Interval,Latitude,Longitude,1,2,3,4,5,6,7,8,9,10,11,12,13
20170809181128,70.50022790000001,-160.93801090000002,0.0,0.0,0.021087630869435412,0.05751172055294259,0.013419401462365128,0.0019170573517646558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809181735,70.5000954,-160.9128702,0.0,0.0,0.03929655775702469,0.10717243024641508,0.025006900390815604,0.003572414341545711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809182405,70.49991870000001,-160.8878742,0.0,0.0,0.011594080610060807,0.03162021984566623,0.007378051297327856,0.0010540073281893605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809183036,70.49972,-160.8627983,0.0,0.0,0.07158622815454892,0.19523516769440194,0.04555487246191148,0.00650783892314712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809183710,70.4996546,-160.8378407,0.0,0.0,0.08449838857375308,0.23045015065594546,0.053771701819663176,0.007681671688523644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809184351,70.49972220000001,-160.8129075,0.0,0.0,0.0484836159829313,0.13222804358990514,0.030853210170972714,0.00440760145298469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809185036,70.4994948,-160.7878336,0.0,0.0,0.05788156546064905,0.15785881489257864,0.03683372347495344,0.005261960496432793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170809185721,70.49964,-160.7625591,0.0,0.0,0.09075203558722345,0.2475055516016483,0.057751295373853026,0.008250185053401787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170810235649,71.0008308,-161.7645566,0.0,0.0,0.3950834992440663,1.0775004524824836,0.25141677224647685,0.03591668174947637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811000037,71.00049,-161.73909419999998,0.0,0.0,2.91608168671715,7.952950054687711,1.855688346095051,0.26509833515617054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811000413,71.00035179999999,-161.71351909999998,0.0,0.0,2.1421416511338216,5.842204503082884,1.3631810507194373,0.1947401501027667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811000757,70.9997594,-161.6881466,0.0,0.0,2.4811514784716424,6.766776759460527,1.5789145772070297,0.22555922531534994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811001146,70.9993793,-161.6623716,0.0,0.0,2.468650309800245,6.732682663098851,1.5709592880560799,0.22442275543671483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811001534,70.9991926,-161.6368135,0.0,0.0,2.525772075907256,6.888469297918834,1.6073095028459108,0.22961564326418463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811001920,70.99873670000001,-161.61116,0.0,0.0,2.1924405779557388,5.97938339442483,1.3951894586977072,0.19931277981421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811002306,70.9985583,-161.5854659,0.0,0.0,2.054764638077801,5.6039035583935,1.30757749695767,0.18679678527972501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811002653,70.99873640000001,-161.5598438,0.0,0.0,2.331956830621411,6.359882265329059,1.4839725285774237,0.21199607551096764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811003036,70.9988281,-161.53429350000002,0.0,0.0,2.9479987328822905,8.039996544223861,1.8759991936514842,0.2679998848072191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811003417,70.9990032,-161.50879319999999,0.0,0.0,2.9713453078291403,8.103669021346224,1.8908561049802266,0.27012230071141347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811003800,70.9992121,-161.4831615,0.0,0.0,3.5471159106754016,9.673952483642283,2.2572555795126337,0.3224650827879702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811004145,70.9994183,-161.4574638,0.0,0.0,2.728169672709965,7.440462743753644,1.7361079735436324,0.24801542479198252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811004531,70.9997058,-161.4319614,0.0,0.0,2.2838466953364907,6.228672805469134,1.4533569879416743,0.20762242684915613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811004916,70.99991750000001,-161.40616210000002,0.0,0.0,2.3020007017822133,6.278183732134339,1.4649095374974022,0.20927279107099908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811005303,71.00013,-161.3806754,0.0,0.0,2.073783856077203,5.655774152944849,1.3196806356876956,0.18852580509820926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811005646,71.00031,-161.35498940000002,0.0,0.0,2.2348980200113475,6.0951764182195785,1.422207830919029,0.20317254727386536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811010035,71.0004478,-161.329288,0.0,0.0,2.1070927808903397,5.746616675151695,1.3408772242042402,0.19155388917197685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811010422,71.0006458,-161.30369130000003,0.0,0.0,2.3104403613396003,6.301200985473174,1.4702802299431963,0.21004003284914477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811010807,71.0007225,-161.27824730000003,0.0,0.0,1.8796884831073526,5.126423135746278,1.1961653983398108,0.1708807711914555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811011153,71.0008583,-161.25254230000002,0.0,0.0,1.8222496094912464,4.9697716622414045,1.1596133878549366,0.1656590554080564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811011543,71.0010833,-161.22683,0.0,0.0,1.8351052268775976,5.004832436938667,1.1677942352860098,0.16682774789783886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811011928,71.0012065,-161.2012841,0.0,0.0,1.9716416240122958,5.377204429121287,1.2546810334623435,0.179240147637386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811012310,71.0015683,-161.1757865,0.0,0.0,1.4600586587687614,3.9819781602808795,0.929128237399241,0.13273260534256967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811012656,71.0017372,-161.1500694,0.0,0.0,1.127214146782648,3.074220400318566,0.7173180934075292,0.10247401334395316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811013043,71.0019259,-161.1244691,0.0,0.0,1.2983497170012777,3.540953773637222,0.8262225471822536,0.11803179245451884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811013429,71.0021187,-161.09877580000003,0.0,0.0,1.3046048926427096,3.5580133435734935,0.8302031134991533,0.11860044478576952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811013813,71.00232170000001,-161.0731939,0.0,0.0,1.4495471424101376,3.9533103883894714,0.9224390906256938,0.13177701294649063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811014156,71.00244690000001,-161.0474387,0.0,0.0,1.5103442832645462,4.119120772541447,0.9611281802593601,0.13730402575129508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811014542,71.00196120000001,-161.02346369999998,0.0,0.0,1.2358488823629756,3.3704969519033474,0.7864492887771846,0.11234989839702511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811015027,71.0013864,-160.9979267,0.0,0.0,0.9605464011960392,2.6196720032600327,0.6112568007609951,0.08732240010881237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811015727,71.00061140000001,-160.9723509,0.0,0.0,0.8636077181024863,2.3552937766457167,0.5495685478838037,0.07850979255472106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811020406,70.99945059999999,-160.9470897,0.0,0.0,1.0031053218497805,2.735741786860857,0.6383397502683807,0.09119139289547928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811021056,70.9983973,-160.92171509999997,0.0,0.0,0.8250148521340219,2.2500405058217607,0.5250094513582129,0.07500135019402962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811021822,70.9976742,-160.8960536,0.0,0.0,0.9134933421641306,2.4913454786256874,0.581313945012671,0.0830448492874171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811022554,70.99713670000001,-160.87037450000003,0.0,0.0,1.1409525296735137,3.1116887172874312,0.7260607006996386,0.10372295724292505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811023316,70.9968255,-160.8447334,0.0,0.0,1.025742632555188,2.797479906968376,0.6527453116262751,0.09324933023230243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811024041,70.9968667,-160.8190014,0.0,0.0,0.9014643754756985,2.4585392058502538,0.5736591480313734,0.08195130686158562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811024807,70.99695329999999,-160.79298169999998,0.0,0.0,1.0350806546946125,2.8229472400754654,0.6586876893512267,0.09409824133574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170811025526,70.9970767,-160.76722990000002,0.0,0.0,0.44178460667961844,1.204867109124133,0.2811356587960509,0.040162236970827464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812031423,71.00076999999999,-160.76340990000003,0.0,0.0,0.9229261754731825,2.5170713876519546,0.5873166571189427,0.08390237958847768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812031846,71.0003115,-160.7376385,0.0,0.0,1.8870190930084343,5.14641570820985,1.200830331915771,0.17154719027353243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812032216,71.00039129999999,-160.71204980000002,0.0,0.0,1.6792588125541708,4.579796761509243,1.068619244352154,0.1526598920505151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812032536,71.0004978,-160.68659219999998,0.0,0.0,1.5854385789334657,4.323923397084962,1.008915459320602,0.1441307799028661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812032856,71.0005846,-160.66092759999998,0.0,0.0,1.3842489644696092,3.77522444854891,0.8808857046621335,0.1258408149515683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812033217,71.00069690000001,-160.635306,0.0,0.0,1.259069079758664,3.433824762975815,0.8012257780272335,0.11446082543252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812033536,71.0003318,-160.60985380000002,0.0,0.0,1.4022305321024926,3.824265087547781,0.8923285204286894,0.12747550291827006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812033853,71.0001623,-160.5842658,0.0,0.0,1.3888762833403272,3.787844409112075,0.88383036212625,0.12626148030384193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812034211,71.0000912,-160.55860259999997,0.0,0.0,1.3371922735857038,3.646888018871869,0.8509405377363332,0.12156293396220419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812034530,71.0000474,-160.5331369,0.0,0.0,1.560369820295116,4.2555540553505296,0.9929626129147348,0.1418518018449117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812034848,70.99978730000001,-160.507459,0.0,0.0,1.491628604836622,4.068078013193797,0.9492182030781103,0.135602600439663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812035208,70.9997301,-160.4818182,0.0,0.0,1.5729836449841161,4.2899553954162855,1.0009895922633256,0.14299851318050008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812035528,70.9997083,-160.456306,0.0,0.0,1.4653647036235873,3.9964491916933382,0.9325048113956806,0.13321497305654956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812035846,70.9997183,-160.43069169999998,0.0,0.0,1.6462362925728449,4.4897353433772,1.0476049134559937,0.14965784477926933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812040204,70.9997236,-160.4049974,0.0,0.0,0.13480647487189498,0.808838849232475,0.808838849232475,0.06740323743600843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812040523,70.99972609999999,-160.37937659999997,0.0,0.0,0.16402405464672395,0.9841443278795703,0.9841443278795703,0.08201202732334756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812040840,71.0000838,-160.3537706,0.0,0.0,0.1864139329779842,1.118483597867509,1.118483597867509,0.0932069664889956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812041157,71.00048609999999,-160.3282321,0.0,0.0,0.19197736202091895,1.1518641721240042,1.1518641721240042,0.09598868101036617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812041514,71.00091429999999,-160.30250700000002,0.0,0.0,0.15654955868025838,0.9392973520812362,0.9392973520812362,0.07827477934013342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812041831,71.0013508,-160.2770304,0.0,0.0,0.19102095342326453,1.1461257205412732,1.1461257205412732,0.09551047671173446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812042147,71.0017266,-160.2513951,0.0,0.0,0.18838352876756903,1.1303011726051224,1.1303011726051224,0.09419176438370286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812042506,71.002103,-160.2257074,0.0,0.0,0.15929637118769768,0.9557782271281149,0.9557782271281149,0.07964818559387493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812042822,71.0022427,-160.20007809999998,0.0,0.0,0.16823965320329493,1.0094379192190743,1.0094379192190743,0.08411982660157603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812043137,71.0023977,-160.1745237,0.0,0.0,0.17160570123924054,1.029634207436867,1.029634207436867,0.08580285061964885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812043453,71.0024838,-160.1489302,0.0,0.0,0.1662362868891459,0.9974177213337952,0.9974177213337952,0.08311814344449844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812043808,71.0025547,-160.1233035,0.0,0.0,0.17224692821751858,1.0334815693057007,1.0334815693057007,0.08612346410878553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812044122,71.0025602,-160.0975535,0.0,0.0,0.13638168700503717,0.818290122029635,0.818290122029635,0.06819084350250086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812044435,71.00257690000001,-160.071985,0.0,0.0,0.17133214516498188,1.0279928709905322,1.0279928709905322,0.08566607258253614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812044748,71.0028083,-160.04639269999998,0.0,0.0,0.15985504398155484,0.9591302638878612,0.9591302638878612,0.07992752199062293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812045101,71.0028517,-160.02083369999997,0.0,0.0,0.19170768933060545,1.1502461359843337,1.1502461359843337,0.09585384466538131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812045414,71.0029109,-159.99503869999998,0.0,0.0,0.17184054862538792,1.0310432917514067,1.0310432917514067,0.08592027431273623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812045727,71.0031223,-159.9694639,0.0,0.0,0.1668198164823177,1.0009188988920754,1.0009188988920754,0.0834099082411136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812050038,71.0032417,-159.9438437,0.0,0.0,0.38490645514714256,2.3094387308809314,2.3094387308809314,0.1924532275738204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812050350,71.0033194,-159.9181738,0.0,0.0,0.508676790490698,3.052060742941312,3.052060742941312,0.25433839524517243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812050701,71.0034224,-159.89248569999998,0.0,0.0,0.37042967566948815,2.2225780540151767,2.2225780540151767,0.1852148378347337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812051012,71.0036497,-159.8683441,0.0,0.0,0.2922948628091691,1.7537691768512478,1.7537691768512478,0.14614743140438297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170812051357,71.0036024,-159.8432326,0.0,0.0,0.3053814964169732,1.832288978503115,1.832288978503115,0.1526907482086336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
