Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2),Pollock (No. m^-2)
63.525,-166.03,25.071,2.5272,0.084391,0,2.5666e-05,0,2.2866e-05,0.0018154
63.518,-166.03,24.969,0.28706,0.029713,0,2.9133e-06,0,2.5955e-06,0.00020607
63.51,-166.02,24.858,0.20333,0.012624,0,2.0634e-06,0,1.8384e-06,0.00014595
63.503,-166.01,24.784,2.2239,0.024042,0,2.2606e-05,0,2.014e-05,0.001599
63.496,-166,24.656,0.16533,0.024465,0,1.6789e-06,0,1.4958e-06,0.00011876
63.492,-166,24.573,0.17579,0.017257,0,1.7855e-06,0,1.5908e-06,0.0001263
63.532,-166.21,25.545,0.35534,0.1318,0,3.6094e-06,0,3.2157e-06,0.0002553
63.532,-166.23,25.575,0.049526,0.25139,0,5.0345e-07,0,4.4854e-07,3.561e-05
63.531,-166.25,25.631,1.0855,0.1083,0,1.1035e-05,0,9.8318e-06,0.00078057
63.53,-166.27,25.048,0.042782,0.17538,0,4.3412e-07,0,3.8677e-07,3.0706e-05
63.529,-166.28,25.193,7.6138,0.22197,0,7.7397e-05,0,6.8956e-05,0.0054745
63.528,-166.3,25.664,5.399,0.091991,0,5.4774e-05,0,4.88e-05,0.0038744
63.527,-166.32,25.635,10.433,0.075424,0,0.00010606,0,9.4491e-05,0.0075018
63.525,-166.34,25.608,0.24457,0.25517,0,2.4807e-06,0,2.2101e-06,0.00017547
63.524,-166.36,25.734,0.51509,0.58601,0,5.2247e-06,0,4.6549e-06,0.00036956
63.523,-166.38,25.769,0.63538,0.57258,0,6.446e-06,0,5.7429e-06,0.00045594
63.522,-166.39,25.429,0.91661,0.85412,0,9.2994e-06,0,8.2851e-06,0.00065777
63.521,-166.41,24.768,0.78265,2.6111,0,7.939e-06,0,7.0731e-06,0.00056155
63.52,-166.43,25.961,0.67656,2.8502,0,6.866e-06,0,6.1171e-06,0.00048565
63.519,-166.45,26.03,0.936,2.9669,0,9.5063e-06,0,8.4695e-06,0.00067241
63.517,-166.46,26.078,0.52572,2.7244,0,5.3343e-06,0,4.7525e-06,0.00037731
63.516,-166.48,26.1,1.132,2.3433,0,1.1488e-05,0,1.0235e-05,0.00081258
63.516,-166.5,26.122,1.1282,1.3768,0,1.1459e-05,0,1.0209e-05,0.00081053
63.515,-166.52,26.463,2.4974,3.1884,0,2.5343e-05,0,2.2579e-05,0.0017926
63.515,-166.54,26.63,5.6214,4.3882,0,5.6981e-05,0,5.0766e-05,0.0040305
63.514,-166.56,26.741,12.583,6.9057,0,0.00012746,0,0.00011356,0.0090155
63.514,-166.57,26.851,9.3818,10.226,0,0,0.0034292,0.0015041,0
63.513,-166.59,26.988,144,9.9365,0,0,0.051002,0.022371,0
63.513,-166.61,27.138,204.97,3.5338,0,0,0.073645,0.032302,0
63.512,-166.63,27.228,241.83,1.1133,0,0,0.087423,0.038345,0
63.512,-166.65,27.336,69.053,0.7106,0,0,0.024808,0.010881,0
63.511,-166.66,27.273,110.72,0.92167,0,0,0.040323,0.017686,0
63.511,-166.68,26.609,146.44,0.30959,0,0,0.053202,0.023336,0
63.51,-166.7,26.936,95.847,0.39281,0,0,0.034681,0.015212,0
63.51,-166.72,26.547,3.5257,4.9054,0,0,0.0012768,0.00056004,0
63.51,-166.74,25.841,9.7451,0.27898,0,0,0.003671,0.0016102,0
63.51,-166.75,27.537,8.2434,0.3657,0,0,0.0030026,0.001317,0
63.51,-166.77,27.441,6.9363,0.58369,0,0,0.0025537,0.0011201,0
63.51,-166.79,27.02,68.352,0.39844,0,0,0.025048,0.010987,0
63.51,-166.81,27.564,66.496,0.14654,0,0,0.024656,0.010815,0
63.51,-166.83,27.583,125.99,0.23875,0,0,0.045868,0.020118,0
63.51,-166.85,27.505,180.1,0.86366,0,0,0.065314,0.028648,0
63.51,-166.86,27.49,33.412,0.70956,0,0,0.01221,0.0053555,0
63.51,-166.88,27.331,63.69,1.1505,0,0,0.02263,0.0099259,0
63.51,-166.9,26.502,8.0754,2.2395,0,0,0.0028462,0.0012484,0
63.51,-166.92,27.168,1.6608,5.6046,0,0,0.00060819,0.00026676,0
63.51,-166.94,27.143,1.3856,7.8606,0,0,0.00051752,0.00022699,0
63.51,-166.95,25.842,0.67932,3.7882,0,0,0.00024984,0.00010958,0
63.509,-166.97,25.676,0.49696,4.6176,0,0,0.00018473,8.1024e-05,0
63.511,-166.99,25.623,0.062329,2.283,0,0,2.2281e-05,9.7729e-06,0
63.515,-167,25.368,0.63291,3.042,0,0,0.00023209,0.0001018,0
63.52,-167.02,25.265,1.2069,9.4214,0,0,0.00043656,0.00019148,0
63.525,-167.03,25.33,0.62606,22.68,0,0,0.00022746,9.9766e-05,0
63.53,-167.05,25.316,0.84474,17.177,0,0,0.00031423,0.00013783,0
63.535,-167.06,25.31,0.20141,12.495,0,0,7.3783e-05,3.2362e-05,0
63.54,-167.07,25.321,0.2633,3.093,0,0,9.7099e-05,4.2589e-05,0
63.545,-167.09,25.355,0.19171,5.1959,0,0,7.1063e-05,3.117e-05,0
63.55,-167.1,25.39,0.10126,4.7213,0,0,3.7163e-05,1.63e-05,0
63.555,-167.11,25.33,0.28445,9.1758,0,0,0.00010747,4.7139e-05,0
63.56,-167.13,25.439,0.21213,1.7747,0,0,7.9896e-05,3.5044e-05,0
63.566,-167.14,25.32,0.10842,2.863,0,0,4.0223e-05,1.7642e-05,0
63.571,-167.15,25.266,0.22261,1.5977,0,0,8.3477e-05,3.6614e-05,0
63.577,-167.17,25.489,0.15573,2.4412,0,0,5.8707e-05,2.575e-05,0
63.582,-167.18,25.734,0.36508,2.0361,0,0,0.00013785,6.0463e-05,0
63.589,-167.18,25.696,0.71156,10.277,0,0,0.00026872,0.00011787,0
63.596,-167.17,26.005,0.62116,17.496,0,0,0.00023558,0.00010333,0
63.603,-167.16,25.567,0.49699,12.371,0,0,0.0001873,8.2153e-05,0
63.61,-167.16,25.732,0.445,7.5925,0,0,0.00016729,7.3374e-05,0
63.618,-167.15,25.957,0.47625,3.5797,0,0,0.00017998,7.8943e-05,0
63.626,-167.15,26.511,0.54579,5.3089,0,0,0.00020672,9.0669e-05,0
63.634,-167.15,26.134,0.76886,3.142,0,0,0.00029209,0.00012812,0
63.641,-167.14,26.876,2.265,5.4328,0,0,0.00085618,0.00037554,0
63.649,-167.14,26.948,1.1866,18.676,0,0,0.00044957,0.00019719,0
63.657,-167.13,27.055,4.0086,9.3569,0,0,0.0014499,0.00063593,0
63.664,-167.13,27.289,1.3562,10.806,0,0,0.00051534,0.00022604,0
63.672,-167.13,27.494,5.0616,11.327,0,0,0.0019249,0.0008443,0
63.679,-167.12,27.454,1.5869,12.852,0,0,0.00060057,0.00026342,0
63.687,-167.12,27.766,1.1917,5.3167,0,0,0.00045477,0.00019947,0
63.694,-167.11,27.513,1.4903,7.2118,0,0,0.00057178,0.00025079,0
63.702,-167.11,28.062,4.0194,10.684,0,0,0.0015181,0.00066587,0
63.709,-167.1,27.877,4.5257,6.1794,0,0,0.0017184,0.00075372,0
63.717,-167.1,28.233,3.4349,5.475,0,0,0.0013327,0.00058457,0
63.725,-167.09,28.829,3.3987,6.2925,0,0,0.0013079,0.00057366,0
63.732,-167.09,28.875,2.1927,5.7149,0,0,0.00083315,0.00036543,0
63.735,-167.08,29.288,3.494,5.5982,0,0,0.0013244,0.00058093,0
63.729,-167.08,30.57,4.9397,5.7705,0,0,0.0018948,0.00083109,0
63.721,-167.08,30.411,2.7838,6.0944,0,0,0.0010757,0.00047184,0
63.712,-167.07,30.238,3.6798,10.287,0,0,0.001405,0.00061624,0
63.704,-167.07,30.04,26.698,9.6538,0,0,0.0099487,0.0043637,0
63.696,-167.07,29.848,2.0444,7.3583,0,0,0.00079356,0.00034807,0
63.688,-167.07,29.676,1.6583,14.921,0,0,0.00063986,0.00028065,0
63.68,-167.06,29.488,1.0147,11.225,0,0,0.00038173,0.00016743,0
63.671,-167.06,29.301,3.3548,10.579,0,0,0.0012603,0.00055281,0
63.663,-167.06,29.123,5.5705,20.75,0,0,0.0020794,0.00091208,0
63.655,-167.06,28.934,3.1746,13.421,0,0,0.0011916,0.00052267,0
63.647,-167.06,28.778,19.417,10.051,0,0,0.0075444,0.0033091,0
63.639,-167.05,28.605,0.9653,13.98,0,0,0.00036822,0.00016151,0
63.63,-167.05,28.412,4.226,9.9243,0,0,0.0016258,0.00071309,0
63.622,-167.05,28.26,3.269,10.234,0,0,0.0012115,0.0005314,0
63.614,-167.04,28.126,0.467,6.8171,0,0,0.00017883,7.8437e-05,0
63.606,-167.04,27.995,2.3284,8.5638,0,0,0.00088087,0.00038637,0
63.598,-167.04,27.842,0.88314,13.125,0,0,0.00033342,0.00014624,0
63.589,-167.04,27.743,0.39317,17.323,0,0,0.00014842,6.5098e-05,0
63.581,-167.03,27.615,0.20327,7.9298,0,0,7.7022e-05,3.3783e-05,0
63.573,-167.03,27.466,0.92426,7.8643,0,0,0.00035473,0.00015559,0
63.565,-167.03,27.353,0.7972,10.786,0,0,0.00029901,0.00013115,0
63.557,-167.02,27.243,0.29074,9.3441,0,0,0.00011027,4.8367e-05,0
63.549,-167.02,27.161,0.55651,10.406,0,0,0.00021131,9.2683e-05,0
63.541,-167.02,27.053,3.8613,12.257,0,0,0.0014979,0.00065701,0
63.532,-167.01,26.938,1.5868,11.255,0,0,0.00059981,0.00026309,0
63.524,-167.01,26.828,1.2808,4.9714,0,0,0.00049744,0.00021819,0
63.516,-167.01,26.716,1.3999,19.509,0,0,0.00052973,0.00023235,0
63.508,-167,26.651,0.27091,18.424,0,0,0.00010052,4.4089e-05,0
63.5,-167,26.56,0.31497,12.649,0,0,0.00012116,5.3141e-05,0
63.492,-167,26.476,0.53556,6.7211,0,0,0.0002006,8.7987e-05,0
63.484,-167,26.388,2.6595,17.168,0,0,0.0010197,0.00044724,0
63.476,-166.99,26.342,3.3479,23.85,0,0,0.0012641,0.00055447,0
63.467,-166.99,26.241,4.093,10.761,0,0,0.0015536,0.00068145,0
63.459,-166.99,26.011,2.0103,1.979,0,0,0.0007701,0.00033778,0
63.451,-166.98,26.11,32.482,24.774,0,0,0.012311,0.0054,0
63.443,-166.98,26.045,6.3879,2.6462,0,0,0.0024086,0.0010565,0
63.435,-166.98,25.996,7.2841,1.599,0,0,0.0027743,0.0012168,0
63.427,-166.97,25.927,66.816,3.8187,0,0,0.025832,0.01133,0
63.419,-166.97,25.901,9.728,4.4194,0,0,0.0036772,0.0016129,0
63.41,-166.96,25.827,4.245,2.7258,0,0,0.0016039,0.00070349,0
63.402,-166.96,25.824,17.75,3.2703,0,0,0.0067046,0.0029408,0
63.394,-166.96,25.796,8.1511,9.2708,0,0,0.0030785,0.0013503,0
63.386,-166.96,25.776,37.614,21.279,0,0,0.01428,0.0062634,0
63.378,-166.95,25.79,40.515,2.6429,0,0,0.015279,0.0067017,0
63.37,-166.95,25.752,77.435,8.7828,0,0,0.028976,0.012709,0
63.362,-166.95,25.736,46.272,3.5342,0,0,0.017449,0.0076535,0
63.353,-166.94,25.747,116.28,6.3285,0,0,0.044782,0.019642,0
63.345,-166.94,25.765,40.299,3.9776,0,0,0.015183,0.0066597,0
63.337,-166.94,25.747,73.838,22.567,0,0,0.02767,0.012136,0
63.329,-166.93,25.749,45.611,6.8773,0,0,0.017097,0.0074988,0
63.321,-166.93,25.724,91.532,21.941,0,0,0.034424,0.015099,0
63.313,-166.93,25.807,90.837,3.6148,0,0,0.034148,0.014978,0
63.305,-166.92,25.835,55.175,4.7107,0,0,0.020688,0.0090741,0
63.296,-166.92,25.866,58.215,2.9825,0,0,0.021773,0.0095499,0
63.288,-166.91,25.884,83.958,3.2068,0,0,0,0.01491,0
63.28,-166.91,25.931,30.383,4.2299,0,0,0,0.0054162,0
63.272,-166.91,25.968,123.61,2.9043,0,0,0,0.021954,0
63.264,-166.9,26.001,85.708,3.1848,0,0,0,0.01534,0
63.474,-166.95,26.645,6.0633,1.1257,0,0,0.0022332,0.00097951,0
63.48,-166.96,26.656,5.8127,0.76993,0,0,0.0021269,0.0009329,0
63.483,-166.97,26.608,4.4594,1.1256,0,0,0.0016332,0.00071636,0
63.487,-166.98,26.567,5.528,2.363,0,0,0.0020236,0.00088757,0
63.495,-166.98,26.676,17.421,1.6419,0,0,0.0062702,0.0027502,0
63.502,-166.99,26.796,3.2589,2.2496,0,0,0.0012012,0.00052688,0
63.56,-167.15,27.085,21.046,22.618,0,0,0.0074577,0.0032711,0
63.562,-167.17,27.014,23.713,16.095,0,0,0.0084776,0.0037184,0
63.563,-167.19,26.993,13.811,12.581,0,0,0.0049106,0.0021539,0
63.563,-167.21,27.003,14.888,37.456,0,0,0.0052907,0.0023206,0
63.563,-167.23,27.01,8.3496,28.793,0,0,0.0030023,0.0013169,0
63.563,-167.25,27.082,9.4385,21.264,0,0,0.0033561,0.001472,0
63.561,-167.26,27.14,10.936,16.108,0,0,0.0038898,0.0017061,0
63.56,-167.28,27.183,10.331,12.271,0,0,0.0036785,0.0016135,0
63.558,-167.3,27.238,10.922,16.762,0,0,0.0039055,0.001713,0
63.557,-167.32,27.303,15.576,15.47,0,0,0.0055467,0.0024329,0
63.555,-167.34,27.391,13.937,9.9763,0,0,0.0049351,0.0021646,0
63.554,-167.36,27.514,13.427,7.0921,0,0,0.0047597,0.0020877,0
63.552,-167.37,27.613,18.153,14.537,0,0,0.0064989,0.0028505,0
63.55,-167.39,27.74,17.536,14.035,0,0,0.0062338,0.0027342,0
63.549,-167.41,27.861,15.054,11.822,0,0,0.0053464,0.002345,0
63.547,-167.43,27.984,22.354,8.0049,0,0,0.0078863,0.0034591,0
63.546,-167.45,28.064,14.746,3.8582,0,0,0.0051871,0.0022751,0
63.544,-167.47,28.188,19.371,4.8903,0,0,0.006859,0.0030085,0
63.542,-167.48,28.334,36.766,6.8558,0,0,0.012979,0.0056927,0
63.541,-167.5,28.429,31.041,5.8119,0,0,0.011212,0.004918,0
63.539,-167.52,28.645,88.726,3.0507,0,0,0.030995,0.013595,0
63.537,-167.54,28.873,12.808,2.7598,0,0,0,0.00076658,0
63.536,-167.56,29.121,20.269,3.3745,0,0,0,0.0012235,0
63.534,-167.57,29.433,19.917,3.5061,0,0,0,0.0011853,0
63.533,-167.59,29.797,6.1289,4.0834,0,0,0,0.00037231,0
63.531,-167.61,30.15,8.7113,2.0407,0,0,0,0.00052136,0
63.529,-167.63,30.469,11.675,0.84398,0,0,0,0.00070008,0
63.528,-167.65,30.76,22.688,0.43119,0,0,0,0.0013608,0
63.526,-167.67,31.04,8.8614,0.61374,0,0,0,0.00052867,0
63.525,-167.68,31.368,19.607,1.6049,0,0,0,0.0011807,0
63.523,-167.7,31.664,21.818,1.3359,0,0,0,0.0013354,0
63.522,-167.72,31.932,18.184,0.90976,0,0,0,0.001113,0
63.52,-167.74,32.206,554.25,1.3035,0,0,0,0.034223,0
63.519,-167.76,32.408,1150.3,0.65072,0,0,0,0.070525,0
63.517,-167.78,32.736,726.02,1.0194,0,0,0,0.045161,0
63.515,-167.79,33.32,81.435,0.27339,0,0,0,0.0049877,0
63.513,-167.81,33.668,167.13,0.29142,0,0,0,0.01037,0
63.512,-167.83,33.755,47.818,0.30305,0,0,0,0.0029765,0
63.51,-167.85,33.608,11.712,0.83073,0,0,0,0.00072183,0
63.508,-167.87,33.446,7.2732,0.63032,0,0,0,0.00044722,0
63.507,-167.88,33.289,19.397,0.22518,0,0,0,0.0011929,0
63.505,-167.9,33.404,31.612,0.12208,0,0,0,0.0019542,0
63.504,-167.92,33.38,17.665,0.051694,0,0,0,0.0010907,0
63.502,-167.94,33.297,25.189,0.36115,0,0,0,0.0015528,0
63.501,-167.96,33.142,12.076,0.075863,0,0,0,0.00074541,0
63.499,-167.97,33.123,11.036,0.32964,0,0,0,0.00067915,0
63.373,-167.93,31.597,11.028,6.0814,0,0,0,0.00066796,0
63.365,-167.93,31.444,13.436,3.6605,0,0,0,0.00081854,0
63.357,-167.92,31.329,45.691,2.7567,0,0,0,0.0027249,0
63.349,-167.92,31.176,8.1495,1.5246,0,0,0,0.00049664,0
63.341,-167.91,31.002,7.651,1.8064,0,0,0,0.00046556,0
63.333,-167.91,30.836,8.0035,0.94239,0,0,0,0.00048709,0
63.325,-167.91,30.649,6.4377,1.0789,0,0,0,0.00039187,0
63.316,-167.9,30.473,6.9696,0.71959,0,0,0,0.000422,0
63.308,-167.9,30.307,9.2186,0.57725,0,0,0,0.00056021,0
63.3,-167.89,30.102,10.327,0.77318,0,0,0,0.00062766,0
63.292,-167.89,29.917,294.53,1.1326,0,0,0,0.017471,0
63.284,-167.88,29.74,9.1183,1.3007,0,0,0,0.00055579,0
63.276,-167.88,29.576,38.402,1.7003,0,0,0,0.0023611,0
63.268,-167.88,29.449,15.076,3.4967,0,0,0,0.00089414,0
63.26,-167.87,29.305,106.35,1.4483,0,0,0,0.0061958,0
63.252,-167.87,29.172,39.534,2.9157,0,0,0,0.0023134,0
63.244,-167.86,29.062,7.5871,3.3757,0,0,0,0.00046347,0
63.236,-167.86,28.92,7.2699,1.2368,0,0,0,0.00043883,0
63.228,-167.85,28.742,10.071,0.44903,0,0,0,0.00061221,0
63.219,-167.85,28.724,78.937,1.2919,0,0,0,0.0046109,0
63.211,-167.84,28.697,662.21,1.558,0,0,0,0.024769,1.0641
63.203,-167.84,28.697,4.3474,2.3066,0,0,0,0.00016634,0.0071465
63.195,-167.83,28.651,21.518,2.4566,0,0,0,0.00082432,0.035415
63.187,-167.83,28.614,359.72,4.6261,0,0,0,0.013806,0.59314
63.179,-167.83,28.617,344.9,1.496,0,0,0,0.013257,0.56956
63.171,-167.82,28.527,21.811,3.5258,0,0,0,0.00082608,0.035491
63.163,-167.82,28.457,31.509,2.9324,0,0,0,0.0012134,0.052132
63.155,-167.81,28.369,44.119,11.425,0,0,0,0.0016938,0.07277
63.147,-167.81,28.239,20.166,10.452,0,0,0,0.0007648,0.032858
63.138,-167.81,28.109,75.661,3.4732,0,0,0,0.0028986,0.12453
63.13,-167.8,27.935,24.675,3.6534,0,0,0,0.00094647,0.040663
63.122,-167.8,27.752,11.237,1.9465,0,0,0,0.00042789,0.018383
63.114,-167.79,27.569,189.91,3.396,0,0,0,0.0072809,0.31281
63.106,-167.79,27.351,43.578,6.7291,0,0,0,0.0016666,0.071604
63.098,-167.79,27.105,51.759,6.552,0,0,0,0.0019581,0.084124
63.089,-167.78,26.882,9.1842,9.4544,0,0,0,0.0003473,0.014921
63.081,-167.78,26.616,38.275,12.094,0,0,0,0.0014527,0.062412
63.073,-167.78,26.351,9.2311,3.3917,0,0,0,0.00035048,0.015058
63.065,-167.77,26.105,6.2384,2.6636,0,0,0,0.00023638,0.010155
63.057,-167.77,25.887,9.501,2.7608,0,0,0,0.00036098,0.015509
63.049,-167.76,25.659,11.848,3.9865,0,0,0,0.00044994,0.019331
63.041,-167.76,25.459,15.593,0.57568,0,0,0,0.00058921,0.025314
63.032,-167.76,25.245,17.328,0.16016,0,0,0,0.00065722,0.028236
63.024,-167.75,25.013,16.6,2.0364,0,0,0,0.00063238,0.027169
63.016,-167.75,24.811,4.4554,1.7828,0,0,0,0.00016886,0.0072545
63.004,-167.52,33.384,48.066,6.3799,0,0,0,0.0018506,0.079505
63.003,-167.5,33.913,41.19,0.28392,0,0,0,0.0015825,0.067988
63.003,-167.49,34.498,15.148,0.17772,0,0,0,0.00058017,0.024925
63.003,-167.47,35.039,12.419,0.11286,0,0,0,0.0004743,0.020377
63.003,-167.45,35.666,20.108,0.28384,0,0,0,0.0007762,0.033348
63.003,-167.43,36.348,5.9662,0.004552,0,0,0,0.0002277,0.0097825
63.003,-167.41,37.03,6.2201,0.065446,0,0,0,0.00023869,0.010255
63.003,-167.39,37.673,22.45,0.079582,0,0,0,0.00086597,0.037205
63.003,-167.38,38.287,39.959,0.16189,0,0,0,0.0015388,0.066112
63.003,-167.36,38.699,5.7257,0.039965,0,0,0,0.00022038,0.0094683
63.003,-167.34,38.771,10.376,0.03862,0,0,0,0.00039717,0.017063
63.003,-167.32,38.349,20.052,0.035765,0,0,0,0.0035817,0
63.003,-167.3,37.572,9.84,0.08305,0,0,0,0.0017211,0
63.003,-167.28,36.38,21.407,0.12991,0,0,0,0.0037396,0
63.003,-167.27,35.856,9.8188,0.069835,0,0,0,0.001715,0
63.002,-167.25,34.854,7.8286,0.070481,0,0,0,0.0013664,0
63.002,-167.23,34.379,7.5035,0.055212,0,0,0,0.0013112,0
63.002,-167.21,33.865,13.763,0.068015,0,0,0,0.0024913,0
63.002,-167.19,33.219,5.2126,0.11038,0,0,0,0.00090885,0
63.002,-167.18,32.489,4.1896,0.019706,0,0,0,0.00073456,0
63.002,-167.16,31.562,1.4954,0.036299,0,0,0,0.00026126,0
63.001,-167.14,30.971,3.8844,0.060212,0,0,0,0.00068272,0
63.001,-167.12,30.225,2.0192,0.047987,0,0,0,0.00035897,0
63.001,-167.1,29.39,8.0742,0,0,0,0,0.0014639,0
63.001,-167.08,28.642,10.159,0.088106,0,0,0,0.0017987,0
63.001,-167.07,27.497,2.0838,0.027692,0,0,0,0.00036801,0
63.001,-167.05,26.273,0.66852,0.061819,0,0,0,0.0001157,0
63,-167.03,25.57,6.262,0.049947,0,0,0,0.001091,0
63.085,-166.95,25.731,9.7406,0.00261,0,0,0,0.0017525,0
63.084,-166.93,26.205,54.477,0.009209,0,0,0,0.0098469,0
63.083,-166.91,26.646,16.332,0.095894,0,0,0,0.0027186,0
63.081,-166.89,27.018,31.142,0.24277,0,0,0,0.0056179,0
63.08,-166.87,27.28,18.305,0.13993,0,0,0,0.0033464,0
63.079,-166.86,27.426,28.898,0.082547,0,0,0,0.0052737,0
63.078,-166.84,27.49,29.233,0.22703,0,0,0,0.0053203,0
63.077,-166.82,27.562,3.1434,0.10503,0,0,0,0.00056571,0
63.076,-166.8,27.697,3.7655,0.037754,0,0,0,0.00067653,0
63.074,-166.78,27.857,1.358,0.068652,0,0,0,0.00024485,0
63.073,-166.77,27.971,1.7854,0.006339,0,0,0,0.00031986,0
63.072,-166.75,27.991,1.2701,0.020049,0,0,0,0.00022951,0
63.071,-166.73,27.856,3.8722,0.048932,0,0,0,0.00070162,0
63.069,-166.71,27.598,0.80217,0.20711,0,0,0,0.00014407,0
63.068,-166.69,27.214,3.7312,0.20649,0,0,0,0.0006653,0
63.067,-166.67,26.666,1.9862,0.14335,0,0,0,0.00035595,0
63.066,-166.66,26.057,2.5798,0.37587,0,0,0,0.0004566,0
63.064,-166.64,25.417,11.466,0.06163,0,0,0,0.002059,0
63.063,-166.62,24.708,4.6743,0.33076,0,0,0,0.00083432,0
63.062,-166.6,23.937,9.9846,0.14861,0,0,0,0.0017387,0
63.06,-166.58,23.277,24.669,0.16498,0,0,0,0.004403,0
63.059,-166.57,22.852,14.696,0.19806,0,0,0,0.0026083,0
63.019,-166.01,21.301,47.798,0.045293,0,1.2388e-06,0,0.098609,4.73e-07
63.012,-166.01,21.124,204.33,0.096767,0,5.077e-06,0,0.40414,1.9386e-06
62.897,-166.06,19.867,112.13,0.26741,0,2.7836e-06,0,0.22158,1.0629e-06
62.891,-166.07,19.852,352.24,6.0695,0,8.6936e-06,0,0.69204,3.3195e-06
62.886,-166.09,19.855,105.57,0.30573,0,2.612e-06,0,0.20792,9.9736e-07
62.88,-166.1,19.863,178.4,0.45201,0,4.4127e-06,0,0.35126,1.6849e-06
62.875,-166.11,19.863,63.724,0.13479,0,1.6225e-06,0,0.12915,6.1952e-07
62.869,-166.13,19.871,365.29,0.10546,0,9.0308e-06,0,0.71888,3.4483e-06
62.864,-166.14,19.889,72.121,0.079864,0,1.7692e-06,0,0.14083,6.7553e-07
62.858,-166.15,19.908,1020.7,0.22192,0,2.5207e-05,0,2.0065,9.6248e-06
62.853,-166.17,19.902,630.79,4.6177,0,1.5534e-05,0,1.2365,5.9313e-06
62.847,-166.18,19.943,63.8,0.21727,0,1.6218e-06,0,0.1291,6.1926e-07
62.842,-166.2,19.963,94.603,0.028055,0,2.4104e-06,0,0.19188,9.2039e-07
62.836,-166.21,19.979,151.93,0.76327,0,3.8798e-06,0,0.30885,1.4815e-06
62.831,-166.22,20.025,581.82,0.021724,0,1.4353e-05,0,1.1425,5.4803e-06
62.825,-166.24,20.038,672.51,9.9122,0,1.6856e-05,0,1.3418,6.4361e-06
62.82,-166.25,20.081,187.34,5.6293,0,4.6773e-06,0,0.37233,1.786e-06
62.815,-166.26,20.167,84.158,0.097038,0,2.1674e-06,0,0.17253,8.276e-07
62.809,-166.28,20.241,350.41,0.022304,0,8.694e-06,0,0.69207,3.3197e-06
62.804,-166.29,20.276,314.17,64.005,0,7.8901e-06,0,0.62808,3.0127e-06
62.798,-166.31,20.321,786.3,1.2146,0,1.9601e-05,0,1.5603,7.4844e-06
62.793,-166.32,20.371,296.02,0.64831,0,7.6334e-06,0,0.60764,2.9147e-06
62.787,-166.33,20.423,297.12,7.1616,0,7.5054e-06,0,0.59745,2.8658e-06
62.782,-166.35,20.474,360.24,0.4492,0,9.228e-06,0,0.73457,3.5236e-06
62.776,-166.36,20.533,1037.1,9.8387,0,2.577e-05,0,2.0514,9.8399e-06
62.771,-166.37,20.584,167.32,0.14748,0,4.1916e-06,0,0.33366,1.6005e-06
62.765,-166.39,20.614,657.38,1.8687,0,1.6332e-05,0,1.3001,6.2361e-06
62.76,-166.4,20.647,749.11,1.3152,0,1.8822e-05,0,1.4983,7.1868e-06
62.754,-166.41,20.692,633.16,0.34081,0,1.6251e-05,0,1.2937,6.2054e-06
62.749,-166.43,20.741,433.58,0.013792,0,1.1169e-05,0,0.88912,4.2649e-06
62.743,-166.44,20.804,353.25,0.53252,0,9.0547e-06,0,0.72079,3.4574e-06
62.737,-166.46,20.852,299.88,0.090931,0,7.6982e-06,0,0.6128,2.9394e-06
62.732,-166.47,20.859,556.24,1.5304,0,1.4265e-05,0,1.1355,5.4469e-06
62.726,-166.48,20.915,360.69,80.678,0,9.0942e-06,0,0.72392,3.4725e-06
62.721,-166.5,20.935,779.43,0.16048,0,1.9938e-05,0,1.5871,7.6129e-06
62.715,-166.51,20.98,630.82,7.0846,0,0,0,0.083977,0
62.71,-166.52,21.012,1477.4,4.0521,0,0,0,0.1954,0
62.704,-166.54,21.015,1694.7,3.658,0,0,0,0.22355,0
62.698,-166.55,21.019,551.18,31.883,0,0,0,0.072443,0
62.693,-166.56,21.038,743.63,0,0,0,0,0.09809,0
62.687,-166.58,21.082,277.12,0.04021,0,0,0,0.037133,0
62.682,-166.59,21.086,363.29,0.82168,0,0,0,0.048009,0
62.676,-166.6,21.115,551.03,44.847,0,0,0,0.073348,0
62.67,-166.62,21.135,401.83,12.192,0,0,0,0.053562,0
62.665,-166.63,21.208,343.27,0.43688,0,0,0,0.045824,0
62.659,-166.64,21.225,192.62,0.14669,0,0,0,0.02586,0
62.653,-166.66,21.287,96.279,0.091548,0,0,0,0.01301,0
62.648,-166.67,21.335,272.11,45.991,0,0,0,0.036457,0
62.642,-166.68,21.713,119.16,2.638,0,0,0,0.016104,0
62.637,-166.7,22.039,154.97,0.004272,0,0,0,0.020889,0
62.631,-166.71,23.025,708.25,0.001272,0,0,0,0.096093,0
62.625,-166.72,24.67,78.066,122.89,0,0,0,0.010629,0
62.619,-166.74,25.542,105,77.357,0,0,0,0.014469,0
62.613,-166.75,25.864,80.052,0.050106,0,0,0,0.011084,0
62.607,-166.76,26.207,17.249,0.40042,0,0,0,0.0023607,0
62.602,-166.77,26.472,85.996,0.031458,0,0,0,0.011886,0
62.596,-166.79,26.808,31.702,3.9448,0,0,0,0.0043843,0
