,Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2)
14439,71.97285984,-165.60390627,27.39099257142857,23.356184
14448,71.48031203,-164.13312695,27.502898428571427,15.926328999999999
14451,70.90473924,-162.89775811,25.220736999999996,25.162102
14469,72.50512642,-168.12495705,29.977158099999997,52.207537
14471,71.50453205,-167.30409947,30.086885874999997,225.660628
14472,70.53002671,-167.2901133,27.688402888888888,21.160411999999997
14478,70.48935355,-166.25232043,25.041703124999998,533.652115
14481,70.99934311,-165.88942281,25.014097375,28.095316999999994
14482,72.51326091,-165.73493756,32.25407911111111,40.3252
14483,71.9744267,-165.60683893,27.395733,21.165121000000003
14492,71.47966609,-164.12831327,27.551735142857144,15.578087
14512,72.5039889,-168.12153087,29.977955799999997,54.485846
14514,71.5040219,-167.29933396,30.08134625,75.939436
14515,70.52945586,-167.28547399,27.67658144444444,45.981835000000004
14521,70.48945756,-166.24882073,25.041739749999998,423.28679999999997
14525,71.00002097,-165.89371213,25.013446875,66.160468
14526,72.51425031,-165.73064364,32.25503922222222,43.38591199999999
14527,71.97574143,-165.60931261,27.400598571428567,30.892099
14535,71.47900013,-164.12325335,27.51843,14.558530999999999
14538,70.90538691,-162.91150606,25.222478374999998,27.632353000000002
14555,72.50257518,-168.11798949,29.9863406,56.563162999999996
14557,71.50350869,-167.29433553,30.062991874999998,167.949893
14558,70.52909193,-167.28265657,27.672889777777776,25.581291000000004
14567,72.51520935,-165.72646979,32.26238566666666,48.88139399999999
14568,71.97732062,-165.61201751,27.409148857142856,25.824004000000002
14576,71.47840529,-164.11893548,27.541652,14.667435
14579,70.90551397,-162.91459608,25.201345875,25.773688999999997
14597,72.50144563,-168.11467968,30.1024322,54.98130499999999
14599,71.50298431,-167.28941756,30.0378405,146.883169
14602,70.48981096,-166.23554008,25.042144375,536.98659
14606,72.51629622,-165.72178947,32.29601088888889,37.921145
14607,71.97868086,-165.61479532,27.375927285714283,28.497239999999998
14615,71.47773839,-164.11387194,27.453019285714284,15.896425000000002
14618,70.90570992,-162.91955262,25.188767499999997,20.871035
14635,72.50021973,-168.11021771,30.1104523,53.222145
14637,71.50256959,-167.28433176,30.006764249999996,84.25570099999999
14641,70.48984223,-166.23269921,25.04344175,829.8761450000001
14644,71.00249651,-165.90979226,25.013822374999997,193.42528700000003
14645,72.51728398,-165.7173498,32.40353755555555,40.445775
14646,71.98012513,-165.61791299,27.363680285714285,26.421602999999998
14655,71.47708865,-164.10925066,27.486735428571425,13.947899
14673,72.49926338,-168.10618885,30.112848499999995,78.61269399999999
14675,71.50207148,-167.27926197,29.985024499999998,86.303424
14676,70.52700607,-167.26615459,27.64832022222222,70.038678
14680,70.48994844,-166.22795136,25.044790749999997,667.793699
14683,71.00290133,-165.91234645,25.013119624999998,41.194732
14684,72.51816334,-165.71300524,32.352503333333324,32.913588000000004
14685,71.98144879,-165.62085552,27.36389,38.36977099999999
14694,71.47642923,-164.10439973,29.725256249999997,13.788965
14714,72.49820187,-168.10149918,30.120372399999997,64.800193
14716,71.50157506,-167.2741619,29.969274875,59.685010000000005
14717,70.5265481,-167.2621424,27.622186777777774,126.647749
14722,71.00366612,-165.91694876,25.016264,25.441309
14723,72.51911404,-165.70836389,32.250754666666666,56.031162
14724,71.98282408,-165.62384303,27.367182285714286,40.83574
14733,71.4757881,-164.09934197,27.426018428571428,20.940947
14736,70.90646138,-162.93663572,25.210586749999997,15.242299000000001
14754,72.49710807,-168.09749693,30.129681599999998,72.865902
14756,71.50115286,-167.26933985,29.955311124999998,112.22829100000001
14757,70.52605464,-167.2574187,27.64156988888889,85.753276
14761,70.49026592,-166.2153895,25.0500965,636.156981
14764,71.00405468,-165.92042375,25.012321375,44.370742
14765,72.52010433,-165.70382528,29.9975736,55.220966999999995
14766,71.98418804,-165.62679549,27.363586857142856,23.761679
14775,71.4751337,-164.09476033,25.193780625,19.516554
14778,70.90651308,-162.93975956,25.335242875,16.235369
14797,72.49588154,-168.09373347,32.39782322222222,70.25501799999999
14799,71.50063321,-167.26410374,29.942344374999998,182.91011299999997
14800,70.52573223,-167.25435704,27.687276777777775,123.520442
14804,70.49035005,-166.21291363,25.062200625,781.572469
14808,72.52113754,-165.69938392,32.319178333333326,40.45873799999999
14809,71.98560472,-165.63011379,27.366303857142857,19.366457
14818,71.47436957,-164.08997587,25.223623999999997,22.052334
14821,70.90661441,-162.9449005,25.237876125,21.197242000000003
14839,72.49476782,-168.08984948,30.138624,75.28381300000001
14841,71.50015782,-167.25925846,29.941182125,211.23310800000002
14847,70.49051906,-166.20790381,25.049729874999997,892.5542399999998
14850,72.52210816,-165.69514349,32.31362611111111,57.495126
14851,71.98695326,-165.63256823,27.485326714285716,18.867119
14860,71.47368399,-164.08538681,27.48852971428571,13.269061
14863,70.90668747,-162.94808117,25.214796625,24.726515
14879,72.49353208,-168.08641144,30.092337399999998,72.937132
14881,71.49969801,-167.25431781,29.93723875,371.99993800000004
14885,70.49061184,-166.20510439,25.045832375,952.6725800000002
14888,71.00672083,-165.93593952,25.014178875,97.350527
14889,72.52303677,-165.69064879,32.27910611111111,46.105231999999994
14890,71.98848056,-165.63513359,27.497728,19.225849
14898,71.47303635,-164.08069257,27.426766714285716,11.020291
14917,72.49212296,-168.08333778,30.0823668,54.565003000000004
14919,71.49939676,-167.24926481,29.938256125,161.726929
14920,70.52402365,-167.23732719,27.717039999999997,177.041021
14927,71.00748609,-165.93949917,25.015468,58.890152
14928,72.52394265,-165.68548788,29.828522299999996,42.919386
14929,71.98989224,-165.637973,27.480647142857144,14.29341
14937,71.47237249,-164.07609988,27.41678185714286,13.283013
14940,70.90672054,-162.96123116,25.215797625,19.990928
14959,72.49080091,-168.07982792,30.0793166,64.18237699999999
14961,71.49912996,-167.24387624,29.940704374999996,145.485724
14962,70.52374376,-167.23359432,27.71668811111111,72.92716300000001
14967,70.49108372,-166.19236445,25.0471735,795.0792550000001
14969,71.00844731,-165.94368995,25.014006249999998,88.16569299999999
14970,72.52479698,-165.68119279,29.875518699999997,41.729566000000005
14971,71.9913014,-165.64045733,25.21713375,15.018409
14979,71.47167294,-164.07105642,25.215666125,20.554838999999994
14982,70.90678709,-162.96534093,25.21160225,18.643314000000004
15000,72.48962233,-168.07595243,30.0774042,64.32936099999999
15002,71.4988559,-167.23868573,29.959516499999996,64.63089
15003,70.52328408,-167.22878806,27.721984555555554,80.100955
15008,70.49124803,-166.18836002,25.04653625,631.572321
15010,71.00906269,-165.94640254,25.017591874999997,41.891096999999995
15011,72.52585732,-165.67689185,32.34860933333333,39.611731
15012,71.99275203,-165.6429892,25.20049775,16.713184
15022,71.47096453,-164.06644398,25.185143375,22.431919
15024,70.90680156,-162.9691288,25.2000095,11.068252000000001
15043,72.48867004,-168.07162406,30.0421183,67.025217
15045,71.49858244,-167.2335559,29.945173375,101.103402
15046,70.52286256,-167.2250753,27.695038444444446,50.605499
15051,70.49138364,-166.18471695,25.048872375,482.64709300000004
15053,72.52685893,-165.67234487,32.41130222222222,43.023009
15054,71.9941809,-165.646017,27.39416114285714,15.684408000000001
15064,71.47028976,-164.0617524,25.199640125000002,16.831328
15082,72.48762148,-168.06746159,29.9570862,79.71729100000002
15084,71.49826051,-167.22828325,27.65642722222222,114.501584
15092,72.52780616,-165.66778657,32.365294444444444,38.17362100000001
15093,71.99557895,-165.64888817,27.437029,15.925985000000003
15103,71.46959152,-164.05717258,27.403029857142858,16.75777
15105,70.90688616,-162.98208615,25.223190625,12.10789
15122,72.48643044,-168.06352291,29.9738356,48.155643000000005
15124,71.49805325,-167.22352586,27.645280999999997,100.45045100000002
15131,70.49187233,-166.17196454,25.04525025,662.181266
15133,71.01170442,-165.96200817,25.072122375,24.625248000000003
15134,72.52877659,-165.66328499,32.347175888888884,29.266691
15135,71.99701316,-165.65211147,27.469053714285714,14.950492
15145,71.46884749,-164.05231232,27.45320957142857,18.95796
15147,70.90684946,-162.98571457,25.210387625,22.486398
15166,72.4850539,-168.06004011,29.954273999999998,50.274746
15168,71.49781514,-167.21808154,27.636900777777775,77.13209400000001
15169,70.52080549,-167.20866438,27.694491777777774,56.931740999999995
15176,70.49202016,-166.16841731,25.0448925,516.6459130000001
15177,71.01219618,-165.96596941,25.079702499999996,18.060229000000003
15178,72.52969351,-165.65871588,32.34143211111111,42.916355
15179,71.99835317,-165.65477414,27.49055585714286,15.689609999999998
15189,71.46813849,-164.0477325,27.478016,14.053026000000001
15191,70.90685695,-162.99029715,25.172707,16.872638000000002
15211,72.48367741,-168.05622345,29.951960099999997,53.878048000000014
15213,71.4974481,-167.21330331,27.646293999999997,61.52582699999999
15214,70.52040436,-167.20541905,27.69276533333333,74.398481
15222,70.49219847,-166.1638723,25.04441975,674.0185299999999
15223,71.01285284,-165.97100656,25.080662624999995,18.347903000000002
15224,71.99969776,-165.6578276,27.51729214285714,17.518361
15225,72.53070433,-165.65404079,32.295751333333335,42.888242
15234,71.46725658,-164.0425309,29.683506625,16.795555
15254,72.48272776,-168.05301017,29.955404599999998,45.629067
15256,71.49705828,-167.20788181,27.645418999999997,93.53107299999999
15257,70.5198968,-167.20064702,27.740755888888888,42.811474
15265,71.01321965,-165.97345605,25.077446749999996,19.776078
15266,72.00105722,-165.66084668,27.536771857142856,20.715721000000002
15267,72.53171651,-165.64966534,32.264531,37.638740000000006
15276,71.46657282,-164.03823745,27.510312428571428,17.166881
15296,72.48155927,-168.0487234,30.0634366,43.036222
15298,71.49663324,-167.20297802,27.64838911111111,144.52952600000003
15299,70.51952456,-167.19679502,29.974611624999998,106.81817000000001
15306,72.00242567,-165.66380478,27.519257571428568,16.120152
15307,72.5326355,-165.6455124,32.24882266666666,39.738096999999996
15316,71.46584737,-164.03389317,27.498697714285715,16.943072
15318,70.90690621,-163.00674485,25.1601245,21.046822999999996
15335,72.48034749,-168.04487205,30.073074699999996,44.322677
15337,71.49620615,-167.19796084,29.87322675,47.736486
15344,70.49272735,-166.14823566,25.040343125,564.7338669999999
15345,72.00386506,-165.66671518,27.509419,19.397109999999998
15346,72.53368905,-165.64123736,32.25008811111111,28.950081000000004
15356,71.46500781,-164.02862968,27.439908000000003,17.172728999999997
15358,70.9068928,-163.01090744,25.162773374999997,19.015587999999997
15377,72.47921223,-168.04064381,30.078065,35.855219000000005
15379,71.49582894,-167.19278012,29.884935374999998,138.036097
15387,70.49284071,-166.14360714,25.039780125,723.6540599999998
15388,71.01586181,-165.98889587,25.07802975,21.254677000000004
15389,72.00525076,-165.66954136,27.505793714285716,23.114442
15390,72.53474347,-165.63653883,32.23810366666666,33.17684
15400,71.46432152,-164.02459792,27.442821285714285,20.253586000000002
15402,70.9069184,-163.01480847,25.167141875,15.107778000000001
15421,72.47838556,-168.03628231,30.084989499999995,38.827433000000006
15423,71.49543617,-167.18783795,29.909903874999998,104.88241
15424,70.51827925,-167.18012843,27.733662999999996,205.282334
15432,70.49300653,-166.13960314,25.035775625,725.5194839999999
15433,71.01639499,-165.99350334,25.07719975,25.029617000000002
15434,72.00657237,-165.67276299,27.509605857142855,17.733012000000002
15435,72.53574594,-165.63236185,32.30008022222222,33.247733
15445,71.46348699,-164.01978844,27.469920714285713,26.184038
15466,72.47751659,-168.03151969,30.087596499999997,54.87090600000001
15468,71.49494298,-167.18260446,29.935542875,69.051136
15469,70.5179905,-167.17641324,27.730340555555554,189.48317100000003
15477,71.01726754,-165.99801719,25.075370874999997,20.863087
15478,72.00791181,-165.67587542,27.499302285714286,27.773279
15479,72.53695735,-165.62773034,32.308769111111104,24.015027999999997
15489,71.46269911,-164.01533774,27.436183285714286,23.922691000000004
15509,72.47660911,-168.02705779,30.095066399999997,34.793972
15511,71.49456002,-167.17768098,29.96620925,64.752334
15512,70.51758181,-167.17156801,27.733693777777777,312.695695
15519,72.00937502,-165.67892763,27.513198857142857,28.651556
15520,72.53773594,-165.62385642,32.304584,34.597404
15529,71.46196865,-164.01085905,27.55239214285714,20.860158000000002
15531,70.90722073,-163.03093329,25.173436625,16.026822
15549,72.4755102,-168.02287406,30.096065599999996,36.114292
15551,71.49435911,-167.17250282,29.963188874999997,79.93079399999999
15553,70.51732981,-167.16870187,27.714135777777777,132.506808
15560,70.49351652,-166.12392283,25.0383645,397.46890099999996
15561,72.01068525,-165.68155309,27.534962285714283,25.463331
15562,72.53853083,-165.61891423,32.31089033333333,29.757449
15571,71.46115954,-164.00596223,29.8059105,20.866266
15573,70.9073147,-163.03599381,25.179677875,20.332772
15591,72.47445031,-168.01835731,30.108788799999996,31.796047
15594,71.49422183,-167.16715447,29.929365124999997,96.90092200000001
15600,70.49363713,-166.118763,25.038179624999998,318.06627499999996
15601,72.01216334,-165.68440158,27.558664285714283,19.819971
15602,72.53927669,-165.61419628,32.31462233333333,32.835001000000005
15612,71.46040125,-164.00147359,27.628809714285715,17.795873
15614,70.90734135,-163.04123502,25.18425,17.984291
15632,72.47347248,-168.01404487,30.113545199999997,44.160003
15635,71.49398163,-167.16198927,29.9140045,60.141257
15636,70.51585508,-167.15525781,27.73677011111111,179.187669
15643,70.49372318,-166.11531479,25.038655,339.99656200000004
15644,71.02156038,-166.01383362,25.079959624999997,27.892413
15645,72.0135702,-165.68718253,27.528628142857144,24.351022
15646,72.54003869,-165.60924186,32.32558011111111,34.966082
15656,71.45962327,-163.99688646,29.794950874999998,21.126200000000004
15658,70.9073938,-163.04395972,25.178278625,12.635788999999999
15676,72.47249386,-168.00956454,30.120458099999997,35.528346
15679,71.49363586,-167.1569826,29.92330325,104.105432
15680,70.51562119,-167.15268038,29.974060499999997,216.186626
15687,71.02249953,-166.01757053,25.082088999999996,20.533679000000003
15688,72.01508312,-165.68981258,27.49051714285714,43.88146
15689,72.54100727,-165.60422011,32.320378,38.508263
15699,71.45887082,-163.99243566,27.324060555555555,21.608135
15718,72.47137414,-168.00530527,30.1212672,38.25777300000001
15721,71.49327703,-167.15129225,29.917353999999996,114.219885
15722,70.51514245,-167.14795708,27.719105555555554,221.92347499999997
15728,70.49405583,-166.10174578,25.03609375,209.747228
15729,71.02321749,-166.021739,25.073532625,16.778097
15730,72.01652333,-165.69252196,27.489007714285712,42.614725
15731,72.5418236,-165.5998292,32.33108044444444,36.94615299999999
15741,71.45789877,-163.98735734,29.712206999999996,15.753736000000002
15761,72.47028385,-168.00137586,30.103225099999996,76.995014
15764,71.49297628,-167.14679433,29.913527875,119.884656
15765,70.5146786,-167.14368883,29.9299229,271.67802299999994
15772,70.49411695,-166.09931127,25.03399725,569.427232
15773,72.01795166,-165.69519518,27.492145857142855,32.400227
15774,72.54287152,-165.59543482,32.33831388888889,34.633531000000005
15783,71.45703457,-163.98307411,29.73226125,17.233154
15785,70.90341179,-163.05008198,25.183638875,15.579729000000002
15804,72.46898204,-167.99746019,30.066064599999997,62.6117
15807,71.49273352,-167.14169761,29.913833999999998,94.034708
15813,70.49423955,-166.0940772,25.036171,521.9720580000001
15814,72.01938448,-165.69762247,27.49196371428571,44.747883
15815,72.54389287,-165.59107545,32.34129244444444,29.688719999999996
15824,71.4561417,-163.97894446,27.467254333333333,16.845822000000002
15826,70.90209997,-163.0502176,25.18199275,20.264514
15844,72.46811387,-167.99410147,29.995428299999997,40.97201
15847,71.49257865,-167.13631554,29.938563624999997,87.713207
15854,70.49430806,-166.09103635,25.034909749999997,493.34048899999993
15855,71.02622428,-166.03642574,25.0729815,27.816721
15856,72.02105138,-165.69993428,27.500044857142857,22.683961999999998
15858,72.54482091,-165.58619231,32.31107522222222,30.256563000000007
15867,71.4553146,-163.97483264,27.572162714285714,13.94302
15869,70.90039822,-163.05052428,25.182576375,17.561578000000004
15886,72.46672866,-167.98979839,29.9900847,105.42335
15889,71.49230016,-167.13111124,29.949043749999998,81.83924099999999
15890,70.51248191,-167.12752534,29.9391027,248.14170299999998
15896,71.02666746,-166.03936069,25.06184725,13.839403
15897,72.02242153,-165.70201784,27.50194214285714,21.939564999999998
15899,72.54374055,-165.58337888,32.28800333333333,29.369830999999998
15908,71.45556639,-163.97037729,27.481675428571428,16.081691
15910,70.89880465,-163.05070463,25.18706525,16.197108999999998
15928,72.46562461,-167.98596652,29.996693599999997,72.34293499999998
15931,71.49195301,-167.12618348,29.912617499999996,72.72431399999999
15932,70.51205762,-167.12483479,29.9444658,106.75119000000001
15939,70.49460142,-166.07898018,25.031451625,471.836597
15940,71.02748797,-166.04382276,25.054546374999997,56.983053
15941,72.02385449,-165.70439322,27.499899,13.325217
15943,72.54216155,-165.58139955,32.26630022222221,30.650944
15952,71.45652454,-163.96576609,29.734428374999997,16.190203
15971,72.46458265,-167.98153887,29.9986223,62.174004999999994
15974,71.49151422,-167.12099023,29.933451124999998,121.854848
15975,70.51134849,-167.11997673,29.952074099999997,117.59481799999999
15982,70.49468011,-166.07454567,25.032162,605.915672
15983,71.02825774,-166.04704011,25.0520345,55.418261
15984,72.02526917,-165.70710762,27.507156714285713,16.826496
15987,72.54072799,-165.57882703,32.322252,22.460652000000007
15995,71.45742017,-163.96147497,27.600905428571426,13.982737
16014,72.46324663,-167.97803419,29.9981925,50.14644499999999
16017,70.51085033,-167.11667609,29.947969399999998,139.88757399999997
16018,71.49109158,-167.11588209,29.926417375,114.69646500000002
16024,70.49476069,-166.0709869,25.035178249999998,549.490586
16025,72.02673455,-165.70996477,27.492676999999997,17.051398999999996
16028,72.53929811,-165.57567076,32.406107444444444,30.464307
16035,71.45835222,-163.9571464,27.537868571428568,14.420858
16055,72.46223894,-167.97421861,29.999958299999996,48.24828300000001
16058,71.49068922,-167.11108551,29.914720374999998,178.621022
16064,72.02817135,-165.71313088,25.283913124999998,23.670539999999995
16067,72.53787563,-165.57304778,32.43641633333333,36.24409699999999
16074,71.45924511,-163.95278921,29.64336525,15.716695
16076,70.89164155,-163.05144708,25.18530475,21.599198
16094,72.46106034,-167.97045576,30.0021933,48.157494
16097,71.49027802,-167.10584608,29.903751624999998,173.884307
16103,71.0312355,-166.06071051,25.042275875,28.699942999999998
16104,70.49506644,-166.05782343,25.0415755,872.3660069999999
16105,72.02950873,-165.71576835,25.250520249999997,21.026825
16108,72.53640997,-165.57093665,32.345225,27.247499
16116,71.46017348,-163.94799849,27.455810666666665,24.782080000000004
16118,70.8904338,-163.05154582,25.195968,20.819861
16136,72.45970326,-167.96631125,29.999458799999996,46.136053000000004
16139,70.50854998,-167.10183381,29.9301699,149.42968
16140,71.48998497,-167.10089331,29.876386375,252.04074099999997
16147,71.03238309,-166.0643184,25.035814124999998,27.422964
16148,70.49512241,-166.05458051,25.037841125,683.173772
16149,72.03099271,-165.71860597,27.473266285714285,21.891439
16152,72.53498044,-165.56811585,32.31576211111111,26.887178000000002
16160,71.46099929,-163.94383813,27.459655857142852,19.245133999999997
16162,70.888756,-163.05148819,25.195460875000002,20.326151
16178,72.45874154,-167.96247614,29.995046300000002,42.607426999999994
16181,70.5079678,-167.0978082,29.940234399999998,116.404784
16182,71.48954283,-167.09573585,29.875959125,204.631369
16190,71.03354996,-166.06741634,25.03215875,34.096658000000005
16191,70.49523276,-166.04973779,25.036267,667.666648
16192,72.03233898,-165.72153294,27.497394000000003,22.913629000000004
16196,72.53346993,-165.56556239,32.28396377777777,25.379374000000002
16203,71.46189532,-163.93956458,29.6860245,18.799961000000003
16205,70.8871541,-163.0513792,25.199492125,28.873508
16223,72.45761723,-167.95822321,29.9850595,59.248309000000006
16226,70.50737709,-167.09369444,29.941855499999996,146.86478499999998
16227,71.48894213,-167.0906544,29.86712875,510.598622
16233,72.03372929,-165.72421803,27.50516114285714,26.581604
16237,72.5319544,-165.56320395,32.35878088888889,28.750445
16244,71.46274902,-163.93521354,29.739389625,13.030589
16246,70.88598867,-163.05140642,25.20195425,31.490373
16264,72.45644676,-167.95379429,29.980553199999996,51.592021
16267,71.48843896,-167.08567397,29.869157625,294.326394
16274,72.03520438,-165.72712487,27.53002642857143,27.723320999999995
16278,72.53045102,-165.56098512,32.40035222222222,24.730074
16285,71.46367392,-163.93061804,27.54218685714286,13.539836
16305,72.45548438,-167.94946816,29.970738599999997,49.804778
16308,71.48804205,-167.08095329,29.865565999999998,277.044423
16313,71.03710164,-166.08061448,25.044956875,86.844339
16315,70.49558109,-166.03410733,25.0409375,786.161319
16316,72.03658532,-165.72943304,27.532942285714284,34.701552
16320,72.52895659,-165.55899879,32.32846144444444,24.788603
16326,71.46447616,-163.92611314,29.745582749999997,19.782963
16345,72.45539901,-167.94607141,29.965242699999997,59.01336899999999
16348,70.50537122,-167.07845388,29.928463799999996,105.52442300000001
16349,71.48765918,-167.07567716,29.860816374999995,150.713195
16353,71.03766991,-166.08358975,25.04157975,74.46255299999999
16355,70.49567009,-166.02974737,25.04111425,496.774408
16356,72.03802148,-165.73255313,27.47824585714286,25.153446000000002
16360,72.52738579,-165.55689436,32.307137,23.252102999999998
16366,71.46532238,-163.92157823,29.734297999999995,19.496591999999996
16368,70.87975788,-163.05152494,25.190583875,38.270376999999996
16386,72.45705723,-167.94316795,29.986281299999995,59.027303
16389,70.50489678,-167.07441079,29.924753699999997,62.846146
16390,71.48729414,-167.07054086,29.883528,138.12928599999998
16395,71.03840816,-166.08812725,25.043989375,84.163505
16397,70.49573504,-166.02638065,25.040803999999998,456.539516
16398,72.03935742,-165.73549346,27.487458142857143,14.709257999999998
16402,72.52589278,-165.55474489,32.280156777777776,23.119652
16409,71.46614474,-163.91709095,29.717528875,15.244196
16411,70.8788189,-163.05149818,25.197718,30.027197000000005
16429,72.4583924,-167.9397639,30.0069841,69.591017
16432,70.5043828,-167.06992288,29.917121200000004,40.917621
16433,71.48692052,-167.06539714,29.908050499999998,152.183435
16438,71.03912547,-166.09133929,25.045023,43.044166
16440,72.04079354,-165.73829036,27.57869271428571,19.332364
16444,72.52432175,-165.55174595,32.27643033333333,28.979098
16451,71.46696322,-163.91247611,29.78305975,16.745724000000003
16453,70.87721129,-163.05141308,25.207069124999997,31.341268999999997
16471,72.45973599,-167.9367782,30.0056521,51.020768999999994
16474,70.50413178,-167.06737365,27.672407888888884,18.84968
16475,71.48659975,-167.06038296,29.909731,104.99011499999999
16482,70.4959915,-166.01306049,25.044857999999998,222.517209
16483,72.0422001,-165.74114953,27.511786999999998,36.824238
16487,72.52297454,-165.54926822,32.28270766666666,33.507893
16494,71.46776181,-163.90777215,29.731294374999997,19.106587
16496,70.87553035,-163.05130111,25.216084,31.619880999999996
16513,72.46120282,-167.93418791,30.009342799999995,37.879463
16516,71.48633685,-167.05510699,29.904844625,131.136085
16522,70.49606896,-166.00995746,25.035764874999998,279.279259
16523,72.04362429,-165.74431861,27.474466857142858,35.226046999999994
16527,72.5215721,-165.5468114,32.25942333333333,43.16197900000001
16534,71.46850993,-163.90324207,27.32330922222222,29.724283000000003
16536,70.87455923,-163.05124689,25.214381624999998,28.510127999999998
16554,72.46266337,-167.93168666,30.0192637,32.388452
16557,70.50341007,-167.05378977,27.641931777777774,81.98387100000001
16558,71.48610011,-167.05012492,29.897904124999997,86.97640299999999
16562,71.04218213,-166.10626709,25.04947225,106.860169
16564,70.49616876,-166.00514542,25.039160499999998,301.952598
16565,72.0449382,-165.74759834,29.701022249999998,66.771363
16569,72.52010385,-165.5436306,30.007219874999997,45.177179
16576,71.46925279,-163.89844622,27.454031666666666,28.797751
16595,72.46417195,-167.92856733,30.023081199999996,45.259987
16598,70.5033984,-167.05020347,27.645982999999998,96.446968
16599,71.48568141,-167.04493756,29.882309375,84.100658
16603,71.04298777,-166.10931636,25.05387625,48.077161000000004
16605,70.49624167,-166.00203441,25.038377625,412.420234
16606,72.04466997,-165.75217167,25.261821999999995,57.173781999999996
16610,72.51878291,-165.54039365,32.29622011111111,35.07003
16616,71.46991565,-163.89382258,27.493168555555556,24.294442000000004
16635,72.46544097,-167.92582047,29.9888865,48.606094
16638,70.50335986,-167.04537379,27.66376355555555,75.64315100000002
16639,71.4852467,-167.04020102,29.849732125,135.908324
16642,71.04411918,-166.11299909,25.052635249999998,39.251355999999994
16644,72.04409874,-165.75751597,27.44943333333333,31.034095999999995
16648,72.51746963,-165.53709112,32.27464011111111,31.051396999999998
16654,71.47051037,-163.88897828,27.47676033333333,29.992820000000002
16656,70.86817755,-163.0511453,25.221208499999996,12.088610000000001
16672,72.46690265,-167.92338312,29.979706999999998,58.554474
16675,70.50326814,-167.04273363,27.667111777777777,65.606007
16676,71.48488259,-167.03458106,29.836021499999998,113.000852
16680,71.04486715,-166.11540471,25.053144375,69.96681
16682,70.49653798,-165.9885257,25.036881625,607.104023
16683,72.04353387,-165.76250062,27.446818444444446,54.087937999999994
16687,72.51604813,-165.53412505,30.029819999999997,31.926498000000002
16693,71.47117054,-163.88400941,27.419876888888886,36.983867999999994
16695,70.86724487,-163.0512296,25.226600625,22.579808000000003
16712,72.46836015,-167.92036167,29.996609499999998,105.793803
16715,71.48455102,-167.02973503,29.856108999999996,103.015218
16722,70.4966054,-165.98514887,25.039553499999997,372.522453
16723,72.04290127,-165.76739067,29.701305374999997,42.300343
16727,72.51467574,-165.5311358,29.991428125,36.108037
16734,71.47185524,-163.87883748,27.396044999999997,26.944731000000004
16736,70.86555173,-163.05136123,25.232430875,20.778947
16753,72.46973003,-167.91723173,29.998601099999995,44.190647
16756,70.50292311,-167.0291586,27.667997888888888,79.111991
16757,71.48424942,-167.02447471,29.861114125,82.992678
16763,70.4967265,-165.98026093,25.037731375,457.308198
16764,72.04249515,-165.77231697,29.699172374999996,46.137574
16768,72.5133013,-165.52786925,29.98358025,31.480553000000004
16775,71.47239999,-163.87465365,27.468787333333335,24.614315999999995
16777,70.86388075,-163.0516676,25.2503885,21.959545
16793,72.47119273,-167.91391989,29.9961073,47.011026
16796,70.50274819,-167.02565984,27.702234111111107,175.77809299999998
16797,71.48399082,-167.01939723,29.838631249999995,97.131711
16801,71.04151526,-166.12938653,25.079202374999998,32.895443
16803,70.49678668,-165.97772423,25.04159275,1188.4621120000002
16804,72.04206257,-165.77751163,29.699683874999998,44.385757
16808,72.51192416,-165.52496898,30.019847,24.593912
16815,71.47305005,-163.8696854,27.50303044444444,23.308172999999996
16818,70.86264599,-163.05187962,27.45669085714286,16.235347
16834,72.47236054,-167.9108198,29.995550799999997,50.076556999999994
16837,70.50250981,-167.02089646,27.716211666666666,261.84252299999997
16838,71.48367538,-167.01450175,29.826163374999997,117.453962
16842,71.04073428,-166.13260721,25.076242375,60.646271
16844,72.04156592,-165.78304064,29.718162624999998,33.264369
16848,72.51044,-165.52238372,30.076216875,27.495207999999998
16855,71.47373502,-163.86472645,27.49076111111111,28.638723000000006
16874,72.47373256,-167.90747706,30.010191999999996,47.700827999999994
16877,71.48328835,-167.00937014,29.8328675,99.078196
16880,71.03990818,-166.13707566,25.07348025,47.17143899999999
16882,70.49703502,-165.96427269,25.030948625,1199.900914
16883,72.0410968,-165.78789022,29.736064874999997,31.421958
16887,72.50904945,-165.51940903,30.049586124999998,29.274020000000004
16893,71.47435445,-163.86006207,27.46838188888889,29.209104000000004
16912,72.47524182,-167.90461784,30.0836659,52.00587099999999
16915,71.4829945,-167.00446113,29.851182249999997,105.214659
16920,70.49713553,-165.96031529,25.029386374999998,1046.5414130000001
16921,72.04056232,-165.79296158,29.735714749999996,30.768814000000003
16925,72.50772625,-165.51598271,32.22790511111111,37.628392000000005
16931,71.47498636,-163.85516405,27.480941111111107,24.268565000000002
16949,72.47654662,-167.90185255,29.9847492,53.792785
16952,70.5017917,-167.00517659,27.710626666666666,132.673706
16953,71.48278859,-166.9989036,29.877835124999997,158.185945
16958,70.49721509,-165.95693715,25.028484624999997,1451.2262420000002
16959,72.04024567,-165.79863388,29.725968625,36.642959999999995
16963,72.50640668,-165.51275297,29.9977225,34.811577
16969,71.47564303,-163.85025861,27.46771355555556,21.049746000000003
16972,70.85522536,-163.05405689,27.508324714285713,25.834413
