,Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2)
237,71.5040437,-158.37139919999998,60.43,1014.8229230000001
238,71.5039833,-158.3479399,60.86,956.0882670000001
239,71.50399809999999,-158.3451909,61.27,987.4167630000001
240,71.5039517,-158.3188517,61.55,1148.1812779999998
241,71.5038683,-158.2925883,62.07,968.4649980000002
242,71.5037,-158.266275,62.64,1222.150307
243,71.5036764,-158.2399753,63.93,1135.872814
244,71.5035133,-158.21361519999996,64.32,1089.1643720000002
245,71.50336829999999,-158.1873803,65.04,994.722541
246,71.50312070000001,-158.16112890000002,65.98,1013.8682379999998
247,71.5028648,-158.1349954,67.01,1106.5548900000001
248,71.50284,-158.1086379,67.92,1072.243544
249,71.5028867,-158.08245119999998,68.12,786.5635279999999
250,71.5030124,-158.05609840000002,69.66,810.0334170000002
251,71.5029508,-158.0299111,70.68,869.609245
252,71.50291170000001,-158.00358169999998,70.86,770.470248
253,71.50282170000001,-157.97732580000002,71.97,714.0146000000002
254,71.5026517,-157.95114880000003,72.45,745.21437
255,71.50253670000001,-157.9249017,73.71,921.9437659999999
256,71.50237,-157.89870380000002,72.38,928.6898140000002
257,71.50221540000001,-157.8724831,74.56,722.0424719999999
258,71.5021283,-157.8462151,77.41,766.9889609999999
259,71.5020927,-157.8201118,77.77,840.9655630000002
260,71.5020733,-157.7938504,78.55,858.648162
261,71.49861340000001,-157.7753279,79.78,5.169880999999999
262,71.5018249,-157.7875122,78.62,223.50898400000005
263,71.50164670000001,-157.76148899999998,80.27,1125.159312
264,71.5016821,-157.7352294,80.8,1099.058447
265,71.5017483,-157.7088813,81.93,1471.9863549999995
266,71.5015003,-157.6832228,82.62,1229.2097379999998
267,71.50084,-157.657295,83.56,1232.9629520000003
268,71.5005657,-157.6309676,85.33,2068.195339
269,71.500277,-157.6046844,86.23,2408.7972090000007
270,71.5000515,-157.57835730000002,88.2,1783.5232629999998
271,71.4998982,-157.55217,90.05,2186.7375739999998
272,71.4997637,-157.525876,93.65,2696.4867629999994
273,71.49987519999999,-157.499746,96.21,3126.1313320000013
274,71.5000806,-157.520301,97.27,341.057088
275,71.31857990000002,-154.439165,23.15,273.666124
276,71.3260374,-154.426385,23.46,868.957012
277,71.33350779999999,-154.4150689,24.32,884.095115
278,71.3409024,-154.4030119,25.11,809.258797
279,71.3483717,-154.391085,26.11,744.473522
280,71.3558073,-154.37912169999998,27.2,785.1210030000001
281,71.3631237,-154.3667476,28.43,772.375814
282,71.37040209999999,-154.3541245,29.07,1099.871721
283,71.3777505,-154.3420769,30.13,839.660482
284,71.3850235,-154.3298478,30.93,681.374362
285,71.3922227,-154.3163827,31.91,748.3163509999999
286,71.3993507,-154.3030842,33.1,718.5655929999999
287,71.4065082,-154.28978030000002,34.15,556.4137099999999
288,71.4136829,-154.2767612,35.21,591.4001629999999
289,71.4209435,-154.2638986,36.21,468.6704810000001
290,71.42824370000001,-154.25107649999998,36.77,548.257211
291,71.4355178,-154.23848669999998,37.45,599.494999
292,71.4427287,-154.225707,38.18,952.577793
293,71.44997,-154.2129023,38.83,804.398844
294,71.4572375,-154.2004467,39.57,594.9860510000001
295,71.4645613,-154.1877589,40.37,525.468512
296,71.47162829999999,-154.1742617,41.15,580.207085
297,71.47864969999999,-154.15976919999997,41.85,558.7181190000001
298,71.4855988,-154.1455211,42.49,539.544969
299,71.49259509999999,-154.13115980000003,43.23,517.5199799999999
300,71.4994861,-154.1166862,43.67,642.01027
301,71.5058773,-154.1015564,44.21,416.40374099999997
302,71.5127177,-154.0912301,44.59,316.527896
303,71.52035359999999,-154.0803319,45.13,499.260231
304,71.52786479999999,-154.0689878,45.34,452.43902599999996
305,71.53540140000001,-154.05793180000003,45.61,387.432799
306,71.5429576,-154.0464593,45.81,454.67539
307,71.5504767,-154.03493830000002,45.88,562.564033
308,71.5580047,-154.02369240000002,46.0,676.877739
309,71.5656199,-154.01299330000003,46.01,809.3403200000001
310,71.57323709999999,-154.0021266,45.78,910.0878739999998
311,71.58079609999999,-153.9907425,45.74,706.481842
312,71.588317,-153.9795475,45.59,826.364843
313,71.59289559999999,-153.9705493,45.71,433.0463729999999
314,71.5997937,-153.9557257,45.85,621.316531
315,71.6071372,-153.9436285,46.01,860.2987650000001
316,71.61430770000001,-153.930207,46.5,814.8873520000001
317,71.62159059999999,-153.9171754,46.85,778.6724100000001
318,71.6288985,-153.904708,47.0,853.063326
319,71.6362858,-153.8924028,47.6,718.3521549999999
320,71.64368420000001,-153.8801546,47.64,1266.0758699999997
321,71.6511386,-153.8679786,48.05,1674.1624210000002
322,71.6583929,-153.8548502,47.96,1654.6308310000002
323,71.6656823,-153.84205759999998,48.16,1790.322547
324,71.6729522,-153.82914219999998,48.55,2539.5848450000003
325,71.6801797,-153.8159777,48.77,1928.88384
326,71.6872522,-153.8019697,49.06,1733.399533
327,71.6943761,-153.7881981,49.21,1918.1189610000001
328,71.7015327,-153.7747429,49.19,2052.28359
329,71.7080718,-153.76401930000003,50.67,2026.858368
330,71.7128537,-153.75408430000002,51.52,423.157571
331,71.72004720000001,-153.74042859999997,53.93,2122.602511
332,71.7274785,-153.728353,58.38,2373.9633200000003
333,71.7348625,-153.7165291,63.07,1895.9279179999999
334,71.7423309,-153.7044879,66.96,2429.387274
335,71.7497314,-153.6924219,70.65,3319.1981029999997
336,71.7571086,-153.68067340000002,82.87,3359.47927
337,71.76444359999999,-153.668104,85.94,1685.3731510000002
338,71.77177040000001,-153.6551473,108.15,1737.6212639999999
339,71.7694797,-153.6589096,123.49,419.0120440000001
340,71.8369783,-153.53560330000002,193.11,1276.9605059999997
341,71.8441658,-153.5218949,197.67,1370.3621099999996
342,71.8513151,-153.50828230000002,212.31,1279.9841280000003
343,71.85842790000001,-153.4943826,226.47,994.7855340000001
344,71.8614983,-153.48913330000002,244.27,1337.4999769999997
345,71.8731263,-153.46940619999998,302.93,858.585287
346,71.88046999999999,-153.4570267,496.42,2317.9130040000005
347,71.8878161,-153.44445919999998,649.52,1912.0703959999998
348,71.8951499,-153.4315432,842.42,1385.5732509999998
349,71.9024114,-153.4183345,949.48,1662.635093
350,71.9097387,-153.4053496,1003.45,1858.5238710000003
351,71.9169782,-153.39238369999998,1003.57,1853.1497880000002
352,71.924334,-153.3795898,1002.68,1963.9053819999997
353,71.9317178,-153.3667439,1002.53,1657.7133239999996
354,71.939071,-153.35453909999998,1002.44,1663.9716000000005
355,71.94646329999999,-153.3418733,1002.36,1712.472116
356,71.9538017,-153.32883999999999,1002.08,1580.733566
357,71.9611217,-153.3158667,1001.5,835.5470320000001
358,71.96851020000001,-153.303298,1001.58,983.5610379999997
359,71.97582440000001,-153.290538,1001.65,1509.058012
360,71.98294200000001,-153.2765312,1001.73,2025.1465929999997
361,71.9892167,-153.2587715,1001.81,1934.8090459999999
362,71.99544859999999,-153.2409168,1001.84,1355.8118390000002
363,71.99432829999999,-153.2600457,1001.84,84.34138399999999
364,72.4998976,-165.2103344,49.86,119.719667
365,72.499365,-165.18208140000002,49.82,709.615739
366,72.4995147,-165.1543581,49.91,584.3960159999999
367,72.4997295,-165.12662849999998,49.98,553.264324
368,72.5000858,-165.0987961,50.08,912.2704769999999
369,72.5004,-165.0712015,50.24,675.7586339999999
370,72.500692,-165.0434503,50.37,714.7110819999999
371,72.5006298,-165.01583440000002,50.28,754.249836
372,72.5004802,-164.9878783,50.2,786.983183
373,72.50022170000001,-164.96019669999998,50.45,872.712621
374,72.499985,-164.9323813,50.38,597.8731480000001
375,72.4999104,-164.9047286,50.16,429.81775
376,72.4999488,-164.8769666,50.17,586.0503630000001
377,72.4998986,-164.8492341,50.27,791.0516689999997
378,72.49976109999999,-164.8215129,50.29,772.518814
379,72.49968829999999,-164.7937833,50.02,416.155355
380,72.4997958,-164.7662133,49.84,237.65588500000004
381,72.50002109999998,-164.73843019999998,49.78,357.027028
382,72.50034000000001,-164.71093430000002,49.86,282.77112300000005
383,72.5007238,-164.68324919999998,49.23,312.32991000000004
384,72.50126340000001,-164.6556336,49.24,208.026163
385,72.501835,-164.6279909,49.79,204.41486500000002
386,72.5023817,-164.600275,49.43,305.66015000000004
387,72.50277790000001,-164.57261509999998,49.51,368.22593
388,72.502995,-164.5448679,49.65,613.7315450000001
389,72.5031303,-164.5171867,50.0,637.803181
390,72.50325009999999,-164.48941509999997,50.0,642.77512
391,72.5033267,-164.4617657,50.0,465.672334
392,72.5034683,-164.43419330000003,50.19,643.847966
393,72.50361,-164.4064776,49.87,751.167624
394,72.5037897,-164.3786635,49.74,642.7176350000001
395,72.50388570000001,-164.351062,49.73,918.7702320000001
396,72.50403670000001,-164.32324,49.83,1070.8921839999998
397,72.506067,-164.3040895,49.89,692.202962
398,72.5032406,-164.2855957,49.84,855.7209
399,72.50326,-164.25788169999998,49.71,1541.5127330000003
400,72.50321170000001,-164.2302878,49.69,1223.435807
401,72.5031848,-164.2026925,49.75,1073.7334270000001
402,72.503153,-164.17484240000002,49.75,1186.6760629999999
403,72.50304150000001,-164.1469899,49.56,1310.157252
404,72.5028659,-164.1192168,49.36,1265.3177460000004
405,72.50258509999999,-164.0914118,49.16,1086.628482
406,72.5022395,-164.0637001,49.33,1184.718024
407,72.50204040000001,-164.0359034,49.32,1640.025063
408,72.5019802,-164.0080197,49.38,915.5461489999999
409,72.5020446,-163.98029440000002,49.39,1021.6729989999999
410,72.5021083,-163.952605,49.4,915.452708
411,72.50211,-163.92501830000003,49.33,1679.6701599999997
412,72.5020017,-163.8972581,49.29,1970.883605
413,72.50192709999999,-163.8694634,49.28,1335.7498380000002
414,72.5017627,-163.84178290000003,49.32,1272.1794690000002
415,72.50155670000001,-163.8140517,49.25,1519.0862359999999
416,72.50140999999999,-163.78633330000002,48.96,1716.9551569999999
417,72.5012381,-163.75853659999999,48.6,2012.8555800000001
418,72.5010633,-163.7307186,48.39,1685.7340430000002
419,72.5010428,-163.7029464,48.37,1000.503475
420,72.5010152,-163.6752825,48.46,774.688811
421,72.500945,-163.6474733,48.36,748.1860449999999
422,72.5008333,-163.619709,48.27,796.2294730000001
423,72.50075229999999,-163.5919386,48.27,729.8369889999999
424,72.5007262,-163.5642169,48.1,584.017945
425,72.5004485,-163.5363504,47.97,794.599365
426,72.5001415,-163.50993190000003,47.75,917.504395
427,72.5000279,-163.4849331,47.36,835.643283
428,72.5000217,-163.45670819999998,47.01,1134.7264049999999
429,72.5000853,-163.42882450000002,46.86,1293.5288110000001
430,72.49992320000001,-163.40110249999998,46.62,1459.547076
431,72.4997317,-163.3736543,46.33,1621.0350560000002
432,72.49945670000001,-163.34585330000002,46.24,2127.760191
433,72.4991483,-163.31819119999997,46.05,1345.044887
434,72.4988417,-163.2904532,45.83,1473.1027539999998
435,72.4989753,-163.2627175,45.1,1440.4501440000001
436,72.4992643,-163.2349832,44.82,1125.661309
437,72.49953640000001,-163.20756310000002,44.65,1282.944334
438,72.4998034,-163.17976389999998,44.31,1076.0310209999998
439,72.5015748,-163.157179,44.19,391.649523
440,72.4998917,-163.16745830000002,44.18,14.74456
441,72.49939959999999,-163.13914340000002,44.1,1426.2992579999998
442,72.4991766,-163.11085659999998,43.81,1249.9880190000001
443,72.4994367,-163.08309630000002,43.61,884.4766149999999
444,72.49964090000002,-163.05538049999998,43.32,656.1243079999999
445,72.4998502,-163.0276575,42.99,631.9164099999999
446,72.4998986,-163.0001353,42.8,520.905875
447,72.49990770000001,-162.9721499,42.74,572.8308950000002
448,72.50008170000001,-162.9441867,42.55,470.5345710000001
449,72.5001967,-162.9164878,42.5,599.56064
450,72.50031,-162.8888975,42.47,553.8658360000001
451,72.50033420000001,-162.8610814,42.29,466.2886659999999
452,72.5003531,-162.83332240000001,42.07,753.1357189999999
453,72.5003816,-162.8056409,42.14,752.4257339999999
454,72.50045329999999,-162.777885,42.15,712.989966
455,72.50050390000001,-162.7500798,42.05,827.248847
456,72.5005311,-162.7223945,41.94,646.2373050000001
457,72.5004512,-162.6947719,41.89,711.3582589999999
458,72.5003505,-162.6670416,41.8,664.6209540000001
459,72.50039179999999,-162.63932150000002,41.67,664.083335
460,72.5003358,-162.6116841,41.54,552.987757
461,72.50029,-162.58396000000002,41.4,594.010859
462,72.5003839,-162.55621269999997,41.23,468.11310699999996
463,72.50034740000001,-162.5285939,41.09,384.873889
464,72.50045820000001,-162.500789,40.9,755.036
465,72.5004733,-162.472983,40.74,732.931632
466,72.50041170000002,-162.44535,40.6,903.049223
467,72.5004617,-162.4175,40.31,653.443076
468,72.5005427,-162.38987419999998,38.72,580.325612
469,72.5006462,-162.3621129,38.04,552.662894
470,72.50074509999999,-162.3343731,38.63,524.599018
471,72.50059329999999,-162.30684169999998,38.98,556.885392
472,72.5005172,-162.2790548,39.11,600.405059
473,72.5004157,-162.2513168,39.89,555.773982
474,72.50038020000001,-162.2234767,40.56,331.817367
475,72.5003609,-162.19574369999998,41.38,373.44784899999996
476,72.5003167,-162.1681605,41.4,383.745622
477,72.5002748,-162.14045019999998,41.36,567.55114
478,72.50025670000001,-162.1127879,41.41,643.4624010000001
479,72.50019470000001,-162.0850498,41.52,533.254837
480,72.50025,-162.05725,41.86,302.95806200000004
481,72.50027829999999,-162.0295167,42.1,337.58443500000004
482,72.500395,-162.00183330000002,42.14,354.20764899999995
483,72.50046,-161.974205,42.38,279.327273
484,72.500568,-161.946459,42.7,428.496446
485,72.5005513,-161.9189007,42.99,309.576928
486,72.5002943,-161.8920023,43.24,267.434688
487,72.5012628,-161.8861563,43.59,1.0321660000000001
488,72.5007433,-161.86596,43.53,356.522603
489,72.5009183,-161.83807819999998,43.67,254.36502199999998
490,72.5010983,-161.81023000000002,43.84,390.646684
491,72.50111170000001,-161.7825834,43.74,619.6420939999999
492,72.50103829999999,-161.754803,44.05,669.096092
493,72.50116290000001,-161.72710990000002,44.13,852.797305
494,72.5012858,-161.69938330000002,43.84,727.4883239999999
495,72.5013283,-161.67165,44.03,787.2558439999999
496,72.5013783,-161.6439283,44.21,612.116024
497,72.501637,-161.61607619999998,44.11,523.453034
498,72.50181500000001,-161.58837340000002,44.31,551.5460620000001
499,72.5019325,-161.5604975,44.37,979.8148489999999
500,72.50201329999999,-161.5327929,44.73,1082.403891
501,72.502075,-161.5050956,44.58,565.4881849999999
502,72.5021167,-161.47739330000002,44.73,635.8423799999999
503,72.5021607,-161.44966430000002,45.07,351.41323
504,72.5021833,-161.4219517,45.12,272.6923799999999
505,72.5023247,-161.3941111,45.1,306.3025
506,72.5024485,-161.3663001,44.9,415.610698
507,72.5025059,-161.3386394,44.89,511.244128
508,72.5025017,-161.3109279,44.93,681.5709009999999
509,72.5024478,-161.283251,45.06,591.6870309999999
510,72.50243449999999,-161.2554899,45.03,631.4908810000001
511,72.5024803,-161.22766950000002,44.86,649.608881
512,72.50248149999999,-161.19999140000002,45.03,560.7122969999999
513,72.502425,-161.1724608,45.24,638.698563
514,72.502375,-161.14460730000002,45.1,630.824948
515,72.5023613,-161.116764,45.19,674.441915
516,72.502347,-161.0890328,45.09,752.8672660000002
517,72.5023709,-161.06145469999998,45.24,773.9716459999999
518,72.50235500000001,-161.0336567,45.23,982.5831349999999
519,72.5023858,-161.0058888,45.41,670.059402
