,Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2),Pollock (No. m^-2)
2551,71.001,-158.37,24.86,493.24,0.64763,3.2586,0.016937,0.041188999999999996,0.0,0.0
2552,71.001,-158.35,25.236,511.65,2.8939,3.3802,0.017569,0.042727,0.0,0.0
2553,71.001,-158.32,25.535,565.43,3.2676,3.7355,0.019416,0.047218,0.0,0.0
2554,71.001,-158.3,25.75,528.23,3.222,3.4897,0.018137999999999998,0.044111000000000004,0.0,0.0
2555,71.001,-158.27,25.943,553.22,6.4644,3.6549,0.018997,0.046198,0.0,0.0
2556,71.002,-158.26,26.296,205.22,0.0,1.3558,0.007046899999999999,0.017138,0.0,0.0
2557,71.001,-158.21,26.273000000000003,211.4,2.3163,1.3966,0.007259100000000001,0.017654,0.0,0.0
2558,71.001,-158.19,26.21,148.11,0.86803,0.97846,0.0050857,0.012368,0.0,0.0
2559,71.001,-158.17,26.225,179.72,0.056188999999999996,1.1873,0.0061711000000000005,0.015008,0.0,0.0
2560,71.001,-158.14,26.136,242.3,2.6324,1.6008,0.0083203,0.020234000000000002,0.0,0.0
2561,71.001,-158.12,25.945999999999998,304.04,0.0,2.0086,0.010440000000000001,0.02539,0.0,0.0
2562,71.001,-158.09,25.866999999999997,352.23,0.001426,2.327,0.012095,0.029414,0.0,0.0
2563,71.001,-158.07,25.808000000000003,344.25,0.019387,2.2743,0.011821,0.028748000000000003,0.0,0.0
2564,71.001,-157.96,25.534000000000002,694.96,0.0,4.5913,0.023864,0.058035,0.0,0.0
2565,71.001,-157.94,25.206,874.44,0.0,5.777,0.030026999999999998,0.073023,0.0,0.0
2566,71.001,-157.91,25.497,932.44,0.0,6.1601,0.032018,0.07786599999999999,0.0,0.0
2567,71.001,-157.89,25.233,613.98,0.004520000000000001,4.0563,0.021083,0.051272000000000005,0.0,0.0
2568,71.001,-157.86,24.964000000000002,416.87,0.174,2.7539999999999996,0.014313999999999999,0.034812,0.0,0.0
2569,71.001,-157.84,24.113000000000003,354.73,0.0,2.3435,0.012181,0.029623000000000003,0.0,0.0
2570,71.001,-157.81,24.197,309.3,0.036101999999999995,2.0434,0.010621,0.025829,0.0,0.0
2571,71.001,-157.79,24.086,314.13,0.0024850000000000002,2.0753,0.010787,0.026232,0.0,0.0
2572,71.001,-157.77,23.813000000000002,236.69,0.020355,1.5637,0.0081277,0.019766,0.0,0.0
2573,71.101,-157.81,38.381,422.9,0.00579,2.7939,0.014521000000000001,0.035315,0.0,0.0
2574,71.109,-157.81,39.08,616.88,0.0,4.0754,0.021183,0.051515,0.0,0.0
2575,71.117,-157.8,39.891999999999996,643.05,0.0,4.2483,0.022081,0.0537,0.0,0.0
2576,71.125,-157.79,41.137,487.58,0.0,3.2212,0.016743,0.040717,0.0,0.0
2577,71.133,-157.79,42.773999999999994,526.71,0.000933,3.4797,0.018086,0.043983999999999995,0.0,0.0
2578,71.141,-157.78,44.347,389.98,0.06901900000000001,2.5764,0.013391,0.032566000000000005,0.0,0.0
2579,71.149,-157.77,46.81100000000001,415.39,0.000376,2.7443,0.014263999999999999,0.034688,0.0,0.0
2580,71.157,-157.77,48.589,371.86,14.867,2.4567,0.012768999999999999,0.031052999999999997,0.0,0.0
2581,71.165,-157.76,49.50899999999999,353.6,26.229,2.336,0.012142,0.029528,0.0,0.0
2582,71.173,-157.75,50.332,405.55,0.26471999999999996,2.6792,0.013926,0.033866,0.0,0.0
2583,71.181,-157.75,51.231,375.26,3.6663,2.4792,0.012886000000000002,0.031337000000000004,0.0,0.0
2584,71.189,-157.74,52.843999999999994,360.71,108.89,2.3831,0.012386,0.030122000000000003,0.0,0.0
2585,71.197,-157.73,51.888999999999996,482.2,131.98,3.1857,0.016558,0.040268,0.0,0.0
2586,71.205,-157.73,52.925,672.91,50.878,4.4456,0.023107,0.05619299999999999,0.0,0.0
2587,71.21300000000001,-157.72,52.81,603.27,55.251999999999995,3.9855,0.020715,0.050378,0.0,0.0
2588,71.222,-157.71,54.146,508.57,17.715999999999998,3.3598,0.017463,0.042469,0.0,0.0
2589,71.23,-157.71,54.613,456.51,8.7676,3.0159,0.015676,0.038122,0.0,0.0
2590,71.238,-157.7,55.626000000000005,447.79,38.505,2.9584,0.015375999999999999,0.037394,0.0,0.0
2591,71.24600000000001,-157.69,59.425,522.69,19.99,3.4532,0.017948,0.043649,0.0,0.0
2592,71.25399999999999,-157.69,62.881,336.9,74.499,2.2257,0.011568,0.028133999999999996,0.0,0.0
2593,71.262,-157.68,65.949,347.31,4.0861,2.2945,0.011926,0.029002999999999998,0.0,0.0
2594,71.27,-157.67,68.03699999999999,356.18,12.693,2.4825,0.0019857,0.048833,0.0,0.0
2595,71.278,-157.67,72.657,433.19,45.821999999999996,3.0498,0.0,0.06389299999999999,0.0,0.0
2596,71.286,-157.66,76.10300000000001,519.79,89.749,3.6595,0.0,0.076665,0.0,0.0
2597,71.294,-157.65,79.712,348.06,19.28,2.4504,0.0,0.051336,0.0,0.0
2598,71.30199999999999,-157.65,84.242,394.82,24.535,2.7797,0.0,0.05823300000000001,0.0,0.0
2599,71.31,-157.64,89.522,375.74,6.7255,2.6453,0.0,0.055419,0.0,0.0
2600,71.318,-157.63,94.64,565.8,8.3188,3.9834,0.0,0.083451,0.0,0.0
2601,71.32600000000001,-157.62,99.00299999999999,459.39,13.913,3.2342,0.0,0.067756,0.0,0.0
2602,71.334,-157.62,100.71,439.4,8.0298,3.0935,0.0,0.064808,0.0,0.0
2603,71.342,-157.61,103.22,455.15,10.842,3.2044,0.0,0.067131,0.0,0.0
2604,71.35,-157.6,107.23,327.85,21.131,2.3081,0.0,0.048355,0.0,0.0
2605,71.358,-157.6,109.86,501.54,12.157,3.531,0.0,0.073974,0.0,0.0
2606,71.366,-157.59,111.63,427.09,12.527000000000001,3.0069,0.0,0.062993,0.0,0.0
2607,71.374,-157.58,114.76,461.87,6.274,3.2517,0.0,0.068122,0.0,0.0
2608,71.382,-157.57,117.73,399.89,3.9881,2.8153,0.0,0.05898099999999999,0.0,0.0
2609,71.39,-157.57,119.24,363.98,1.3378,2.5625,0.0,0.053684,0.0,0.0
2610,71.398,-157.56,121.2,316.16,5.5859,2.2259,0.0,0.046632,0.0,0.0
2611,71.405,-157.55,121.48,289.79,5.2468,2.0402,0.0,0.042742,0.0,0.0
2612,71.414,-157.55,122.71,452.64,4.575,3.1867,0.0,0.06676,0.0,0.0
2613,71.421,-157.54,121.76,503.74,2.4452,3.5465,0.0,0.074298,0.0,0.0
2614,71.43,-157.53,121.94,550.43,5.6459,3.8752,0.0,0.081184,0.0,0.0
2615,71.438,-157.53,121.97,410.35,7.0267,2.889,0.0,0.060523,0.0,0.0
2616,71.446,-157.52,119.09,401.6,1.4771,2.8274,0.0,0.059233,0.0,0.0
2617,71.454,-157.52,115.63,403.95,0.8293299999999999,2.8439,0.0,0.05957899999999999,0.0,0.0
2618,71.462,-157.51,112.41,440.26,0.8756200000000001,3.0995,0.0,0.064935,0.0,0.0
2619,71.47,-157.5,110.83,300.84,2.6157,2.1180000000000003,0.0,0.044372,0.0,0.0
2620,71.47800000000001,-157.5,108.09,360.26,9.7631,2.5363,0.0,0.053135,0.0,0.0
2621,71.486,-157.49,105.3,737.15,17.219,5.1898,0.0,0.10872000000000001,0.0,0.0
2622,71.494,-157.48,99.854,801.39,2.9099,5.642,0.0,0.1182,0.0,0.0
2623,71.499,-157.47,99.227,683.5,4.1084,4.812,0.0,0.10081,0.0,0.0
2624,71.5,-157.61,88.53399999999999,406.39,0.18018,2.8611,0.0,0.05994,0.0,0.0
2625,71.5,-157.63,84.59299999999999,678.51,0.002784,4.7769,0.0,0.10007,0.0,0.0
2626,71.5,-157.66,85.64299999999999,810.63,3.0182,5.7071,0.0,0.11955999999999999,0.0,0.0
2627,71.5,-157.69,84.055,865.93,0.16658,6.0964,0.0,0.12772,0.0,0.0
2628,71.5,-157.71,82.395,779.01,0.15009,5.4844,0.0,0.1149,0.0,0.0
2629,71.499,-157.74,82.01100000000001,597.9,0.40976999999999997,4.2094,0.0,0.088186,0.0,0.0
2630,71.499,-157.76,81.126,523.68,0.25119,3.6869,0.0,0.077239,0.0,0.0
2631,71.499,-157.79,80.699,452.22,5.6207,3.1837,0.0,0.066699,0.0,0.0
2632,71.499,-157.82,78.702,375.57,0.12667,2.6441,0.0,0.055393,0.0,0.0
2633,71.5,-157.84,78.896,468.57,0.018764,3.2989,0.0,0.069111,0.0,0.0
2634,71.5,-157.87,77.632,567.54,0.37112,3.9957,0.0,0.083708,0.0,0.0
2635,71.5,-157.9,75.39399999999999,1064.4,0.0,7.4936,0.0,0.15699000000000002,0.0,0.0
2636,71.5,-157.92,72.821,637.54,0.000264,4.4884,0.0,0.09403099999999999,0.0,0.0
2637,71.5,-157.95,73.413,525.42,0.049152999999999995,3.6991,0.0,0.07749500000000001,0.0,0.0
2638,71.5,-157.97,72.835,427.83,0.0,3.012,0.0,0.063101,0.0,0.0
2639,71.5,-158.0,72.071,212.78,0.34807,1.4981,0.0,0.031383999999999995,0.0,0.0
2640,71.5,-158.03,71.76,194.62,0.00011599999999999999,1.3702,0.0,0.028705,0.0,0.0
2641,71.5,-158.05,70.363,242.93,0.000529,1.7103,0.0,0.03583,0.0,0.0
2642,71.5,-158.08,69.697,232.01,0.0,1.6334,0.0,0.034219,0.0,0.0
2643,71.5,-158.11,68.202,206.51,0.12109,2.1203,0.0,0.0036585000000000003,0.0,0.0
2644,71.5,-158.13,67.539,151.51,0.005961,1.5818,0.0,0.0016298999999999999,0.0,0.0
2645,71.5,-158.16,66.926,259.05,0.015965,2.7047,0.0,0.0027869,0.0,0.0
2646,71.5,-158.18,65.689,330.82,0.18005,3.4539999999999997,0.0,0.0035590000000000005,0.0,0.0
2647,71.501,-158.21,64.92,270.34,0.13278,2.8225,0.0,0.0029083000000000004,0.0,0.0
2648,71.501,-158.24,64.25,241.27,0.18208,2.519,0.0,0.0025956,0.0,0.0
2649,71.501,-158.26,63.501999999999995,284.51,0.052983,2.9705,0.0,0.0030608000000000002,0.0,0.0
2650,71.501,-158.28,63.409,321.54,0.026965,3.3571,0.0,0.0034591,0.0,0.0
2651,71.501,-158.29,62.466,249.03,0.0,2.6,0.0,0.0026791000000000002,0.0,0.0
2652,71.501,-158.32,61.633,308.21,0.18525999999999998,3.2179,0.0,0.0033158000000000003,0.0,0.0
2653,71.501,-158.35,61.18600000000001,291.83,0.11488,3.0469,0.0,0.0031395,0.0,0.0
2654,71.501,-158.37,60.528,337.8,0.5159699999999999,3.5268,0.0,0.0036340000000000005,0.0,0.0
2655,71.501,-158.4,60.077,329.57,0.36851999999999996,3.4409,0.0,0.0035455,0.0,0.0
2656,71.501,-158.6,57.488,338.58,0.000686,3.535,0.0,0.0036425,0.0,0.0
2657,71.501,-158.63,57.297,294.61,0.11068,3.0759,0.0,0.0031694,0.0,0.0
2658,71.501,-158.65,56.733000000000004,300.6,0.000342,3.1385,0.0,0.0032339,0.0,0.0
2659,71.501,-158.68,57.036,460.13,0.34796,4.803999999999999,0.0,0.004950100000000001,0.0,0.0
2660,71.501,-158.71,56.218,395.11,0.000643,4.1252,0.0,0.0042506,0.0,0.0
2661,71.501,-158.73,55.895,300.96,0.14629,3.1422,0.0,0.0032376999999999996,0.0,0.0
2662,71.501,-158.76,55.43899999999999,309.92,0.0011220000000000002,3.2357,0.0,0.0033341,0.0,0.0
2663,71.501,-158.79,55.292,362.84,0.0022,3.7882,0.0,0.0039034,0.0,0.0
2664,71.501,-158.81,54.48,363.25,0.0,3.7925,0.0,0.0039078,0.0,0.0
2665,71.501,-158.84,54.394,311.44,0.001865,3.2516,0.0,0.0033504,0.0,0.0
2666,71.501,-158.86,53.979,296.83,0.0,3.0991,0.0,0.0031933000000000005,0.0,0.0
2667,71.501,-158.89,54.108999999999995,385.03,0.0,4.0199,0.0,0.0041421999999999995,0.0,0.0
2668,71.501,-158.92,54.218999999999994,448.84,0.0,4.6861,0.0,0.0048286,0.0,0.0
2669,71.501,-158.94,53.696000000000005,275.72,0.000357,2.8787,0.0,0.0029662,0.0,0.0
2670,71.501,-158.97,53.38399999999999,211.04,0.039499,2.2034,0.0,0.0022704,0.0,0.0
2671,71.501,-159.0,53.093999999999994,194.97,0.14956,2.0356,0.0,0.0020975,0.0,0.0
2672,71.5,-159.02,53.11600000000001,148.11,0.3326,1.5464,0.0,0.0015934,0.0,0.0
2673,71.493,-158.91,53.931999999999995,301.59,0.0,3.1488,0.0,0.0032446,0.0,0.0
2674,71.494,-158.93,53.915,266.47,0.0,2.7821,0.0,0.0028667,0.0,0.0
2675,71.495,-158.96,53.43899999999999,184.44,0.0,1.9256,0.0,0.0019841999999999998,0.0,0.0
2676,71.49600000000001,-158.98,53.418,149.15,0.000981,1.5572,0.0,0.0016045999999999999,0.0,0.0
2677,71.497,-159.01,53.125,142.64,0.001797,1.4893,0.0,0.0015345,0.0,0.0
2678,71.499,-159.04,52.903999999999996,169.62,0.19977999999999999,1.7709,0.0,0.0018248000000000001,0.0,0.0
2679,71.499,-159.06,53.801,213.62,0.000892,2.2303,0.0,0.0022981,0.0,0.0
2680,71.5,-159.09,53.352,145.38,0.1762,1.5179,0.0,0.001564,0.0,0.0
2681,71.5,-159.11,52.548,130.22,0.012126999999999999,1.3595,0.0,0.0014009,0.0,0.0
2682,71.5,-159.14,52.431000000000004,118.54,0.003746,1.2376,0.0,0.0012752,0.0,0.0
2683,71.5,-159.17,52.479,118.13,0.08140900000000001,1.2334,0.0,0.0012709000000000002,0.0,0.0
2684,71.5,-159.19,51.924,193.4,0.002121,2.0192,0.0,0.0020805999999999997,0.0,0.0
2685,71.5,-159.22,51.955,242.68,0.0,2.5337,0.0,0.0026107,0.0,0.0
2686,71.5,-159.24,52.108999999999995,184.2,0.13472,1.9232,0.0,0.0019817,0.0,0.0
2687,71.5,-159.27,51.824,169.43,0.0,1.7689,0.0,0.0018227,0.0,0.0
2688,71.5,-159.3,51.974,168.36,0.00331,1.7578,0.0,0.0018112000000000002,0.0,0.0
2689,71.501,-159.32,51.693999999999996,160.3,0.00018899999999999999,1.6737,0.0,0.0017245000000000001,0.0,0.0
2690,71.501,-159.35,51.785,138.68,0.006197,1.4479,0.0,0.0014919,0.0,0.0
2691,71.501,-159.38,51.67100000000001,156.37,0.001113,1.6326,0.0,0.0016822,0.0,0.0
2692,71.501,-159.4,51.821000000000005,194.77,1.2522,2.0335,0.0,0.0020953000000000005,0.0,0.0
2693,71.501,-159.43,51.538000000000004,166.43,0.30044,1.7377,0.0,0.0017905000000000002,0.0,0.0
2694,71.501,-159.45,51.373999999999995,163.46,0.3456,1.7067,0.0,0.0017585,0.0,0.0
2695,71.501,-159.48,51.927,113.4,0.6187,1.1840000000000002,0.0,0.00122,0.0,0.0
2696,71.501,-159.51,50.979,113.37,0.010808,1.1837,0.0,0.0012197,0.0,0.0
2697,71.5,-159.53,51.118,128.94,3.3175,1.3462,0.0,0.0013870999999999998,0.0,0.0
2698,71.5,-159.56,51.15,112.94,0.40498,1.1791,0.0,0.001215,0.0,0.0
2699,71.5,-159.59,50.748000000000005,135.8,0.023858,1.4179,0.0,0.0014609999999999998,0.0,0.0
2700,71.5,-159.61,50.593,116.29,0.37339,1.2142,0.0,0.0012511,0.0,0.0
2701,71.499,-159.64,50.565,86.53299999999999,1.4312,0.90345,0.0,0.00093092,0.0,0.0
2702,71.499,-159.66,50.428000000000004,63.11,0.10228999999999999,0.6589,0.0,0.00067894,0.0,0.0
2703,71.499,-159.69,50.316,135.77,0.32075,1.4175,0.0,0.0014606,0.0,0.0
2704,71.498,-159.72,50.213,142.23,2.6047,1.4849,0.0,0.0015300999999999997,0.0,0.0
2705,71.499,-159.74,49.766000000000005,159.02,0.012504000000000001,1.6602,0.0,0.0017107,0.0,0.0
2706,71.499,-159.77,49.632,112.35,0.67773,1.1729,0.0,0.0012085999999999998,0.0,0.0
2707,71.499,-159.8,50.077,55.622,1.1924,0.58072,0.0,0.00059838,0.0,0.0
2708,71.5,-159.82,50.431999999999995,76.52,0.091935,0.79891,0.0,0.0008232000000000001,0.0,0.0
2709,71.517,-159.82,49.383,163.19,0.9765299999999999,0.87518,0.0,0.0,0.0,0.0
2710,71.509,-159.83,49.957,98.64,0.8036399999999999,0.5290100000000001,0.0,0.0,0.0,0.0
2711,71.502,-159.84,49.854,118.85,0.9824700000000001,0.63739,0.0,0.0,0.0,0.0
2712,71.499,-159.84,49.803999999999995,105.82,1.1259,0.5675,0.0,0.0,0.0,0.0
2713,71.5,-159.86,49.336999999999996,141.08,0.06929500000000001,0.75664,0.0,0.0,0.0,0.0
2714,71.501,-159.89,49.06100000000001,124.23,0.11391,0.66627,0.0,0.0,0.0,0.0
2715,71.501,-159.92,48.799,186.8,0.000254,1.0018,0.0,0.0,0.0,0.0
2716,71.501,-159.94,48.833999999999996,169.9,0.0,0.9112,0.0,0.0,0.0,0.0
2717,71.502,-159.97,47.998999999999995,94.376,0.008108,0.5061399999999999,0.0,0.0,0.0,0.0
2718,71.502,-159.99,49.297,70.975,0.0,0.38064000000000003,0.0,0.0,0.0,0.0
2719,71.502,-160.02,49.473,128.52,0.000642,0.68925,0.0,0.0,0.0,0.0
2720,71.501,-160.05,48.875,93.479,0.07938300000000001,0.50133,0.0,0.0,0.0,0.0
2721,71.501,-160.07,49.629,88.743,0.005646,0.47593,0.0,0.0,0.0,0.0
2722,71.501,-160.1,48.769,95.27,0.008062999999999999,0.51094,0.0,0.0,0.0,0.0
2723,71.501,-160.13,48.601000000000006,131.66,0.0,0.70611,0.0,0.0,0.0,0.0
2724,71.501,-160.15,48.43899999999999,105.63,0.000393,0.56648,0.0,0.0,0.0,0.0
2725,71.5,-160.18,48.57,122.66,0.0,0.65783,0.0,0.0,0.0,0.0
2726,71.5,-160.2,48.503,112.17,0.12952,0.60156,0.0,0.0,0.0,0.0
2727,71.5,-160.23,48.468,113.1,0.0025960000000000002,0.60656,0.0,0.0,0.0,0.0
2728,71.5,-160.26,48.448,81.907,0.002208,0.43927,0.0,0.0,0.0,0.0
2729,71.5,-160.28,48.282,114.3,0.0,0.6129899999999999,0.0,0.0,0.0,0.0
2730,71.5,-160.31,48.192,139.08,0.0,0.7459,0.0,0.0,0.0,0.0
2731,71.5,-160.34,48.103,63.416000000000004,2.3804,0.3401,0.0,0.0,0.0,0.0
2732,71.5,-160.36,47.938,36.681999999999995,0.007411,0.19673,0.0,0.0,0.0,0.0
2733,71.5,-160.39,48.028,40.836,0.0020350000000000004,0.21899999999999997,0.0,0.0,0.0,0.0
2734,71.5,-160.41,47.746,23.982,0.000103,0.12862,0.0,0.0,0.0,0.0
2735,71.5,-160.44,47.916000000000004,38.887,0.075035,0.20855,0.0,0.0,0.0,0.0
2736,71.5,-160.47,47.787,43.95,0.13689,0.2357,0.0,0.0,0.0,0.0
2737,71.501,-160.49,47.463,39.179,0.1784,0.21011999999999997,0.0,0.0,0.0,0.0
2738,71.501,-160.52,47.146,26.088,0.24161,0.13990999999999998,0.0,0.0,0.0,0.0
2739,71.501,-160.55,47.191,23.006,0.094769,0.12337999999999999,0.0,0.0,0.0,0.0
2740,71.501,-160.57,46.809,28.183000000000003,0.30091,0.15115,0.0,0.0,0.0,0.0
2741,71.501,-160.6,46.882,28.968000000000004,0.10279,0.15535,0.0,0.0,0.0,0.0
2742,71.5,-160.72,46.827,38.775999999999996,2.9205,0.20795,0.0,0.0,0.0,0.0
2743,71.5,-160.75,46.608000000000004,54.646,6.2141,0.29307,0.0,0.0,0.0,0.0
2744,71.5,-160.78,46.648999999999994,53.016000000000005,2.5158,0.28433,0.0,0.0,0.0,0.0
2745,71.5,-160.8,46.787,62.721000000000004,2.5821,0.33638,0.0,0.0,0.0,0.0
2746,71.5,-160.83,46.93,59.188,5.1317,0.31742,0.0,0.0,0.0,0.0
2747,71.5,-160.86,46.983000000000004,53.66,3.2849,0.28778000000000004,0.0,0.0,0.0,0.0
2748,71.5,-160.88,46.953,69.759,2.2642,0.37412,0.0,0.0,0.0,0.0
2749,71.501,-160.91,46.992,50.126999999999995,2.1418,0.26883,0.0,0.0,0.0,0.0
2750,71.501,-160.93,46.907,42.365,1.3993,0.2272,0.0,0.0,0.0,0.0
2751,71.501,-160.96,47.016999999999996,26.36,1.1227,0.14137,0.0,0.0,0.0,0.0
2752,71.501,-160.99,47.063,10.183,1.8156,0.054613,0.0,0.0,0.0,0.0
2753,71.501,-161.01,47.126999999999995,16.243,5.6033,0.08711100000000001,0.0,0.0,0.0,0.0
2754,71.5,-161.04,47.143,20.803,6.4413,0.11157,0.0,0.0,0.0,0.0
2755,71.499,-161.07,47.026,23.969,1.8685,0.12854000000000002,0.0,0.0,0.0,0.0
2756,71.501,-161.09,47.306999999999995,26.48,2.7349,0.14201,0.0,0.0,0.0,0.0
2757,71.501,-161.09,47.306999999999995,26.48,2.7349,0.14201,0.0,0.0,0.0,0.0
2758,71.501,-161.09,47.288999999999994,26.62,1.337,0.14276,0.0,0.0,0.0,0.0
2759,71.501,-161.09,47.288999999999994,26.62,1.337,0.14276,0.0,0.0,0.0,0.0
2760,71.505,-161.11,47.629,26.968000000000004,6.8157,0.14463,0.0,0.0,0.0,0.0
2761,71.505,-161.11,47.629,26.968000000000004,6.8157,0.14463,0.0,0.0,0.0,0.0
2762,71.505,-161.11,47.576,26.505,4.2375,0.14215,0.0,0.0,0.0,0.0
2763,71.505,-161.11,47.576,26.505,4.2375,0.14215,0.0,0.0,0.0,0.0
2764,71.495,-161.07,47.031000000000006,26.368000000000002,1.7277,0.14140999999999998,0.0,0.0,0.0,0.0
2765,71.487,-161.07,46.826,21.505,1.9806,0.11533,0.0,0.0,0.0,0.0
2766,71.479,-161.07,47.068000000000005,80.783,1.6125,0.43323999999999996,0.0,0.0,0.0,0.0
2767,71.471,-161.08,47.181000000000004,69.512,0.9477200000000001,0.37279,0.0,0.0,0.0,0.0
2768,71.464,-161.09,47.25,47.629,0.78805,0.25544,0.0,0.0,0.0,0.0
2769,71.457,-161.1,47.257,47.403,0.46703,0.25422,0.0,0.0,0.0,0.0
2770,71.452,-161.12,47.093999999999994,53.638000000000005,0.13905,0.28765999999999997,0.0,0.0,0.0,0.0
2771,71.447,-161.14,47.068999999999996,77.935,1.2957,0.41797,0.0,0.0,0.0,0.0
2772,71.442,-161.17,46.731,55.817,0.17779,0.29935,0.0,0.0,0.0,0.0
2773,71.438,-161.19,46.636,33.792,0.6226,0.18123,0.0,0.0,0.0,0.0
2774,71.434,-161.21,46.843,38.86,1.956,0.2084,0.0,0.0,0.0,0.0
2775,71.43,-161.23,47.258,65.778,2.3601,0.35277,0.0,0.0,0.0,0.0
2776,71.42699999999999,-161.26,46.818000000000005,101.87,6.4625,0.54635,0.0,0.0,0.0,0.0
2777,71.423,-161.28,46.623000000000005,83.462,10.989,0.44761000000000006,0.0,0.0,0.0,0.0
2778,71.42,-161.31,46.576,56.303999999999995,2.5113,0.30196,0.0,0.0,0.0,0.0
2779,71.418,-161.33,46.541000000000004,43.443999999999996,4.1757,0.23299,0.0,0.0,0.0,0.0
2780,71.417,-161.36,46.433,18.664,3.9154,0.10009,0.0,0.0,0.0,0.0
2781,71.416,-161.38,46.527,30.24,3.4416,0.16218,0.0,0.0,0.0,0.0
2782,71.416,-161.41,46.646,38.145,2.5601,0.02632,0.0,0.00039308,0.0,0.0
2783,71.415,-161.44,46.669,20.012,1.1708,0.010993000000000001,0.0,0.00084831,0.0,0.0
2784,71.414,-161.46,46.492,15.682,1.7021,0.0086149,0.0,0.00066477,0.0,0.0
2785,71.414,-161.49,46.787,10.600999999999999,2.2588,0.0058233,0.0,0.00044936,0.0,0.0
2786,71.413,-161.51,46.57,14.015,0.39371,0.007698699999999999,0.0,0.00059408,0.0,0.0
2787,71.413,-161.54,46.519,26.803,0.26334,0.014724000000000001,0.0,0.0011362,0.0,0.0
2788,71.413,-161.57,46.479,19.97,0.24105,0.01097,0.0,0.00084651,0.0,0.0
2789,71.413,-161.59,46.353,18.197,0.095651,0.0099962,0.0,0.00077136,0.0,0.0
2790,71.41199999999999,-161.62,46.055,17.969,0.31985,0.009870700000000001,0.0,0.00076168,0.0,0.0
2791,71.41199999999999,-161.64,45.952,30.531,0.36785999999999996,0.016772,0.0,0.0012942000000000001,0.0,0.0
2792,71.411,-161.67,45.54600000000001,46.167,0.35666,0.025361,0.0,0.001957,0.0,0.0
2793,71.41,-161.7,44.24100000000001,27.551,0.016622,0.015135,0.0,0.0011679,0.0,0.0
2794,71.40899999999999,-161.72,43.736999999999995,30.566,0.027417,0.016791,0.0,0.0012957,0.0,0.0
2795,71.40899999999999,-161.75,44.347,11.616,0.013475999999999998,0.006381,0.0,0.0004923999999999999,0.0,0.0
2796,71.408,-161.77,43.27,16.939,0.009861,0.0093054,0.0,0.00071806,0.0,0.0
2797,71.408,-161.8,41.446999999999996,16.788,0.004092,0.0092221,0.0,0.00071163,0.0,0.0
2798,71.407,-161.83,39.542,29.912,0.0025239999999999998,0.016432,0.0,0.001268,0.0,0.0
2799,71.407,-161.85,38.809,26.930999999999997,0.1837,0.014794,0.0,0.0011415999999999998,0.0,0.0
2800,71.406,-161.88,38.887,29.311,0.072838,0.016102,0.0,0.0012425000000000001,0.0,0.0
2801,71.406,-161.9,39.82,27.805999999999997,0.030031,0.015275,0.0,0.0011787,0.0,0.0
2802,71.405,-161.93,42.898,26.468000000000004,0.13831,0.01454,0.0,0.0011220000000000002,0.0,0.0
2803,71.403,-161.95,44.177,25.794,0.2808,0.014169,0.0,0.0010934,0.0,0.0
2804,71.398,-161.98,44.637,24.238000000000003,0.076428,0.013315,0.0,0.0010275,0.0,0.0
2805,71.39399999999999,-162.0,44.824,14.847000000000001,0.1282,0.0081562,0.0,0.00062938,0.0,0.0
2806,71.389,-162.02,44.744,17.586,0.16353,0.0096604,0.0,0.00074545,0.0,0.0
2807,71.384,-162.04,44.632,26.676,0.24427,0.014653999999999999,0.0,0.0011308,0.0,0.0
2808,71.378,-162.06,44.691,35.474000000000004,0.19917,0.019487,0.0,0.0015037000000000002,0.0,0.0
2809,71.373,-162.08,44.641999999999996,23.771,0.2294,0.013058000000000002,0.0,0.0010076,0.0,0.0
2810,71.369,-162.1,44.8,11.777000000000001,0.8669899999999999,0.0064694,0.0,0.00049921,0.0,0.0
2811,71.367,-162.13,45.115,8.6841,0.7348600000000001,0.004770399999999999,0.0,0.00036811,0.0,0.0
2812,71.365,-162.15,45.408,9.127,0.9192299999999999,0.0050138000000000005,0.0,0.00038689,0.0,0.0
2813,71.361,-162.17,45.423,10.126,0.89366,0.005562600000000001,0.0,0.00042924,0.0,0.0
2814,71.35600000000001,-162.19,45.275,8.2492,1.0306,0.0045316,0.0,0.00034968,0.0,0.0
2815,71.351,-162.21,45.277,4.8338,1.4453,0.0026554,0.0,0.0002049,0.0,0.0
2816,71.318,-162.3,45.798,17.759,0.8977200000000001,0.0097555,0.0,0.00075279,0.0,0.0
2817,71.327,-162.3,45.57899999999999,20.68,1.295,0.011361,0.0,0.00087664,0.0,0.0
2818,71.335,-162.3,45.535,19.977999999999998,1.9024,0.010974,0.0,0.00084685,0.0,0.0
2819,71.343,-162.3,46.006,17.831,1.7341,0.0097952,0.0,0.00075585,0.0,0.0
2820,71.352,-162.3,46.20399999999999,21.785999999999998,1.6496,0.011968000000000001,0.0,0.00092348,0.0,0.0
2821,71.36,-162.3,46.527,26.267,1.248,0.014428999999999999,0.0,0.0011135,0.0,0.0
2822,71.368,-162.3,46.901,20.127,0.8125399999999999,0.011056999999999999,0.0,0.00085319,0.0,0.0
