Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2)
71.213,-157.72,52.81,603.27,55.252,3.9855,0.020715,0.050378,0
71.222,-157.71,54.146,508.57,17.716,3.3598,0.017463,0.042469,0
71.23,-157.71,54.613,456.51,8.7676,3.0159,0.015676,0.038122,0
71.238,-157.7,55.626,447.79,38.505,2.9584,0.015376,0.037394,0
71.246,-157.69,59.425,522.69,19.99,3.4532,0.017948,0.043649,0
71.254,-157.69,62.881,336.9,74.499,2.2257,0.011568,0.028134,0
71.262,-157.68,65.949,347.31,4.0861,2.2945,0.011926,0.029003,0
71.27,-157.67,68.037,356.18,12.693,2.4825,0.0019857,0.048833,0
71.278,-157.67,72.657,433.19,45.822,3.0498,0,0.063893,0
71.286,-157.66,76.103,519.79,89.749,3.6595,0,0.076665,0
71.294,-157.65,79.712,348.06,19.28,2.4504,0,0.051336,0
71.302,-157.65,84.242,394.82,24.535,2.7797,0,0.058233,0
71.31,-157.64,89.522,375.74,6.7255,2.6453,0,0.055419,0
71.318,-157.63,94.64,565.8,8.3188,3.9834,0,0.083451,0
71.326,-157.62,99.003,459.39,13.913,3.2342,0,0.067756,0
71.334,-157.62,100.71,439.4,8.0298,3.0935,0,0.064808,0
71.342,-157.61,103.22,455.15,10.842,3.2044,0,0.067131,0
71.35,-157.6,107.23,327.85,21.131,2.3081,0,0.048355,0
71.358,-157.6,109.86,501.54,12.157,3.531,0,0.073974,0
71.366,-157.59,111.63,427.09,12.527,3.0069,0,0.062993,0
71.374,-157.58,114.76,461.87,6.274,3.2517,0,0.068122,0
71.382,-157.57,117.73,399.89,3.9881,2.8153,0,0.058981,0
71.39,-157.57,119.24,363.98,1.3378,2.5625,0,0.053684,0
71.398,-157.56,121.2,316.16,5.5859,2.2259,0,0.046632,0
71.405,-157.55,121.48,289.79,5.2468,2.0402,0,0.042742,0
71.414,-157.55,122.71,452.64,4.575,3.1867,0,0.06676,0
71.421,-157.54,121.76,503.74,2.4452,3.5465,0,0.074298,0
71.43,-157.53,121.94,550.43,5.6459,3.8752,0,0.081184,0
71.438,-157.53,121.97,410.35,7.0267,2.889,0,0.060523,0
71.446,-157.52,119.09,401.6,1.4771,2.8274,0,0.059233,0
71.454,-157.52,115.63,403.95,0.82933,2.8439,0,0.059579,0
71.462,-157.51,112.41,440.26,0.87562,3.0995,0,0.064935,0
71.47,-157.5,110.83,300.84,2.6157,2.118,0,0.044372,0
71.478,-157.5,108.09,360.26,9.7631,2.5363,0,0.053135,0
71.486,-157.49,105.3,737.15,17.219,5.1898,0,0.10872,0
71.494,-157.48,99.854,801.39,2.9099,5.642,0,0.1182,0
71.499,-157.47,99.227,683.5,4.1084,4.812,0,0.10081,0
71.5,-157.61,88.534,406.39,0.18018,2.8611,0,0.05994,0
71.5,-157.63,84.593,678.51,0.002784,4.7769,0,0.10007,0
71.5,-157.66,85.643,810.63,3.0182,5.7071,0,0.11956,0
71.5,-157.69,84.055,865.93,0.16658,6.0964,0,0.12772,0
71.5,-157.71,82.395,779.01,0.15009,5.4844,0,0.1149,0
71.499,-157.74,82.011,597.9,0.40977,4.2094,0,0.088186,0
71.499,-157.76,81.126,523.68,0.25119,3.6869,0,0.077239,0
71.499,-157.79,80.699,452.22,5.6207,3.1837,0,0.066699,0
71.499,-157.82,78.702,375.57,0.12667,2.6441,0,0.055393,0
71.5,-157.84,78.896,468.57,0.018764,3.2989,0,0.069111,0
71.5,-157.87,77.632,567.54,0.37112,3.9957,0,0.083708,0
71.5,-157.9,75.394,1064.4,0,7.4936,0,0.15699,0
71.5,-157.92,72.821,637.54,0.000264,4.4884,0,0.094031,0
71.5,-157.95,73.413,525.42,0.049153,3.6991,0,0.077495,0
71.5,-157.97,72.835,427.83,0,3.012,0,0.063101,0
71.5,-158,72.071,212.78,0.34807,1.4981,0,0.031384,0
71.5,-158.03,71.76,194.62,0.000116,1.3702,0,0.028705,0
71.5,-158.05,70.363,242.93,0.000529,1.7103,0,0.03583,0
71.5,-158.08,69.697,232.01,0,1.6334,0,0.034219,0
71.5,-158.11,68.202,206.51,0.12109,2.1203,0,0.0036585,0
71.5,-158.13,67.539,151.51,0.005961,1.5818,0,0.0016299,0
71.5,-158.16,66.926,259.05,0.015965,2.7047,0,0.0027869,0
71.5,-158.18,65.689,330.82,0.18005,3.454,0,0.003559,0
71.501,-158.21,64.92,270.34,0.13278,2.8225,0,0.0029083,0
71.501,-158.24,64.25,241.27,0.18208,2.519,0,0.0025956,0
71.501,-158.26,63.502,284.51,0.052983,2.9705,0,0.0030608,0
71.501,-158.28,63.409,321.54,0.026965,3.3571,0,0.0034591,0
71.501,-158.29,62.466,249.03,0,2.6,0,0.0026791,0
71.501,-158.32,61.633,308.21,0.18526,3.2179,0,0.0033158,0
71.501,-158.35,61.186,291.83,0.11488,3.0469,0,0.0031395,0
71.501,-158.37,60.528,337.8,0.51597,3.5268,0,0.003634,0
71.501,-158.4,60.077,329.57,0.36852,3.4409,0,0.0035455,0
71.501,-158.6,57.488,338.58,0.000686,3.535,0,0.0036425,0
71.501,-158.63,57.297,294.61,0.11068,3.0759,0,0.0031694,0
71.501,-158.65,56.733,300.6,0.000342,3.1385,0,0.0032339,0
71.501,-158.68,57.036,460.13,0.34796,4.804,0,0.0049501,0
71.501,-158.71,56.218,395.11,0.000643,4.1252,0,0.0042506,0
71.501,-158.73,55.895,300.96,0.14629,3.1422,0,0.0032377,0
71.501,-158.76,55.439,309.92,0.001122,3.2357,0,0.0033341,0
71.501,-158.79,55.292,362.84,0.0022,3.7882,0,0.0039034,0
71.501,-158.81,54.48,363.25,0,3.7925,0,0.0039078,0
71.501,-158.84,54.394,311.44,0.001865,3.2516,0,0.0033504,0
71.501,-158.86,53.979,296.83,0,3.0991,0,0.0031933,0
71.501,-158.89,54.109,385.03,0,4.0199,0,0.0041422,0
71.501,-158.92,54.219,448.84,0,4.6861,0,0.0048286,0
71.501,-158.94,53.696,275.72,0.000357,2.8787,0,0.0029662,0
71.501,-158.97,53.384,211.04,0.039499,2.2034,0,0.0022704,0
71.501,-159,53.094,194.97,0.14956,2.0356,0,0.0020975,0
71.5,-159.02,53.116,148.11,0.3326,1.5464,0,0.0015934,0
71.493,-158.91,53.932,301.59,0,3.1488,0,0.0032446,0
71.494,-158.93,53.915,266.47,0,2.7821,0,0.0028667,0
71.495,-158.96,53.439,184.44,0,1.9256,0,0.0019842,0
71.496,-158.98,53.418,149.15,0.000981,1.5572,0,0.0016046,0
71.497,-159.01,53.125,142.64,0.001797,1.4893,0,0.0015345,0
71.499,-159.04,52.904,169.62,0.19978,1.7709,0,0.0018248,0
71.499,-159.06,53.801,213.62,0.000892,2.2303,0,0.0022981,0
71.5,-159.09,53.352,145.38,0.1762,1.5179,0,0.001564,0
71.5,-159.11,52.548,130.22,0.012127,1.3595,0,0.0014009,0
71.5,-159.14,52.431,118.54,0.003746,1.2376,0,0.0012752,0
71.5,-159.17,52.479,118.13,0.081409,1.2334,0,0.0012709,0
71.5,-159.19,51.924,193.4,0.002121,2.0192,0,0.0020806,0
71.5,-159.22,51.955,242.68,0,2.5337,0,0.0026107,0
71.5,-159.24,52.109,184.2,0.13472,1.9232,0,0.0019817,0
71.5,-159.27,51.824,169.43,0,1.7689,0,0.0018227,0
71.5,-159.3,51.974,168.36,0.00331,1.7578,0,0.0018112,0
71.501,-159.32,51.694,160.3,0.000189,1.6737,0,0.0017245,0
71.501,-159.35,51.785,138.68,0.006197,1.4479,0,0.0014919,0
71.501,-159.38,51.671,156.37,0.001113,1.6326,0,0.0016822,0
71.501,-159.4,51.821,194.77,1.2522,2.0335,0,0.0020953,0
71.501,-159.43,51.538,166.43,0.30044,1.7377,0,0.0017905,0
71.501,-159.45,51.374,163.46,0.3456,1.7067,0,0.0017585,0
71.501,-159.48,51.927,113.4,0.6187,1.184,0,0.00122,0
71.501,-159.51,50.979,113.37,0.010808,1.1837,0,0.0012197,0
71.5,-159.53,51.118,128.94,3.3175,1.3462,0,0.0013871,0
71.5,-159.56,51.15,112.94,0.40498,1.1791,0,0.001215,0
71.5,-159.59,50.748,135.8,0.023858,1.4179,0,0.001461,0
71.5,-159.61,50.593,116.29,0.37339,1.2142,0,0.0012511,0
71.499,-159.64,50.565,86.533,1.4312,0.90345,0,0.00093092,0
71.499,-159.66,50.428,63.11,0.10229,0.6589,0,0.00067894,0
71.499,-159.69,50.316,135.77,0.32075,1.4175,0,0.0014606,0
71.498,-159.72,50.213,142.23,2.6047,1.4849,0,0.0015301,0
71.499,-159.74,49.766,159.02,0.012504,1.6602,0,0.0017107,0
71.499,-159.77,49.632,112.35,0.67773,1.1729,0,0.0012086,0
71.499,-159.8,50.077,55.622,1.1924,0.58072,0,0.00059838,0
71.5,-159.82,50.432,76.52,0.091935,0.79891,0,0.0008232,0
71.517,-159.82,49.383,163.19,0.97653,0.87518,0,0,0
71.509,-159.83,49.957,98.64,0.80364,0.52901,0,0,0
71.502,-159.84,49.854,118.85,0.98247,0.63739,0,0,0
71.499,-159.84,49.804,105.82,1.1259,0.5675,0,0,0
71.5,-159.86,49.337,141.08,0.069295,0.75664,0,0,0
71.501,-159.89,49.061,124.23,0.11391,0.66627,0,0,0
71.501,-159.92,48.799,186.8,0.000254,1.0018,0,0,0
71.501,-159.94,48.834,169.9,0,0.9112,0,0,0
71.502,-159.97,47.999,94.376,0.008108,0.50614,0,0,0
71.502,-159.99,49.297,70.975,0,0.38064,0,0,0
71.502,-160.02,49.473,128.52,0.000642,0.68925,0,0,0
71.501,-160.05,48.875,93.479,0.079383,0.50133,0,0,0
71.501,-160.07,49.629,88.743,0.005646,0.47593,0,0,0
71.501,-160.1,48.769,95.27,0.008063,0.51094,0,0,0
71.501,-160.13,48.601,131.66,0,0.70611,0,0,0
71.501,-160.15,48.439,105.63,0.000393,0.56648,0,0,0
71.5,-160.18,48.57,122.66,0,0.65783,0,0,0
71.5,-160.2,48.503,112.17,0.12952,0.60156,0,0,0
71.5,-160.23,48.468,113.1,0.002596,0.60656,0,0,0
71.5,-160.26,48.448,81.907,0.002208,0.43927,0,0,0
71.5,-160.28,48.282,114.3,0,0.61299,0,0,0
71.5,-160.31,48.192,139.08,0,0.7459,0,0,0
71.5,-160.34,48.103,63.416,2.3804,0.3401,0,0,0
71.5,-160.36,47.938,36.682,0.007411,0.19673,0,0,0
71.5,-160.39,48.028,40.836,0.002035,0.219,0,0,0
71.5,-160.41,47.746,23.982,0.000103,0.12862,0,0,0
71.5,-160.44,47.916,38.887,0.075035,0.20855,0,0,0
71.5,-160.47,47.787,43.95,0.13689,0.2357,0,0,0
71.501,-160.49,47.463,39.179,0.1784,0.21012,0,0,0
71.501,-160.52,47.146,26.088,0.24161,0.13991,0,0,0
71.501,-160.55,47.191,23.006,0.094769,0.12338,0,0,0
71.501,-160.57,46.809,28.183,0.30091,0.15115,0,0,0
71.501,-160.6,46.882,28.968,0.10279,0.15535,0,0,0
71.5,-160.72,46.827,38.776,2.9205,0.20795,0,0,0
71.5,-160.75,46.608,54.646,6.2141,0.29307,0,0,0
71.5,-160.78,46.649,53.016,2.5158,0.28433,0,0,0
71.5,-160.8,46.787,62.721,2.5821,0.33638,0,0,0
71.5,-160.83,46.93,59.188,5.1317,0.31742,0,0,0
71.5,-160.86,46.983,53.66,3.2849,0.28778,0,0,0
71.5,-160.88,46.953,69.759,2.2642,0.37412,0,0,0
71.501,-160.91,46.992,50.127,2.1418,0.26883,0,0,0
71.501,-160.93,46.907,42.365,1.3993,0.2272,0,0,0
71.501,-160.96,47.017,26.36,1.1227,0.14137,0,0,0
71.501,-160.99,47.063,10.183,1.8156,0.054613,0,0,0
71.501,-161.01,47.127,16.243,5.6033,0.087111,0,0,0
71.5,-161.04,47.143,20.803,6.4413,0.11157,0,0,0
71.499,-161.07,47.026,23.969,1.8685,0.12854,0,0,0
71.501,-161.09,47.307,26.48,2.7349,0.14201,0,0,0
71.505,-161.11,47.629,26.968,6.8157,0.14463,0,0,0
71.505,-161.11,47.576,26.505,4.2375,0.14215,0,0,0
71.501,-161.09,47.289,26.62,1.337,0.14276,0,0,0
71.495,-161.07,47.031,26.368,1.7277,0.14141,0,0,0
71.487,-161.07,46.826,21.505,1.9806,0.11533,0,0,0
71.479,-161.07,47.068,80.783,1.6125,0.43324,0,0,0
71.471,-161.08,47.181,69.512,0.94772,0.37279,0,0,0
71.464,-161.09,47.25,47.629,0.78805,0.25544,0,0,0
71.457,-161.1,47.257,47.403,0.46703,0.25422,0,0,0
71.452,-161.12,47.094,53.638,0.13905,0.28766,0,0,0
71.447,-161.14,47.069,77.935,1.2957,0.41797,0,0,0
71.442,-161.17,46.731,55.817,0.17779,0.29935,0,0,0
71.438,-161.19,46.636,33.792,0.6226,0.18123,0,0,0
71.434,-161.21,46.843,38.86,1.956,0.2084,0,0,0
71.43,-161.23,47.258,65.778,2.3601,0.35277,0,0,0
71.427,-161.26,46.818,101.87,6.4625,0.54635,0,0,0
71.423,-161.28,46.623,83.462,10.989,0.44761,0,0,0
71.42,-161.31,46.576,56.304,2.5113,0.30196,0,0,0
71.418,-161.33,46.541,43.444,4.1757,0.23299,0,0,0
71.417,-161.36,46.433,18.664,3.9154,0.10009,0,0,0
71.416,-161.38,46.527,30.24,3.4416,0.16218,0,0,0
71.416,-161.41,46.646,38.145,2.5601,0.02632,0,0.00039308,0
71.415,-161.44,46.669,20.012,1.1708,0.010993,0,0.00084831,0
71.414,-161.46,46.492,15.682,1.7021,0.0086149,0,0.00066477,0
71.414,-161.49,46.787,10.601,2.2588,0.0058233,0,0.00044936,0
71.413,-161.51,46.57,14.015,0.39371,0.0076987,0,0.00059408,0
71.413,-161.54,46.519,26.803,0.26334,0.014724,0,0.0011362,0
71.413,-161.57,46.479,19.97,0.24105,0.01097,0,0.00084651,0
71.413,-161.59,46.353,18.197,0.095651,0.0099962,0,0.00077136,0
71.412,-161.62,46.055,17.969,0.31985,0.0098707,0,0.00076168,0
71.412,-161.64,45.952,30.531,0.36786,0.016772,0,0.0012942,0
71.411,-161.67,45.546,46.167,0.35666,0.025361,0,0.001957,0
71.41,-161.7,44.241,27.551,0.016622,0.015135,0,0.0011679,0
71.409,-161.72,43.737,30.566,0.027417,0.016791,0,0.0012957,0
71.409,-161.75,44.347,11.616,0.013476,0.006381,0,0.0004924,0
71.408,-161.77,43.27,16.939,0.009861,0.0093054,0,0.00071806,0
71.408,-161.8,41.447,16.788,0.004092,0.0092221,0,0.00071163,0
71.407,-161.83,39.542,29.912,0.002524,0.016432,0,0.001268,0
71.407,-161.85,38.809,26.931,0.1837,0.014794,0,0.0011416,0
71.406,-161.88,38.887,29.311,0.072838,0.016102,0,0.0012425,0
71.406,-161.9,39.82,27.806,0.030031,0.015275,0,0.0011787,0
71.405,-161.93,42.898,26.468,0.13831,0.01454,0,0.001122,0
71.403,-161.95,44.177,25.794,0.2808,0.014169,0,0.0010934,0
71.398,-161.98,44.637,24.238,0.076428,0.013315,0,0.0010275,0
71.394,-162,44.824,14.847,0.1282,0.0081562,0,0.00062938,0
71.389,-162.02,44.744,17.586,0.16353,0.0096604,0,0.00074545,0
71.384,-162.04,44.632,26.676,0.24427,0.014654,0,0.0011308,0
71.378,-162.06,44.691,35.474,0.19917,0.019487,0,0.0015037,0
71.373,-162.08,44.642,23.771,0.2294,0.013058,0,0.0010076,0
71.369,-162.1,44.8,11.777,0.86699,0.0064694,0,0.00049921,0
71.367,-162.13,45.115,8.6841,0.73486,0.0047704,0,0.00036811,0
71.365,-162.15,45.408,9.127,0.91923,0.0050138,0,0.00038689,0
71.361,-162.17,45.423,10.126,0.89366,0.0055626,0,0.00042924,0
71.356,-162.19,45.275,8.2492,1.0306,0.0045316,0,0.00034968,0
71.351,-162.21,45.277,4.8338,1.4453,0.0026554,0,0.0002049,0
71.318,-162.3,45.798,17.759,0.89772,0.0097555,0,0.00075279,0
71.327,-162.3,45.579,20.68,1.295,0.011361,0,0.00087664,0
71.335,-162.3,45.535,19.978,1.9024,0.010974,0,0.00084685,0
71.343,-162.3,46.006,17.831,1.7341,0.0097952,0,0.00075585,0
71.352,-162.3,46.204,21.786,1.6496,0.011968,0,0.00092348,0
71.36,-162.3,46.527,26.267,1.248,0.014429,0,0.0011135,0
71.368,-162.3,46.901,20.127,0.81254,0.011057,0,0.00085319,0
71.376,-162.31,47.449,21.102,0.39484,0.011592,0,0.00089452,0
71.384,-162.32,48.761,23.619,0.41676,0.012975,0,0.0010012,0
71.391,-162.33,48.895,21.55,0.53287,0.011838,0,0.00091351,0
71.398,-162.34,48.386,10.276,0.71764,0.005645,0,0.0004356,0
71.404,-162.36,47.91,7.4179,0.67608,0.0040749,0,0.00031444,0
71.408,-162.39,47.386,12.091,1.0127,0.0066418,0,0.00051252,0
71.412,-162.41,47.114,12.238,0.82759,0.0067227,0,0.00051876,0
71.416,-162.43,46.693,8.5047,0.19069,0.0046719,0,0.00036051,0
71.419,-162.46,46.409,10.572,0.34683,0.0058075,0,0.00044814,0
71.423,-162.48,46.178,10.801,1.0957,0.0059332,0,0.00045784,0
71.427,-162.5,46.06,18.399,0.96318,0.010107,0,0.00077992,0
71.43,-162.53,45.908,21.368,0.64783,0.011738,0,0.00090577,0
71.435,-162.55,45.505,25.707,0.4165,0.014122,0,0.0010897,0
71.439,-162.57,45.258,27.105,0.36016,0.01489,0,0.001149,0
71.444,-162.59,45.083,24.911,0.31472,0.013685,0,0.001056,0
71.449,-162.61,44.851,32.431,0.44936,0.017816,0,0.0013747,0
71.454,-162.63,44.458,16.884,0.79228,0.0092749,0,0.0007157,0
71.458,-162.66,44.575,23.921,1.0481,0.013141,0,0.001014,0
71.458,-162.68,44.597,24.012,1.329,0.01319,0,0.0010178,0
71.457,-162.69,44.489,3.8777,1.4263,0.0021301,0,0.00016437,0
71.452,-162.68,44.615,25.087,1.5994,0.013781,0,0.0010634,0
71.444,-162.69,44.687,23.725,1.1078,0.013033,0,0.0010057,0
71.437,-162.7,44.803,26.413,1.215,0.01451,0,0.0011197,0
71.43,-162.71,44.909,19.602,1.315,0.010768,0,0.0008309,0
71.423,-162.71,45.388,14.01,1.7626,0.0076962,0,0.00059388,0
71.415,-162.7,45.574,22.575,1.5856,0.012401,0,0.00095696,0
71.406,-162.7,45.718,16.745,2.1698,0.0091988,0,0.00070983,0
71.272,-162.59,46.545,21.081,5.8128,0.067303,0,0,0
71.265,-162.6,46.589,12.31,6.0312,0.039299,0,0,0
71.26,-162.62,46.42,13.871,6.8932,0.044284,0,0,0
71.261,-162.64,46.572,12.988,4.9841,0.041465,0,0,0
71.265,-162.66,46.45,28.382,5.1862,0.090611,0,0,0
71.272,-162.67,46.729,26.644,4.9349,0.085062,0,0,0
71.28,-162.69,46.671,30.557,4.1588,0.097553,0,0,0
71.287,-162.69,46.667,17.019,3.0755,0.054332,0,0,0
71.295,-162.7,46.554,8.5954,3.3305,0.027441,0,0,0
71.303,-162.71,46.421,12.723,3.2229,0.04062,0,0,0
71.31,-162.73,46.568,9.3281,4.4155,0.02978,0,0,0
71.316,-162.75,46.692,3.8226,3.8419,0.012204,0,0,0
71.322,-162.76,46.897,4.6017,3.8694,0.014691,0,0,0
71.328,-162.78,47.254,6.3406,4.3285,0.020242,0,0,0
71.334,-162.8,47.575,6.3691,5.7507,0.020333,0,0,0
71.339,-162.82,47.93,6.128,5.3484,0.019564,0,0,0
71.342,-162.84,48.096,7.2187,5.9595,0.023046,0,0,0
71.345,-162.87,47.931,8.2139,5.2429,0.026223,0,0,0
71.348,-162.89,47.524,11,4.2981,0.035118,0,0,0
71.352,-162.91,47.173,6.3082,2.0733,0.020139,0,0,0
71.357,-162.94,46.698,3.5493,0.91961,0.011331,0,0,0
71.362,-162.96,46.08,4.0488,0.7486,0.012926,0,0,0
71.367,-162.98,45.64,3.7743,0.67985,0.01205,0,0,0
71.372,-163,44.99,5.2833,1.816,0.016867,0,0,0
71.377,-163.02,44.059,5.9794,1.7827,0.019089,0,0,0
71.382,-163.04,43.692,4.8452,0.89073,0.015468,0,0,0
71.387,-163.06,43.86,5.066,2.0495,0.016173,0,0,0
71.392,-163.08,43.722,4.8811,1.6106,0.015583,0,0,0
71.396,-163.1,43.443,3.3187,0.849,0.010595,0,0,0
71.399,-163.13,43.331,6.8988,1.1774,0.022025,0,0,0
71.402,-163.15,43.42,8.3812,1.4503,0.026757,0,0,0
71.405,-163.18,43.402,6.2512,1.6353,0.019957,0,0,0
71.407,-163.2,43.291,8.5538,2.4903,0.027308,0,0,0
71.408,-163.23,43.224,4.9933,1.537,0.015941,0,0,0
71.409,-163.25,43.159,5.3706,1.7535,0.017146,0,0,0
71.41,-163.28,43.561,6.1158,1.6098,0.019525,0,0,0
71.409,-163.31,43.229,5.5808,1.9108,0.017817,0,0,0
71.409,-163.33,43.244,5.0967,2.4738,0.016271,0,0,0
71.409,-163.36,43.025,3.3384,1.6446,0.010658,0,0,0
71.409,-163.38,43.343,5.1718,1.8094,0.016511,0,0,0
71.407,-163.41,43.738,3.7457,2.9624,0.011958,0,0,0
71.402,-163.43,44.136,4.9145,1.625,0.015689,0,0,0
71.398,-163.45,44.05,6.7658,0.82539,0.0216,0,0,0
71.394,-163.47,44.059,11.981,1.4637,0.038249,0,0,0
71.391,-163.5,43.923,16.755,1.0332,0.05349,0,0,0
71.389,-163.52,43.542,18.445,1.6839,0.058886,0,0,0
71.386,-163.54,43.482,12.015,1.46,0.038357,0,0,0
71.384,-163.57,43.858,12.49,1.2658,0.039875,0,0,0
71.384,-163.59,43.801,11.553,1.3367,0.036882,0,0,0
71.387,-163.62,43.889,22.088,2.1405,0.070517,0,0,0
71.391,-163.64,43.975,23.251,2.4378,0.074228,0,0,0
71.396,-163.66,43.805,17.666,2.9026,0.0564,0,0,0
71.296,-163.71,43.544,17.45,1.2419,0.05571,0,0,0
71.293,-163.74,43.719,21.201,1.7038,0.067686,0,0,0
71.293,-163.76,43.807,18.8,1.8012,0.06002,0,0,0
71.294,-163.79,43.832,18.151,1.7361,0.057946,0,0,0
71.297,-163.81,43.983,23.895,1.1587,0.076285,0,0,0
71.302,-163.83,44.251,11.892,0.98821,0.037965,0,0,0
71.308,-163.85,44.717,9.4888,0.65857,0.030293,0,0,0
71.314,-163.86,45.08,9.8364,0.82977,0.031403,0,0,0
71.32,-163.88,45.454,14.744,0.83573,0.047069,0,0,0
71.326,-163.9,45.76,12.042,0.65091,0.038445,0,0,0
71.331,-163.92,45.919,16.641,0.082058,0.053128,0,0,0
71.336,-163.94,46.029,10.958,0.41197,0.034983,0,0,0
71.342,-163.96,46.24,9.8656,0.67743,0.031496,0,0,0
71.347,-163.98,46.143,14.002,0.99961,0.0447,0,0,0
71.352,-164,46.058,7.414,1.7209,0.023669,0,0,0
71.356,-164.03,45.95,4.8365,1.7287,0.01544,0,0,0
71.359,-164.05,45.753,9.9475,1.8635,0.031757,0,0,0
71.36,-164.08,45.562,14.223,2.2175,0.045406,0,0,0
71.359,-164.1,45.311,15.197,2.4128,0.048516,0,0,0
71.358,-164.13,45.128,15.128,2.6639,0.048298,0,0,0
71.356,-164.15,45.304,17.069,2.5071,0.054492,0,0,0
71.351,-164.17,45.513,15.312,2.4303,0.048882,0,0,0
71.345,-164.19,45.511,16.396,1.8213,0.052343,0,0,0
71.339,-164.21,45.535,23.255,1.8457,0.074243,0,0,0
71.332,-164.22,45.53,18.901,1.5234,0.060341,0,0,0
71.326,-164.24,45.58,21.311,2.1915,0.068034,0,0,0
71.321,-164.26,45.759,21.705,2.7117,0.069295,0,0,0
71.316,-164.28,45.785,16.795,2.3417,0.053619,0,0,0
71.312,-164.3,45.854,17.286,1.8027,0.055185,0,0,0
71.306,-164.32,45.952,15.58,2.2984,0.049739,0,0,0
71.299,-164.34,46.301,11.851,2.3915,0.037833,0,0,0
71.291,-164.34,47.224,7.6832,2.1921,0.024529,0,0,0
71.283,-164.35,47.986,7.964,1.8344,0.025425,0,0,0
71.275,-164.36,48.243,14.45,1.8528,0.046131,0,0,0
71.268,-164.36,48.589,13.669,1.8853,0.04364,0,0,0
71.26,-164.36,48.682,6.4598,1.9989,0.020623,0,0,0
71.252,-164.35,47.97,11.157,2.2866,0.035618,0,0,0
71.244,-164.35,47.275,22.499,1.4297,0.07183,0,0,0
71.236,-164.34,46.697,24.104,1.5048,0.076954,0,0,0
71.228,-164.33,45.968,31.728,1.1234,0.10129,0,0,0
71.223,-164.32,45.745,32.966,1.0752,0.10524,0,0,0
71.217,-164.31,45.753,29.819,1.2962,0.095199,0,0,0
71.209,-164.32,45.819,31.456,1.3365,0.10043,0,0,0
71.205,-164.34,45.6,37.242,1.5341,0.1189,0,0,0
71.205,-164.36,45.042,31.203,2.0339,0.099617,0,0,0
71.208,-164.38,44.428,25.831,1.79,0.082466,0,0,0
71.212,-164.41,43.774,28.009,1.8814,0.089418,0,0,0
71.217,-164.43,42.823,30.368,1.5949,0.09695,0,0,0
71.222,-164.45,43.376,27.693,1.0531,0.088411,0,0,0
71.227,-164.47,43.293,19.57,0.90752,0.062476,0,0,0
71.234,-164.48,46.261,11.223,1.074,0.035831,0,0,0
71.241,-164.5,46.825,14.12,0.5168,0.04508,0,0,0
71.248,-164.51,45.987,14.962,0.50506,0.047767,0,0,0
71.255,-164.53,45.809,14.944,0.3616,0.04771,0,0,0
71.262,-164.54,45.797,16.488,0.19601,0.052637,0,0,0
71.269,-164.55,45.684,10.727,0.50824,0.034247,0,0,0
71.276,-164.56,45.47,11.096,0.37253,0.035425,0,0,0
71.283,-164.58,45.333,10.907,1.3974,0.034822,0,0,0
71.286,-164.59,45.374,13.082,1.3833,0.041766,0,0,0
71.284,-164.61,45.286,9.9418,0.95666,0.031739,0,0,0
71.279,-164.63,45.349,7.146,0.35265,0.022814,0,0,0
71.272,-164.65,45.416,8.2522,0.43975,0.026345,0,0,0
71.265,-164.66,45.494,13.321,1.3684,0.042529,0,0,0
71.258,-164.67,45.606,8.7167,1.1917,0.026819,0,0,0
71.251,-164.69,45.75,7.711,0.60383,0,0,0,0
71.243,-164.7,45.755,31.256,0.88212,0,0,0,0
71.235,-164.71,45.819,71.918,1.1253,0,0,0,0
71.229,-164.72,45.844,89.33,0.81903,0,0,0,0
71.223,-164.74,45.844,102.35,0.3082,0,0,0,0
71.218,-164.76,45.871,82.936,0.63569,0,0,0,0
71.214,-164.78,45.902,73.829,0.47139,0,0,0,0
71.21,-164.81,45.777,80.189,0.52029,0,0,0,0
71.209,-164.83,45.533,89.038,0.63315,0,0,0,0
71.209,-164.86,45.079,96.052,0.73048,0,0,0,0
71.211,-164.88,44.944,98.638,0.76914,0,0,0,0
71.216,-164.9,44.582,104.16,1.0506,0,0,0,0
71.222,-164.92,44.401,50.326,0.91424,0,0,0,0
71.228,-164.94,44.292,29.6,0.74731,0,0,0,0
71.235,-164.95,44.162,13.928,0.95854,0,0,0,0
71.242,-164.96,43.848,15.195,1.0412,0,0,0,0
71.249,-164.98,43.398,19.606,0.64679,0,0,0,0
71.256,-164.99,42.874,14.578,0.57063,0,0,0,0
71.263,-165.01,42.032,17.923,1.2882,0,0,0,0
71.271,-165.02,41.405,20.054,2.2267,0,0,0,0
71.278,-165.03,40.23,25.435,0.000246,0,0,0,0
71.286,-165.04,41.371,34.832,0.010301,0,0,0,0
71.293,-165.05,40.957,24.272,0.025603,0,0,0,0
71.301,-165.06,40.817,19.402,0.016418,0,0,0,0
71.308,-165.07,40.89,20.287,0.051859,0,0,0,0
71.316,-165.08,40.77,16.04,0.033139,0,0,0,0
71.324,-165.09,40.749,12.218,0.064908,0,0,0,0
