Interval,Latitude,Longitude,1,2,3,4,5,6,7,8,9,10,11,12,13
20170811003800,70.9992121,-161.4831615,0.0,0.0,0.0,0.0,0.0,0.0,0.3201370861509389,0.4802056292262787,0.10671236205013142,0.10671236205013142,0.05335618102513714,0.0,0.0
20170811004145,70.9994183,-161.4574638,0.0,0.0,0.0,0.0,0.0,0.0,0.2462249082188714,0.36933736232852293,0.08207496940631547,0.08207496940631547,0.04103748470311094,0.0,0.0
20170811004531,70.9997058,-161.4319614,0.0,0.0,0.0,0.0,0.0,0.0,0.20612352251090615,0.30918528376585463,0.06870784083687066,0.06870784083687066,0.03435392041845136,0.0,0.0
20170811004916,70.99991750000001,-161.40616210000002,0.0,0.0,0.0,0.0,0.0,0.0,0.20776197213326056,0.31164295819961435,0.06925399071106829,0.06925399071106829,0.03462699535551811,0.0,0.0
20170811005303,71.00013,-161.3806754,0.0,0.0,0.0,0.0,0.0,0.0,0.1871647664499488,0.28074714967543485,0.06238825548329491,0.06238825548329491,0.031194127741646562,0.0,0.0
20170811005646,71.00031,-161.35498940000002,0.0,0.0,0.0,0.0,0.0,0.0,0.2017057682888559,0.3025586524330127,0.06723525609625516,0.06723525609625516,0.03361762804810864,0.0,0.0
20170811010035,71.0004478,-161.329288,0.0,0.0,0.0,0.0,0.0,0.0,0.19017098964633705,0.28525648446973734,0.06339032988221595,0.06339032988221595,0.031695164941094846,0.0,0.0
20170811010422,71.0006458,-161.30369130000003,0.0,0.0,0.0,0.0,0.0,0.0,0.20852367490457402,0.31278551235627794,0.06950789163491823,0.06950789163491823,0.034753945817389144,0.0,0.0
20170811010807,71.0007225,-161.27824730000003,0.0,0.0,0.0,0.0,0.0,0.0,0.16964711867536555,0.25447067801319395,0.05654903955849785,0.05654903955849785,0.028274519779228544,0.0,0.0
20170811011153,71.0008583,-161.25254230000002,0.0,0.0,0.0,0.0,0.0,0.0,0.16446310042110832,0.2466946506313412,0.0548210334736434,0.0548210334736434,0.027410516736829135,0.0,0.0
20170811011543,71.0010833,-161.22683,0.0,0.0,0.0,0.0,0.0,0.0,0.1656233556802966,0.24843503352061985,0.055207785226751835,0.055207785226751835,0.027603892613378832,0.0,0.0
20170811011928,71.0012065,-161.2012841,0.0,0.0,0.0,0.0,0.0,0.0,0.17794614564075825,0.2669192184612833,0.059315381880364525,0.059315381880364525,0.029657690940119566,0.0,0.0
20170811012310,71.0015683,-161.1757865,0.0,0.0,0.0,0.0,0.0,0.0,0.13177435877446717,0.19766153816196314,0.04392478625817125,0.04392478625817125,0.021962393129091456,0.0,0.0
20170811012656,71.0017372,-161.1500694,0.0,0.0,0.0,0.0,0.0,0.0,0.1017342149246491,0.1526013223872738,0.0339114049749258,0.0339114049749258,0.01695570248745122,0.0,0.0
20170811013043,71.0019259,-161.1244691,0.0,0.0,0.0,0.0,0.0,0.0,0.11717967658036842,0.17576951487052409,0.039059892193430784,0.039059892193430784,0.019529946096727493,0.0,0.0
20170811013429,71.0021187,-161.09877580000003,0.0,0.0,0.0,0.0,0.0,0.0,0.11774422359664584,0.17661633539483612,0.039248074532162704,0.039248074532162704,0.019624037266089082,0.0,0.0
20170811013813,71.00232170000001,-161.0731939,0.0,0.0,0.0,0.0,0.0,0.0,0.13082566515902777,0.19623849773845564,0.04360855505297903,0.04360855505297903,0.02180427752649987,0.0,0.0
20170811014156,71.00244690000001,-161.0474387,0.0,0.0,0.0,0.0,0.0,0.0,0.1363127763810095,0.20446916457156236,0.0454375921270158,0.0454375921270158,0.022718796063504108,0.0,0.0
20170811014542,71.00196120000001,-161.02346369999998,0.0,0.0,0.0,0.0,0.0,0.0,0.11153880225143036,0.1673082033772432,0.03717960075047202,0.03717960075047202,0.018589800375234698,0.0,0.0
20170811015027,71.0013864,-160.9979267,0.0,0.0,0.0,0.0,0.0,0.0,0.08669198688044592,0.13003798032068248,0.028897328960156905,0.028897328960156905,0.014448664480094487,0.0,0.0
20170811015727,71.00061140000001,-160.9723509,0.0,0.0,0.0,0.0,0.0,0.0,0.07794300085298947,0.11691450127930927,0.025981000284314076,0.025981000284314076,0.01299050014214255,0.0,0.0
20170811020406,70.99945059999999,-160.9470897,0.0,0.0,0.0,0.0,0.0,0.0,0.09053304795414478,0.13579957193099718,0.030177682651347387,0.030177682651347387,0.015088841325677893,0.0,0.0
20170811021056,70.9983973,-160.92171509999997,0.0,0.0,0.0,0.0,0.0,0.0,0.07445988725631766,0.11168983088443409,0.024819962418760205,0.024819962418760205,0.012409981209381691,0.0,0.0
20170811021822,70.9976742,-160.8960536,0.0,0.0,0.0,0.0,0.0,0.0,0.08244531730643802,0.12366797595984669,0.02748177243552496,0.02748177243552496,0.013740886217755046,0.0,0.0
20170811022554,70.99713670000001,-160.87037450000003,0.0,0.0,0.0,0.0,0.0,0.0,0.10297414222831176,0.15446121334269797,0.034324714076098654,0.034324714076098654,0.017162357038056634,0.0,0.0
20170811023316,70.9968255,-160.8447334,0.0,0.0,0.0,0.0,0.0,0.0,0.09257612826774335,0.13886419240160075,0.03085870942258699,0.03085870942258699,0.015429354711293492,0.0,0.0
20170811024041,70.9968667,-160.8190014,0.0,0.0,0.0,0.0,0.0,0.0,0.08135966957454058,0.1220395043616725,0.027119889858122883,0.027119889858122883,0.013559944929060552,0.0,0.0
20170811024807,70.99695329999999,-160.79298169999998,0.0,0.0,0.0,0.0,0.0,0.0,0.09341891076301408,0.14012836614470842,0.031139636921033945,0.031139636921033945,0.015569818460485774,0.0,0.0
20170811025526,70.9970767,-160.76722990000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0398722906864093,0.05980843602958333,0.013290763562140512,0.013290763562140512,0.0066453817810714225,0.0,0.0
20170812031423,71.00076999999999,-160.76340990000003,0.0,0.0,0.0,0.0,0.0,0.0,0.08329665677387442,0.12494498516078349,0.027765552257950514,0.027765552257950514,0.013882776128988797,0.0,0.0
20170812031846,71.0003115,-160.7376385,0.0,0.0,0.0,0.0,0.0,0.0,0.17030872662775404,0.2554630899415727,0.05676957554257029,0.05676957554257029,0.028384787771281644,0.0,0.0
20170812032216,71.00039129999999,-160.71204980000002,0.0,0.0,0.0,0.0,0.0,0.0,0.15155778290942545,0.2273366743638889,0.05051926096980586,0.05051926096980586,0.025259630484911526,0.0,0.0
20170812032536,71.0004978,-160.68659219999998,0.0,0.0,0.0,0.0,0.0,0.0,0.14309024562840594,0.21463536844231737,0.047696748542815484,0.047696748542815484,0.02384837427145154,0.0,0.0
20170812032856,71.0005846,-160.66092759999998,0.0,0.0,0.0,0.0,0.0,0.0,0.1249323228087716,0.18739848421320246,0.04164410760293932,0.04164410760293932,0.020822053801492144,0.0,0.0
20170812033217,71.00069690000001,-160.635306,0.0,0.0,0.0,0.0,0.0,0.0,0.11363448971136715,0.17045173456701412,0.03787816323715649,0.03787816323715649,0.018939081618546117,0.0,0.0
20170812033536,71.0003318,-160.60985380000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1265552093485453,0.18983281402288793,0.04218506978288808,0.04218506978288808,0.021092534891458906,0.0,0.0
20170812033853,71.0001623,-160.5842658,0.0,0.0,0.0,0.0,0.0,0.0,0.12534995121951992,0.18802492682939975,0.04178331707321132,0.04178331707321132,0.020891658536642068,0.0,0.0
20170812034211,71.0000912,-160.55860259999997,0.0,0.0,0.0,0.0,0.0,0.0,0.12068532545025167,0.18102798817528712,0.04022844181671149,0.04022844181671149,0.02011422090835283,0.0,0.0
20170812034530,71.0000474,-160.5331369,0.0,0.0,0.0,0.0,0.0,0.0,0.14082772036972754,0.2112415805544849,0.04694257345652765,0.04694257345652765,0.023471286728301725,0.0,0.0
20170812034848,70.99978730000001,-160.507459,0.0,0.0,0.0,0.0,0.0,0.0,0.13462363429836802,0.20193545144770797,0.04487454476608127,0.04487454476608127,0.022437272383061046,0.0,0.0
20170812035208,70.9997301,-160.4818182,0.0,0.0,0.0,0.0,0.0,0.0,0.14196615316498948,0.2129492297474157,0.047322051055028944,0.047322051055028944,0.02366102552748386,0.0,0.0
20170812035528,70.9997083,-160.456306,0.0,0.0,0.0,0.0,0.0,0.0,0.1322532440946143,0.19837986614174793,0.04408441469819368,0.04408441469819368,0.022042207349095094,0.0,0.0
20170812035846,70.9997183,-160.43069169999998,0.0,0.0,0.0,0.0,0.0,0.0,0.14857740854615087,0.22286611281896374,0.04952580284866524,0.04952580284866524,0.02476290142431085,0.0,0.0
20170812040204,70.9997236,-160.4049974,0.0,0.0,0.0,0.0,0.0,0.0,0.8762420866682022,1.4154679861552806,0.13480647487189495,0.0,0.0,0.0,0.0
20170812040523,70.99972609999999,-160.37937659999997,0.0,0.0,0.0,0.0,0.0,0.0,1.0661563552028628,1.7222525737881733,0.16402405464672395,0.0,0.0,0.0,0.0
20170812040840,71.0000838,-160.3537706,0.0,0.0,0.0,0.0,0.0,0.0,1.2116905643582123,1.9573462962683796,0.1864139329779842,0.0,0.0,0.0,0.0
20170812041157,71.00048609999999,-160.3282321,0.0,0.0,0.0,0.0,0.0,0.0,1.247852853136621,2.0157623012191825,0.19197736202091895,0.0,0.0,0.0,0.0
20170812041514,71.00091429999999,-160.30250700000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0175721314233108,1.643770366143172,0.15654955868025838,0.0,0.0,0.0,0.0
20170812041831,71.0013508,-160.2770304,0.0,0.0,0.0,0.0,0.0,0.0,1.2416361972539967,2.005720010948839,0.19102095342326453,0.0,0.0,0.0,0.0
20170812042147,71.0017266,-160.2513951,0.0,0.0,0.0,0.0,0.0,0.0,1.224492936988149,1.9780270520598828,0.18838352876756903,0.0,0.0,0.0,0.0
20170812042506,71.002103,-160.2257074,0.0,0.0,0.0,0.0,0.0,0.0,1.0354264127192976,1.6726118974714044,0.15929637118769768,0.0,0.0,0.0,0.0
20170812042822,71.0022427,-160.20007809999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0935577458194516,1.7665163586333232,0.16823965320329493,0.0,0.0,0.0,0.0
20170812043137,71.0023977,-160.1745237,0.0,0.0,0.0,0.0,0.0,0.0,1.115437058055581,1.8018598630157576,0.17160570123924054,0.0,0.0,0.0,0.0
20170812043453,71.0024838,-160.1489302,0.0,0.0,0.0,0.0,0.0,0.0,1.0805358647780696,1.7454810123355002,0.1662362868891459,0.0,0.0,0.0,0.0
20170812043808,71.0025547,-160.1233035,0.0,0.0,0.0,0.0,0.0,0.0,1.1196050334141423,1.8085927462821993,0.17224692821751858,0.0,0.0,0.0,0.0
20170812044122,71.0025602,-160.0975535,0.0,0.0,0.0,0.0,0.0,0.0,0.8864809655320076,1.4320077135521458,0.13638168700503717,0.0,0.0,0.0,0.0
