Interval,Latitude,Longitude,Capelin (No. m^-2),Pollock (No. m^-2),Arctic cod (No. m^-2),Pacific cod (No. m^-2),Saffron cod (No. m^-2)
20170910034447,70.99997490000001,-165.43107450000005,0.002182199749198724,1.2820423526515148,3.1390943392200543,0.0,0.0
20170910034827,71.0000478,-165.4566065,0.002658845560838187,1.5620717669910638,3.82474933926607,0.0,0.0
20170910035207,71.000135,-165.4820779,0.0021931287136764096,1.2884631192851326,3.1548156546248753,0.0,0.0
20170910035548,71.00025600000002,-165.50765049999995,0.0019303902562518016,1.1341042755461048,2.7768663836117256,0.0,0.0
20170910035931,71.0003061,-165.5332616,0.0016779852143926275,0.9858163134542094,2.4137817309000154,0.0,0.0
20170910040313,71.00039699999998,-165.55881340000005,0.0019535329109830217,1.1477005852009703,2.8101570924464196,0.0,0.0
20170910040657,71.00062159999997,-165.5843572,0.002003336361413569,1.1769601123283393,2.8817993558889246,0.0,0.0
20170910041039,71.0008627,-165.6099755,0.0016536333802842883,0.9715096109151486,2.3787516175365746,0.0,0.0
20170910041423,71.0010022,-165.6356369,0.0023872276356292463,1.402496235930504,3.434026953852803,0.0,0.0
20170910041807,71.0012125,-165.6613001,0.0020590947030068602,1.2097181380142539,2.9620077302739585,0.0,0.0
20170910042151,71.0013853,-165.68690569999995,0.0019967142626115954,1.1730696292821396,2.8722734667628718,0.0,0.0
20170910042536,71.0011417,-165.712522,0.0022674661625883444,1.3321363705185214,3.2617500748781074,0.0,0.0
20170910042919,71.0010483,-165.738035,0.003345829616886513,1.965674899920912,4.8129759038917,0.0,0.0
20170910043302,71.0006609,-165.763725,0.0034835704547324935,2.0465976421560534,5.011116099132613,0.0,0.0
20170910043647,71.000635,-165.78939219999995,0.003587189779247104,2.10747399530989,5.160172497453345,0.0,0.0
20170910044032,71.00041759999998,-165.8150737,0.0024791439276957783,1.4564970575179592,3.5662485399829844,0.0,0.0
20170910044417,71.0005874,-165.84061509999995,0.003201214907263277,1.8807137580168092,4.6049476440995285,0.0,0.0
20170910044802,71.000925,-165.866245,0.003403729559449046,1.9996911161768036,4.896264971268847,0.0,0.0
20170910045149,71.001345,-165.8917645,0.0037043403355567967,2.1762999471387645,5.328693572700876,0.0,0.0
20170910045536,71.0014707,-165.9173941,0.002729800933343161,1.6037580483393101,3.926818642618955,0.0,0.0
20170910045922,71.0016578,-165.94296730000005,0.0020074185446522703,1.1793583949823347,2.887671576483632,0.0,0.0
20170910050309,71.0017983,-165.9685445,0.002280237085230584,1.339639287572677,3.280121047104193,0.0,0.0
20170910050657,71.0019699,-165.9941791,0.004035682959973166,2.370963738985887,5.805329937928186,0.0,0.0
20170910051045,71.00216999999998,-166.01986680000005,0.00386189889276929,2.2688655995009848,5.555341557250038,0.0,0.0
20170910051431,71.0020867,-166.0455267,0.0029441935334483986,1.7297137008985064,4.23522239786064,0.0,0.0
20170910051816,71.001915,-166.07106169999997,0.00504916152216476,2.966382394269801,7.263218849629425,0.0,0.0
20170910052204,71.00173670000002,-166.0965377,0.004391856565692865,2.5802157323464128,6.317685669756143,0.0,0.0
20170910052553,71.00149559999998,-166.1221218,0.005297925207479708,3.1125310593907236,7.621065410957909,0.0,0.0
20170910052941,71.0013434,-166.14773430000002,0.004763541309180139,2.798580519143588,6.852354173255,0.0,0.0
20170910053332,71.00117840000001,-166.1732472,0.005944631492703471,3.4924710019581218,8.551352402249323,0.0,0.0
20170910053721,71.0013017,-166.19883169999997,0.005509137981526479,3.2366185641479737,7.924894986427777,0.0,0.0
20170910054110,71.00150119999998,-166.224384,0.005675741032950568,3.3344978568563652,8.164553475904384,0.0,0.0
20170910054459,71.00152,-166.2499886,0.004823068599262289,2.8335528020638185,6.937984180037123,0.0,0.0
20170910054849,71.0018022,-166.2755639,0.004004341944967148,2.3525508926700485,5.760245887839094,0.0,0.0
20170910055239,71.0016567,-166.30113730000005,0.0036906455871061118,2.168254282425397,5.308993677054722,0.0,0.0
20170910055629,71.0016233,-166.3266017,0.00443311662839788,2.6044560191804145,6.377038269945835,0.0,0.0
20170910060018,71.00156159999997,-166.3521824,0.0038046520434244814,2.2352330755105276,5.472991964469777,0.0,0.0
20170910060407,71.00139329999998,-166.37777549999996,0.004104452264654404,2.4113657054803803,5.904254582700688,0.0,0.0
20170910060758,71.0012287,-166.403386,0.004955778041976218,2.91151959965711,7.128886713383133,0.0,0.0
20170910061148,71.0011444,-166.4289868,0.0055550235679373535,3.263576346162128,7.9909014024818426,0.0,0.0
20170910061539,71.00111340000002,-166.4546907,0.005981109531517266,3.5139018497627017,8.603826061085059,0.0,0.0
20170910061929,71.0010932,-166.4803103,0.005244282770861983,3.0810161278799173,7.543900765892229,0.0,0.0
20170910062319,71.001009,-166.5059416,0.004761228918808514,2.7972219897987904,6.849027799711653,0.0,0.0
20170910062709,71.0009225,-166.5316061,0.003577100784448602,2.1015467108627295,5.145659478432097,0.0,0.0
20170910063059,71.00080190000001,-166.55722769999997,0.005087735995809096,2.989044897536867,7.318708229970552,0.0,0.0
20170910063449,71.00083240000002,-166.5828483,0.003782960744042281,2.222489437120614,5.441789030300322,0.0,0.0
20170910063841,71.0007657,-166.6085001,0.0034003625600197147,3.5221573644379647,6.301180947580207,0.0,0.2936676756380908
20170910064232,71.0008428,-166.63406669999995,0.0025851104763335363,2.677704433396489,4.790444722692333,0.0,0.22325954113778693
20170910064623,71.0008167,-166.65960900000005,0.0022719345481485888,2.3533111128733863,4.210101257225061,0.0,0.1962125291582534
20170910065013,71.0008217,-166.6852379,0.0027633311410396265,2.862308638271342,5.120703816265188,0.0,0.23865132581669335
20170910065404,71.0007717,-166.7108567,0.002847871747462233,2.949877335507437,5.277365245479212,0.0,0.2459525600078603
20170910065754,71.00081829999998,-166.7365217,0.0031998281148199192,3.3144401400236303,5.929572390225873,0.0,0.27634879173447713
20170910070145,71.00088170000002,-166.7621217,0.0028592200016881297,2.9616320635682953,5.298394592220932,0.0,0.2469326365092929
20170910070536,71.0009689,-166.7877431,0.0023402115797511824,2.4240337036060953,4.336624803783705,0.0,0.2021091818874493
20170910070927,71.0009518,-166.8133996,0.0027350133226921895,2.832976527156935,5.068228324516567,0.0,0.2362056960506579
20170910071318,71.0009483,-166.8390681,0.0020822185342105727,2.1567998162542743,3.858540236490413,0.0,0.1798279643183191
20170910071709,71.00098320000002,-166.8646233,0.001995719108477287,2.0672021383626307,3.6982489370183047,0.0,0.1723575593683905
20170910072059,71.0010267,-166.89022450000004,0.002083053425439196,2.157664611768254,3.8600873658324346,0.0,0.17990006856076146
20170910072448,71.00104990000001,-166.91579219999997,0.0022633776321369023,2.344447703684957,4.194244513951294,0.0,0.19547352277552515
20170910072838,71.0011323,-166.94132019999995,0.001910280784558538,1.9787035690232546,3.539923955673456,0.0,0.16497879502996807
20170910073229,71.00098100000002,-166.9667862,0.0016445156227298092,1.703419182306884,3.04743695033823,0.0,0.14202634923559035
20170910073621,71.00049449999999,-166.99240769999997,0.002774213797349912,2.8735810915465323,5.140870367744106,0.0,0.2395911915893357
20170910074013,70.9987261,-167.0141832,0.0023571781277709003,2.4416079625294103,4.368065359681141,0.0,0.20357447467098205
20170910151414,71.00067170000001,-167.021598,0.0013908174795457025,1.4406340329029628,2.5773112275501475,0.0,0.1201160550515962
20170910151826,71.000575,-167.0470612,0.004854413743428616,5.028290017507946,8.995669976911227,0.0,0.4192448232960501
20170910152203,71.00038,-167.0726333,0.003263097816020102,3.379976046882489,6.046816898337056,0.0,0.28181299320173875
20170910152541,71.000455,-167.0982509,0.0023006774596629623,2.3830835432173267,4.263364485247954,0.0,0.19869487151626206
20170910152918,71.00059329999998,-167.1238883,0.002256778195709611,2.337611887446893,4.182015158305174,0.0,0.19490357144765572
20170910153255,71.0007215,-167.14931830000003,0.0019225882940090428,1.991451911086193,3.5627308895520104,0.0,0.1660417163006552
20170910153632,71.00097170000002,-167.1749811,0.0017110572431132775,1.772344202546977,3.170744622147522,0.0,0.14777312554169142
20170910154009,71.001205,-167.2005267,0.0027844031144665946,2.8841353714742257,5.159752098664287,0.0,0.24047117806773546
20170910154348,71.00138829999999,-167.22609519999997,0.0030500071461779356,3.159252856686426,5.65194051524007,0.0,0.2634097080788069
20170910154731,71.0016376,-167.2514917,0.003212937826625035,3.3280194178712637,5.953865877996287,0.0,0.2774809941174504
20170910155112,71.00164000000002,-167.27711330000002,0.004247135757041079,4.399260437794758,7.870328661049407,0.0,0.3667980881085357
20170910155455,71.0016895,-167.3027418,0.0024801658517952406,2.5690008832114737,4.595972792997392,0.0,0.21419614174558566
20170910155837,71.0017686,-167.3281911,0.002639032842043078,2.7335582002038006,4.890367768383413,0.0,0.2279164727221016
20170910160218,71.0018633,-167.3537833,0.0037738858309005023,3.9090595597529743,6.993353525191473,0.0,0.3259265035776229
20170910160558,71.002027,-167.3792522,0.0025582783696423686,2.649911249430051,4.740722389706523,0.0,0.22094222283255746
20170910160937,71.002237,-167.4048618,0.003162358798913663,3.275628741346563,5.860138341541926,0.0,0.2731128053606171
20170910161317,71.00240409999998,-167.4301871,0.0035684075086084384,3.696221377553532,6.612583514132191,0.0,0.30818064847072285
20170910161656,71.0026167,-167.4559712,0.0032226036148190794,3.3380314170276955,5.97177746223077,0.0,0.2783157667347453
20170910162041,71.00290559999998,-167.48152219999997,0.0029138550494091702,3.0182240393604496,5.399638302466582,0.0,0.2516511179036061
20170910162424,71.0030983,-167.5070797,0.002929217271468005,3.034136508280753,5.428105896505378,0.0,0.2529778552631266
20170910162806,71.003615,-167.53256169999997,0.003861479407598737,3.999790579108187,7.155672385863682,0.0,0.33349140338325617
20170910163146,71.0040967,-167.55805049999995,0.0034925906645371547,3.617688911976971,6.472088009630114,0.0,0.3016328301190342
20170910163527,71.00453,-167.5835633,0.0031524532385022812,3.265368381772169,5.841782437599003,0.0,0.2722573251432562
20170910163909,71.0049167,-167.6090405,0.0033665013119748657,3.4870832680527113,6.238432976655499,0.0,0.2907432951251909
20170910164248,71.00511209999998,-167.6346361,0.004788245951339566,4.959752215411298,8.87305504292005,0.0,0.41353033216125
20170910164625,71.0053753,-167.6601684,0.005873219975889516,6.083588036843176,10.883610544412019,0.0,0.5072326342811804
20170910165004,71.0057011,-167.6857093,0.004204728521429083,4.3553342521078235,7.791744198264594,0.0,0.3631356450328026
20170910165340,71.008071,-167.70719540000005,4.712666610517385e-05,0.0488146576002249,0.0873299965352473,0.0,0.004070030254540798
20170910182530,71.0012069,-167.7030065,0.0017506397842360485,1.8133445183265304,3.2440946692581436,0.0,0.1511916177297003
20170910183025,71.001635,-167.72872759999996,0.0033173899711622544,3.4362128483120404,6.147425197471398,0.0,0.2865018611460088
20170910183402,71.0020146,-167.75427140000005,0.0028043848625868536,2.9048328294816126,5.1967800944488065,0.0,0.24219687449593336
20170910183737,71.0022797,-167.7796873,0.0028524649978046383,2.954635107726633,5.28587695592975,0.0,0.2463492498101725
20170910184114,71.00240670000002,-167.80516,0.0018934474263717,1.9612672705527212,3.5087302126524955,0.0,0.16352500500483688
20170910184452,71.0023301,-167.83059880000005,0.001496046293913311,1.5496319520780115,2.772309786832042,0.0,0.1292039981107372
20170910184833,71.0022967,-167.8562217,0.0012714480204478913,1.3169889768162657,2.3561087680744888,0.0,0.109806874493245
20170910185214,71.0022223,-167.8817653,0.0013174314914478394,1.3646194921412143,2.441320320153128,0.0,0.11377817426136708
20170910185553,71.00221690000002,-167.907288,0.0018840466653250424,1.9515297913390641,3.491309747820744,0.0,0.16271312109629066
20170910185932,71.002165,-167.9328513,0.0018193170655384843,1.8844816949760346,3.3713599149020843,0.0,0.1571228374783851
20170910190310,71.00214670000003,-167.958375,0.0024308186171737977,2.5178861203700578,4.504527881134726,0.0,0.209934335119292
20170910190649,71.00213000000002,-167.9838767,0.0022668118735091336,2.3480049533423144,4.200608475418607,0.0,0.1957701163485946
20170910191028,71.00206309999999,-168.0095036,0.0023222823046437505,2.4054622344641574,4.303400227078572,0.0,0.20056074449196534
20170910191405,71.0018912,-168.0350906,0.002604448011102026,2.6977346034960648,4.826278932567851,0.0,0.22492960095877815
20170910191740,71.0017045,-168.0605114,0.003352249335292306,3.472320811478232,6.212022768228216,0.0,0.2895124425929633
20170910192119,71.00147829999997,-168.0861157,0.004285532538027695,4.439032521663691,7.941481386836481,0.0,0.3701141737385055
20170910192459,71.00125,-168.1115868,0.002595728955992071,2.6887032476882906,4.810121730814834,0.0,0.2241765916537477
20170910192836,71.0010276,-168.1370389,0.0030781291807352035,3.1883821713913996,5.704053201826522,0.0,0.2658384292453448
20170910193216,71.00093509999998,-168.16254880000002,0.0029658947484415337,3.0721277057950416,5.496072595657649,0.0,0.2561454555472118
20170910193556,71.00124129999998,-168.1880955,0.0033822255696066197,3.503370740003933,6.267571455520644,0.0,0.29210129919303746
20170910193933,71.00150550000002,-168.213696,0.002596925592403867,2.6899427454397458,4.812339206871228,0.0,0.22427993752588996
20170910194311,71.0018297,-168.2391564,0.0011004168003475832,1.1398317293782914,2.039172368933158,0.0,0.09503599639371366
20170910194648,71.00193,-168.26468,0.0015475840905759455,1.603015738909059,2.8678140092976108,0.0,0.1336549896404801
20170910195027,71.00214,-168.29019430000002,0.0026714274810690107,2.767113156299366,4.9503979794591935,0.0,0.2307141915465765
20170910195407,71.0023949,-168.3155649,0.0029568754110658553,3.0627853121510533,5.4793589435639625,0.0,0.2553665127738062
20170910195747,71.0024533,-168.3412188,0.004477912085821206,4.63830275507385,8.297978177945986,0.0,0.3867287710482774
20170910200129,71.0024021,-168.3668464,0.0015609793752450266,1.6168908183221988,2.892636689542023,0.0,0.13481185513467345
20170910200512,71.0018896,-168.3923844,0.0017138940876466465,1.7752826576980774,3.1760015529646632,0.0,0.14801812575135306
20170910200856,71.00184499999997,-168.418,0.0023855527096655477,2.4709988703580903,4.420646039436267,0.0,0.20602500674379506
20170910201239,71.00168740000002,-168.4435091,0.001571051057504362,1.6273232499260817,2.9113004323754383,0.0,0.13568168223881633
20170910201618,71.0009417,-168.46888330000004,0.0017698804424842287,1.8332743419677688,3.2797493581431043,0.0,0.15285331094168875
20170910202002,71.0002194,-168.49411619999995,0.0018147431402966018,1.8797439400498264,3.3628840156226145,0.0,0.15672781666209634
20170910202348,70.9994931,-168.513306,7.165413044604833e-05,0.07422065111847768,0.13278161772845046,0.0,0.00618831126578292
20170911022448,70.4996833,-168.4982192,0.00043695612885567993,0.5822925923820071,1.534834619972247,0.0015293464509962503,0.0
20170911023009,70.5000855,-168.47268459999995,0.0008913202073507465,1.1877832118777134,3.130815707541026,0.0031196207257304003,0.0
20170911023439,70.50024429999998,-168.447792,0.001207331588875677,1.608903490131834,4.240824645818579,0.0042256605610637,0.0
20170911023858,70.50043509999998,-168.42292700000004,0.0018567964638203142,2.4743875987620427,6.522108986963456,0.0064987876233744656,0.0
20170911024317,70.5005782,-168.3977731,0.001656269829019034,2.207163577154553,5.817747150619313,0.005796944401566773,0.0
20170911024746,70.50070670000002,-168.3728659,0.0010181023667573837,1.3567345261935948,3.576145649380725,0.0035633582836543426,0.0
20170911025208,70.5008045,-168.3480036,0.0007326424960366352,0.9763275306939803,2.5734507258758716,0.0025642487361285564,0.0
20170911025639,70.5008767,-168.3228029,0.0008068074843341063,1.0751606181531461,2.833959697176004,0.0028238261951696927,0.0
20170911030102,70.50094759999998,-168.2979451,0.0010682397949049304,1.4235482200213652,3.752256373986855,0.003738839282161891,0.0
20170911030522,70.50105090000002,-168.27284709999995,0.00201474004544045,2.684864970559499,7.076895294015461,0.0070515901590454825,0.0
20170911030950,70.5010414,-168.2479958,0.001390828523797932,1.8534335444650727,4.885368639548959,0.004867899833291307,0.0
20170911031414,70.5010066,-168.2228817,0.0009750523228245675,1.299365559310821,3.424929787057634,0.003412683129885682,0.0
20170911031835,70.500985,-168.1978806,0.0007664449280405993,1.0213730271610704,2.6921837964321265,0.002682557248141485,0.0
20170911032253,70.5011583,-168.17326630000005,0.0009365547030867527,1.2480632035011627,3.2897045878756246,0.003277941460805758,0.0
20170911032723,70.5013546,-168.1477384,0.0020206427662987072,2.6927310019594812,7.097628955189913,0.00707224968204478,0.0
20170911033142,70.5014311,-168.12321780000005,0.002409268183280287,3.2106175506871977,8.462699049855328,0.00843243864147212,0.0
20170911033602,70.5012667,-168.09808080000005,0.0035127518877417388,4.68113219618742,12.338751770803176,0.012294631607096339,0.0
20170911034028,70.5013988,-168.0729694,0.0035194150184000195,4.690011558133946,12.362156417023883,0.01231795256439238,0.0
20170911034505,70.5014183,-168.0478813,0.0022330365118298358,2.9757692671794054,7.843674729986125,0.007815627791397096,0.0
20170911034933,70.5013621,-168.0231139,0.002607449801160525,3.474716576691805,9.158823873552661,0.009126074304052087,0.0
20170911035401,70.5014,-167.9980483,0.0011917906880582721,1.5881935130286484,4.186236299240567,0.004171267408205291,0.0
20170911035831,70.501515,-167.9729783,0.0008798186611926631,1.1724561236721436,3.0904158365634595,0.003079365314176178,0.0
20170911040255,70.50164000000002,-167.9479975,0.0010611844597934745,1.41414620206125,3.7274740860961435,0.0037141456092801353,0.0
20170911040722,70.50188829999998,-167.92295330000005,0.0010006417899526448,1.333466367535292,3.514814325716314,0.003502246264834556,0.0
20170911041154,70.5019533,-167.8980083,0.0011527367339664405,1.5361497798721249,4.049056942263576,0.0040345785688851,0.0
20170911041632,70.50197829999998,-167.8729067,0.0009974347352843405,1.3291926108516454,3.5035493537739293,0.003491021573500731,0.0
20170911042106,70.5019905,-167.84792990000003,0.0010857371809942509,1.4468654311409705,3.8137169924688914,0.0038000801334806657,0.0
20170911042527,70.5019703,-167.82292859999995,0.0004828520168670124,0.6434539626999114,1.6960466803651606,0.0016899820590334969,0.0
20170911042951,70.5018589,-167.7979207,0.0007212375007127242,0.9611291072011846,2.533389995504434,0.002524331252494305,0.0
20170911043413,70.50191170000002,-167.77326499999995,0.0012412090633971966,1.6540489890968175,4.359821307732633,0.00434423172189523,0.0
20170911043835,70.50182579999998,-167.74785730000005,0.0016167698282704705,2.1545254372617135,5.679001027983072,0.00565869439894242,0.0
20170911044256,70.5019,-167.7229229,0.0011094796542053603,1.4785049147488691,3.8971138541756694,0.003883178789715787,0.0
20170911044716,70.5018506,-167.6979975,0.0015819288317873328,2.1080959382299036,5.556619937388744,0.0055367509112556786,0.0
20170911045135,70.50184,-167.67273830000005,0.0013154995243041586,1.753049282751793,4.620771009086054,0.004604248335062176,0.0
20170911045552,70.5018283,-167.6479033,0.0021048806476605428,2.804987338637011,7.393519567749134,0.007367082266809028,0.0
20170911050008,70.50183009999998,-167.6227729,0.0016916977082305983,2.254375162633612,5.942189702020891,0.005920941978812576,0.0
20170911050430,70.50182209999998,-167.5977455,0.0013137679317964054,1.7507417433359211,4.614688686504813,0.004598187761282507,0.0
20170911050841,70.50180329999998,-167.57266919999995,0.0008678007297955039,1.1564408947566445,3.048202131448714,0.003037302554283361,0.0
20170911051248,70.5015973,-167.5476944,0.0007933768882357321,1.0572628565632218,2.7867839225416153,0.002776819108823655,0.0
20170911051702,70.501494,-167.5228794,0.0015442900965780995,2.057938141481461,5.424411621634651,0.005405015338021292,0.0
20170911052113,70.50137,-167.49768500000005,0.0019493811844034704,2.597767026132422,6.847318373088451,0.006822834145414012,0.0
20170911052519,70.5011553,-167.4730429,0.002309478105929589,3.0776361848385965,8.112180415771089,0.008083173370762307,0.0
20170911052938,70.5009727,-167.44764569999995,0.0022283040532533873,2.9694627403057243,7.827051685296068,0.007799064186387294,0.0
20170911053357,70.5009622,-167.42290390000005,0.0013030557645259226,1.736466590205111,4.577061556240533,0.004560695175839476,0.0
20170911053808,70.5009917,-167.39831999999996,0.001212077802166183,1.6152283466998492,4.257496004774274,0.004242272307577413,0.0
20170911054224,70.5009229,-167.37274430000005,0.0011708506726923018,1.5602886158827358,4.112683238872568,0.0040979773544244855,0.0
20170911054642,70.50076170000001,-167.3477124,0.0013357989138264512,1.7801004747776612,4.692073832748992,0.004675296198391326,0.0
20170911055047,70.5008429,-167.3227284,0.0009071441926557439,1.208870430513829,3.1863984053493626,0.003175004674293355,0.0
20170911055502,70.500925,-167.2978612,0.0010421895532928794,1.3888333786039952,3.660753337316854,0.0036476634365262732,0.0
20170911055914,70.50098829999997,-167.27268999999995,0.001518704440628079,2.0238424120790075,5.334540469975831,0.005315465542200054,0.0
20170911060328,70.5009183,-167.24803500000004,0.0014122791937934845,1.8820189456438332,4.960715404945865,0.004942977178274615,0.0
20170911060736,70.5007011,-167.2229708,0.001498421678716419,1.9968133781890134,5.263296051783639,0.005244475875502572,0.0
20170911061150,70.5005728,-167.1980481,0.0007972549510695573,1.0624308061847099,2.8004058509291623,0.002790392328744561,0.0
20170911061606,70.50070500000002,-167.17308830000005,0.0010999665843937473,1.4658276922153382,3.8636986256792007,0.0038498830453775248,0.0
20170911062025,70.50073520000002,-167.1482612,0.0014723634451401966,1.9620878865889189,5.171764942858687,0.00515327205798754,0.0
20170911062441,70.5006329,-167.12319580000005,0.0017980613574775388,2.39611654343867,6.315798401821397,0.006293214751169154,0.0
20170911062858,70.5005497,-167.0983072,0.001604299196487832,2.1379069347891444,5.635197185617573,0.005615047187708036,0.0
20170911160903,70.50181500000002,-166.97533,0.0014244593133436391,1.89825030829204,5.003498805681698,0.004985607596704224,0.0
20170911161253,70.50204509999998,-166.95036169999997,0.002199995408270319,2.931738325458613,7.727615871277244,0.007699983928951074,0.0
20170911161639,70.5022733,-166.9253428,0.002023239434605167,2.6961913509985997,7.106749908421403,0.007081338021124207,0.0
20170911162023,70.5025012,-166.9003295,0.0023390325101294387,3.1170207122543085,8.215992033780594,0.0081866137854593,0.0
20170911162409,70.50260490000002,-166.87540049999996,0.0017270506234857885,2.3014868503105284,6.066368938038385,0.006044677182207082,0.0
20170911162757,70.5027598,-166.85039650000004,0.0016909276852200526,2.2533490214112697,5.9394849499982705,0.005918246898272545,0.0
20170911163145,70.50291999999997,-166.8252533,0.002469366884797038,3.290705748096039,8.673799344871107,0.008642784096790961,0.0
20170911163533,70.5030561,-166.8002863,0.0037552113866694227,5.004236418450138,13.190405308344342,0.013143239853332395,0.0
20170911163923,70.5031633,-166.7753624,0.003385544418651951,4.51161410945694,11.891927903162827,0.011849405465273955,0.0
20170911164313,70.5032402,-166.7502864,0.0034400663477639607,4.584270637996283,12.08343945050637,0.012040232217175931,0.0
20170911164703,70.5033367,-166.72541669999995,0.0028976844569842185,3.861486503875181,10.178290516212398,0.010141895599439867,0.0
20170911165051,70.5034434,-166.7004053,0.0031291184012809106,4.169897949532932,10.991216131601721,0.010951914404479426,0.0
20170911165440,70.5035139,-166.6754994,0.003314627817904816,4.417109859346558,11.6428290880678,0.011601197362669218,0.0
20170911165827,70.5035917,-166.65037890000005,0.003314369913645193,4.416766173263742,11.641923183877736,0.011600294697759384,0.0
20170911170215,70.50364,-166.6253267,0.002533350840316376,3.3759714781495864,8.898546827657189,0.008866727941101092,0.0
20170911170603,70.50359830000002,-166.6003118,0.0025741389812652627,3.430326207986708,9.041817620038621,0.009009486434439445,0.0
20170911170950,70.503535,-166.57523830000005,0.0020834603501667685,2.776442412199608,7.3182794875910915,0.007292111225593307,0.0
20170911171336,70.50345,-166.5502747,0.0011100856473047727,1.4793124678846816,3.899242441294702,0.003885299765568625,0.0
20170911171722,70.50339620000003,-166.5251552,0.00126498976180966,1.6857394120318236,4.443352437740552,0.004427464166330603,0.0
20170911172108,70.503312,-166.50008590000004,0.0016599234731421056,2.212032463908611,5.830580794821458,0.005809732155996903,0.0
20170911172453,70.50332159999998,-166.4751339,0.001875359905071205,2.4991254468304636,6.587314188158274,0.006563759667750385,0.0
20170911172838,70.5034417,-166.45018869999996,0.0016852465360688966,2.2457782589299824,5.919529572733399,0.005898362876242952,0.0
20170911173226,70.50355,-166.42519330000005,0.0018270150804818332,2.4347005964218407,6.41750009110624,0.006394552781695803,0.0
20170911173617,70.50361,-166.400094,0.0014404216867772545,1.9195219444862652,5.059567600109275,0.005041475903722519,0.0
20170911174008,70.50358,-166.3750481,0.0015163324847479404,2.020681517316418,5.326208832631471,0.005307163696623054,0.0
20170911174357,70.50356459999998,-166.3500071,0.0017788897581914823,2.3705682572078985,6.248457009029874,0.006226114153670132,0.0
20170911174743,70.503585,-166.3250017,0.002231398215160541,2.97358605484066,7.8379201146395365,0.007809893753057812,0.0
20170911175128,70.5035816,-166.29998840000005,0.0031827365946262643,4.241350149742528,11.179553252808184,0.01113957808117965,0.0
20170911175515,70.50363809999997,-166.27485180000005,0.004149059692321038,5.529083046658469,14.573821112854887,0.014521708923114642,0.0
20170911175904,70.50370670000002,-166.249878,0.0033105145625629754,4.411628489571524,11.628381031877291,0.011586800968975224,0.0
20170911180257,70.503703,-166.2248966,0.0029353272524550835,3.911649711370319,10.310513093873785,0.010273645383591873,0.0
20170911180647,70.5037667,-166.19983169999998,0.002281223896838512,3.03998431186456,8.012935811082176,0.007984283638935026,0.0
20170911181036,70.5039417,-166.17478119999996,0.002002070339440512,2.667981179574644,7.032392191523373,0.007007246188050835,0.0
20170911181423,70.504025,-166.1497901,0.0020828667672908425,2.775651397060241,7.316194492120033,0.007290033685522787,0.0
20170911181812,70.5040604,-166.12487130000005,0.0018027567675064254,2.402373699013387,6.332291311270389,0.0063096486862730845,0.0
20170911182202,70.5041033,-166.0998113,0.002624734239580414,3.497750011381328,9.219536500577483,0.009186569838527777,0.0
20170911182552,70.50419190000002,-166.07484330000003,0.002288842448571814,3.0501368785513803,8.039696431149252,0.008010948570003243,0.0
20170911182940,70.5042433,-166.049895,0.0020294761664094857,2.7045024890964653,7.128656803085226,0.007103166582433345,0.0
20170911183328,70.5043017,-166.02486169999997,0.0017863604817734465,2.3805238264647,6.274698373856269,0.006252261686204696,0.0
20170911183717,70.50424609999997,-165.9998195,0.002633066497392432,3.5088536707236484,9.24880405608261,0.009215732740877888,0.0
20170911184105,70.5041764,-165.9747364,0.0022859225056175913,3.046245730132447,8.029439956337093,0.008000728769664341,0.0
20170911184453,70.50412170000001,-165.9498111,0.0026752659237353114,3.5650890951525427,9.397032073081727,0.009363430733074756,0.0
20170911184841,70.50402779999997,-165.9248587,0.0022120888249962103,2.9478541469619906,7.770094723131015,0.007742310887490193,0.0
20170911185231,70.5039392,-165.899842,0.0019610051035160165,2.6132571898959216,6.888148086404538,0.0068635178623076215,0.0
20170911185619,70.5038333,-165.8748,0.0018677758236006023,2.4890188155963466,6.5606746469465245,0.006537215382601671,0.0
20170911190009,70.5037783,-165.8498397,0.0017622824924241906,2.348437230329726,6.19012299159791,0.006167988723488938,0.0
20170911190357,70.5037088,-165.82480959999995,0.0018720075987556208,2.494658126189567,6.575539011082173,0.006552026595639761,0.0
20170911190745,70.5036517,-165.79980369999996,0.002324995254932791,3.0983145100061398,8.166685332668415,0.008137483392271036,0.0
20170911191133,70.50360500000002,-165.774705,0.0024990776019151264,3.3302985798433684,8.77816002137068,0.008746771606699927,0.0
20170911191521,70.50355,-165.74975669999995,0.023326046594986622,3.0180630463165494,4.069070521580197,0.0,0.0
20170911191907,70.5034385,-165.72465400000004,0.02318092853200719,2.999286805712396,4.043755660365363,0.0,0.0
20170911192254,70.50335,-165.6996865,0.028151231698474853,3.6423742768150422,4.9107913157922205,0.0,0.0
20170911192640,70.50325500000002,-165.6746741,0.032128049090620524,4.156918632384579,5.604520120376751,0.0,0.0
20170911193027,70.50316,-165.6495149,0.024634370708523125,3.1873418241656646,4.297298783984449,0.0,0.0
20170911193414,70.503225,-165.6244485,0.025606134495176222,3.3130744193706447,4.4668163814888695,0.0,0.0
20170911193758,70.50334170000002,-165.5994441,0.0289154856195744,3.7412580078400888,5.044110225570418,0.0,0.0
20170911194143,70.50334709999998,-165.5743421,0.03078798561717337,3.983533226832809,5.370755142052634,0.0,0.0
