time,pressure,latitude,longitude,S_42,S_41,T_28,T2_35,profile_id
UTC,dbar,degrees_north,degrees_east,PSU,PSU,C,C,
2019-09-21T23:57:07Z,23.0,67.6255,194.99884,30.8802,30.8744,10.048,10.0475,os1901l3c083_ctd
2019-09-21T23:57:07Z,24.0,67.6255,194.99884,31.005,31.0005,10.1753,10.1736,os1901l3c083_ctd
2019-09-21T23:57:07Z,25.0,67.6255,194.99884,31.162,31.1626,10.2526,10.2564,os1901l3c083_ctd
2019-09-21T23:57:07Z,26.0,67.6255,194.99884,31.189,31.181,10.2144,10.2257,os1901l3c083_ctd
2019-09-21T23:57:07Z,27.0,67.6255,194.99884,31.2107,31.236,10.1667,10.2192,os1901l3c083_ctd
2019-09-21T23:57:07Z,28.0,67.6255,194.99884,31.3167,31.3201,9.4413,9.4681,os1901l3c083_ctd
2019-09-21T23:57:07Z,29.0,67.6255,194.99884,31.422,31.4207,8.7057,8.7224,os1901l3c083_ctd
2019-09-21T23:57:07Z,30.0,67.6255,194.99884,31.4477,31.4448,8.5939,8.5978,os1901l3c083_ctd
2019-09-21T23:57:07Z,31.0,67.6255,194.99884,31.4525,31.4513,8.5831,8.5857,os1901l3c083_ctd
2019-09-21T23:57:07Z,32.0,67.6255,194.99884,31.4561,31.4547,8.579,8.5813,os1901l3c083_ctd
2019-09-21T23:57:07Z,33.0,67.6255,194.99884,31.4611,31.4597,8.5677,8.57,os1901l3c083_ctd
2019-09-21T23:57:07Z,34.0,67.6255,194.99884,31.4629,31.4615,8.5644,8.5671,os1901l3c083_ctd
2019-09-22T16:58:33Z,0.0,67.24567,191.50133,28.7929,28.795,8.0202,8.0199,os1901l3c084_ctd
2019-09-22T16:58:33Z,1.0,67.24567,191.50133,28.7929,28.795,8.0202,8.0199,os1901l3c084_ctd
2019-09-22T16:58:33Z,2.0,67.24567,191.50133,28.7929,28.795,8.0202,8.0199,os1901l3c084_ctd
2019-09-22T16:58:33Z,3.0,67.24567,191.50133,28.7926,28.79,8.0208,8.0202,os1901l3c084_ctd
2019-09-22T16:58:33Z,4.0,67.24567,191.50133,28.7931,28.7914,8.0219,8.0222,os1901l3c084_ctd
2019-09-22T16:58:33Z,5.0,67.24567,191.50133,28.7949,28.8006,8.0229,8.0216,os1901l3c084_ctd
2019-09-22T16:58:33Z,6.0,67.24567,191.50133,28.8008,28.8001,8.022,8.0222,os1901l3c084_ctd
2019-09-22T16:58:33Z,7.0,67.24567,191.50133,28.815,28.8112,8.0239,8.024,os1901l3c084_ctd
2019-09-22T16:58:33Z,8.0,67.24567,191.50133,28.8246,28.822,8.0243,8.0245,os1901l3c084_ctd
2019-09-22T16:58:33Z,9.0,67.24567,191.50133,29.5604,29.4041,7.9671,7.9422,os1901l3c084_ctd
2019-09-22T16:58:33Z,10.0,67.24567,191.50133,31.8796,31.7772,6.9657,6.8955,os1901l3c084_ctd
2019-09-22T16:58:33Z,11.0,67.24567,191.50133,32.3562,32.3578,5.9988,5.9846,os1901l3c084_ctd
2019-09-22T16:58:33Z,12.0,67.24567,191.50133,32.3203,32.3175,5.8296,5.8116,os1901l3c084_ctd
2019-09-22T16:58:33Z,13.0,67.24567,191.50133,32.3587,32.3493,5.8148,5.8208,os1901l3c084_ctd
