Latitude,Longitude,0.5-1.5 cm,1.5-2.5 cm,2.5-3.5 cm,3.5-4.5 cm,4.5-5.5 cm,5.5-6.5 cm,6.5-7.5 cm,7.5-8.5 cm,8.5-9.5 cm,9.5-10.5 cm,10.5-11.5 cm,11.5-12.5 cm,12.5-13.5 cm,13.5-14.5 cm,14.5-15.5 cm,15.5-16.5 cm,16.5-17.5 cm,17.5-18.5 cm,18.5-19.5 cm,19.5-20.5 cm,20.5-21.5 cm,21.5-22.5 cm,22.5-23.5 cm,23.5-24.5 cm,24.5-25.5 cm,25.5-26.5 cm,26.5-27.5 cm,27.5-28.5 cm,28.5-29.5 cm,29.5-30.5 cm
66,-167.4,0,0,0,0,0,5.7214e-06,1.3053e-05,2.4533e-05,6.1017e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.38,0,0,0,0,0,1.6114e-05,3.6762e-05,6.9095e-05,1.7185e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.36,0,0,0,0,0,1.5508e-05,3.5378e-05,6.6494e-05,1.6538e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.34,0,0,0,0,0,2.1536e-05,4.913e-05,9.2341e-05,2.2967e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.32,0,0,0,0,0,1.6548e-05,3.7753e-05,7.0957e-05,1.7648e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.3,0,0,0,0,0,8.7506e-06,1.9963e-05,3.7521e-05,9.3322e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-167.28,0,0,0,0,0,7.2158e-06,1.6462e-05,3.094e-05,7.6954e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.992,-167.27,0,0,0,0,0,1.4795e-05,3.3752e-05,6.3437e-05,1.5778e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.992,-167.27,0,0,0,0,0,1.3937e-05,3.1796e-05,5.9761e-05,1.4864e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.999,-167.27,0,0,0,0,0,1.2038e-05,2.7464e-05,5.1618e-05,1.2838e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.006,-167.28,0,0,0,0,0,1.993e-05,4.5467e-05,8.5455e-05,2.1254e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.014,-167.29,0,0,0,0,0,2.5226e-05,5.7551e-05,0.00010817,2.6903e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.021,-167.3,0,0,0,0,0,1.9519e-05,4.453e-05,8.3694e-05,2.0816e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.029,-167.31,0,0,0,0,0,3.0175e-05,6.884e-05,0.00012938,3.218e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.036,-167.32,0,0,0,0,0,1.3101e-05,2.9889e-05,5.6176e-05,1.3972e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.044,-167.33,0,0,0,0,0,9.9236e-06,2.2639e-05,4.2551e-05,1.0583e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.052,-167.34,0,0,0,0,0,6.5502e-06,1.4943e-05,2.8086e-05,6.9855e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.059,-167.34,0,0,0,0,0,7.6348e-06,1.7418e-05,3.2737e-05,8.1423e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.067,-167.35,0,0,0,0,0,8.9802e-06,2.0487e-05,3.8506e-05,9.5771e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.168,-167.17,0,0,0,0,0,8.46e-06,1.93e-05,3.6275e-05,9.0223e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
