Latitude,Longitude,Bottom depth (m),Fish 38 kHz sA (m^2 nmi^-2),Zooplankton 120 kHz sA (m^2 nmi^-2),Arctic cod (No. m^-2),Saffron cod (No. m^-2),Capelin (No. m^-2),herring (No. m^-2)
62.997,-166.04,21.335,28.851,22.555,2.7907e-05,0.001931,0,0.0049479
62.999,-166.02,21.295,33.885,64.896,3.2838e-05,0.0022722,0,0.0058221
62.976,-166.09,20.89,26.786,69.513,2.6096e-05,0.0018057,0,0.0046268
62.983,-166.08,20.885,50.778,90.373,4.9501e-05,0.0034252,0,0.0087765
62.989,-166.06,20.906,32.686,49.828,3.1983e-05,0.002213,0,0.0056705
62.996,-166.06,20.911,14.854,25.884,1.4547e-05,0.0010065,0,0.0025791
63,-166.07,20.861,26.734,78.6,2.6154e-05,0.0018096,0,0.0046369
63,-166.09,20.872,55.077,48.345,5.3641e-05,0.0037116,0,0.0095104
63,-166.1,20.918,35.168,39.197,3.444e-05,0.002383,0,0.0061062
63,-166.12,21.002,43.563,46.332,4.2278e-05,0.0029254,0,0.0074958
63,-166.14,21.03,14.637,1.6899,1.4181e-05,0.00098122,0,0.0025142
63,-166.16,21.139,17.129,0.92897,1.6642e-05,0.0011515,0,0.0029505
63,-166.18,21.273,13.807,0.474,1.35e-05,0.00093411,0,0.0023935
63,-166.2,21.393,7.2312,0.6459,7.1532e-06,0.00049495,0,0.0012682
63,-166.22,21.551,15.61,2.484,1.5319e-05,0.00106,0,0.0027161
63,-166.23,21.711,6.0055,5.5449,5.9041e-06,0.00040852,0,0.0010468
63,-166.25,21.877,7.7717,14.287,7.6614e-06,0.00053011,0,0.0013583
63,-166.27,22.015,1.0591,43.707,1.0393e-06,7.1915e-05,0,0.00018427
63,-166.29,22.221,6.4026,0.70907,6.2717e-06,0.00043396,0,0.001112
63,-166.31,22.396,10.121,2.8042,9.9333e-06,0.00068732,0,0.0017611
63,-166.33,22.563,6.221,3.4859,6.0916e-06,0.0004215,0,0.00108
63,-166.34,22.629,16.77,3.2962,1.6423e-05,0.0011364,0,0.0029117
63,-166.36,22.719,3.5505,0.1481,3.4967e-06,0.00024195,0,0.00061996
63,-166.38,22.781,3.756,0.48424,3.6712e-06,0.00025402,0,0.00065089
63,-166.4,22.799,5.5651,0.061418,5.4325e-06,0.00037589,0,0.00096317
63,-166.42,22.742,18.308,9.8882,1.8085e-05,0.0012513,0,0.0032063
63,-166.44,22.684,10.003,6.7667,9.836e-06,0.00068059,0,0.0017439
63,-166.45,22.596,15.728,2.4859,1.5519e-05,0.0010738,0,0.0027515
63,-166.47,22.559,15.151,1.994,1.5001e-05,0.001038,0,0.0026597
62.999,-166.49,22.469,9.5087,0.89948,9.3773e-06,0.00064885,0,0.0016626
62.999,-166.51,22.364,14.6,17.973,1.4399e-05,0.00099629,0,0.0025528
62.999,-166.53,22.23,17.857,1.46,1.7501e-05,0.0012109,0,0.0031029
62.999,-166.55,22.157,4.528,4.476,4.4822e-06,0.00031014,0,0.00079469
62.999,-166.56,22.086,16.388,43.864,0,0,0.010474,0.00070945
62.999,-166.58,22.136,43.686,1.5173,0,0,0.027912,0.0018905
62.999,-166.6,22.277,17.786,10.774,2.0665e-06,0.00014298,0.010035,0.001046
62.999,-166.62,22.61,28.136,37.153,2.7946e-05,0.0019337,0,0.0049547
62.999,-166.64,23.165,47.571,38.082,4.7227e-05,0.0032678,0,0.0083732
62.999,-166.66,24.17,29.089,101.94,2.8816e-05,0.0019939,0,0.0051091
62.999,-166.67,25.401,178.1,4.266,0.00017697,0.012245,0,0.031376
62.999,-166.69,26.224,7.254,79.029,7.2277e-06,0.0005001,0,0.0012814
62.999,-166.71,27.05,3.1994,0.93403,3.1953e-06,0.00022109,0,0.00056652
62.999,-166.73,27.763,4.8705,8.0752,4.892e-06,0.00033849,0,0.00086733
62.999,-166.75,28.419,12.495,5.2601,1.2561e-05,0.00086916,0,0.0022271
62.999,-166.77,28.95,29.117,17.239,2.9247e-05,0.0020237,0,0.0051854
62.999,-166.78,29.372,6.5616,4.2063,6.571e-06,0.00045467,0,0.001165
62.999,-166.8,29.593,4.8352,3.6721,4.8638e-06,0.00033654,0,0.00086234
62.999,-166.82,29.614,9.425,3.516,9.4144e-06,0.00065141,0,0.0016691
62.999,-166.84,29.535,12.519,10.784,1.2597e-05,0.00087163,0,0.0022334
62.998,-166.86,29.23,41.483,14.177,4.1646e-05,0.0028816,0,0.0073838
62.998,-166.88,28.829,91.888,93.101,9.2561e-05,0.0064046,0,0.016411
62.999,-166.89,28.355,71.477,25.238,7.1843e-05,0.004971,0,0.012737
62.999,-166.91,27.902,41.303,14.981,4.1541e-05,0.0028744,0,0.0073651
62.999,-166.93,27.494,40.079,10.524,4.0308e-05,0.0027891,0,0.0071465
62.951,-167.05,26.785,0.5779,9.403,0,0,0.0003719,2.519e-05
62.959,-167.04,26.315,0.21946,1.6172,0,0,0.00014083,9.5386e-06
62.966,-167.03,26.033,0.26992,1.6112,0,0,0.0001726,1.169e-05
62.973,-167.02,25.992,1.2286,2.3615,0,0,0.00079146,5.3607e-05
62.981,-167.01,26.138,0.1789,2.78,0,0,0.00011489,7.7819e-06
62.988,-167,26.064,0.088372,2.9176,0,0,5.6616e-05,3.8347e-06
62.996,-167,26.142,33.726,5.2514,0,0,0.02179,0.0014759
63,-166.99,26.458,2.7979,3.6978,0,0,0.0018009,0.00012198
63.001,-166.99,26.196,1.2726,3.4577,0,0,0.00081996,5.5538e-05
63,-167.01,26.015,2.3109,4.2619,0,0,0.0014831,0.00010045
63,-167.03,26.345,3.067,3.8907,0,0,0.001972,0.00013357
63,-167.05,27.303,0.93425,4.6593,0,0,0.0005966,4.0409e-05
63,-167.07,28.541,0.77099,5.1295,0,0,0.00049462,3.3502e-05
63,-167.09,29.557,1.208,3.857,0,0,0.00077672,5.2609e-05
63,-167.1,30.34,0.44539,3.2678,0,0,0.00028484,1.9293e-05
63,-167.12,31.169,5.5952,3.4109,0,0,0.0036322,0.00024602
63,-167.14,31.901,0.8082,2.3491,0,0,0.00051782,3.5073e-05
63,-167.16,32.481,1.2419,4.3881,0,0,0.00079215,5.3654e-05
63,-167.18,33.414,0.59445,8.1883,0,0,0.00038224,2.589e-05
63,-167.2,34.047,0.90363,7.2821,0,0,0.00058053,3.932e-05
63,-167.21,34.776,0.77338,7.0571,0,0,0.00049934,3.3822e-05
63,-167.23,35.071,0.90706,10.74,0,0,0.00058579,3.9677e-05
63,-167.25,35.769,4.3755,15.365,0,0,0.0028477,0.00019288
63.001,-167.27,36.567,1.485,21.768,0,0,0.00095365,6.4592e-05
63.001,-167.29,37.277,2.9083,12.872,0,0,0.0018549,0.00012563
63.001,-167.31,38.298,7.4145,10.481,0,0,0.0047139,0.00031928
63.001,-167.32,39.071,3.2881,15.367,0,0,0.0021031,0.00014245
63.001,-167.34,39.27,3.5928,19.622,0,0,0.0023099,0.00015645
63.001,-167.36,39.035,2.6717,30.935,0,0,0.0017014,0.00011524
63.001,-167.38,38.516,2.2938,31.901,0,0,0.0014686,9.9473e-05
63.001,-167.4,37.867,1.1721,35.893,0,0,0.001118,9.3006e-05
63.001,-167.42,37.219,1.0668,38.273,0,0,0.0010212,8.4953e-05
63.001,-167.43,36.492,19.725,40.055,0,0,0.019386,0.0016127
63.001,-167.45,35.799,0.37429,27.272,0,0,0.00035922,2.9883e-05
63.001,-167.47,35.184,0.53678,28.277,0,0,0.00051527,4.2865e-05
63.001,-167.49,34.6,0.53401,18.686,0,0,0.00051542,4.2878e-05
63.001,-167.51,34.06,0.40199,9.0753,0,0,0.00038487,3.2017e-05
63.001,-167.53,33.5,0.7662,9.2234,0,0,0.00073718,6.1325e-05
63.001,-167.54,33.031,0.24285,9.7981,0,0,0.00023313,1.9394e-05
63.001,-167.56,32.533,0.12892,8.3452,0,0,0.00012442,1.035e-05
63.001,-167.58,32.122,0.59363,6.5799,0,0,0.00056488,4.6992e-05
63.001,-167.6,31.666,9.9794,5.2934,0,0,0.0097291,0.00080936
63.001,-167.62,31.153,1.2954,6.0118,0,0,0.0012234,0.00010177
63.001,-167.64,30.541,20.95,8.514,0,0,0.020243,0.001684
63.001,-167.65,29.8,0.82839,8.9274,0,0,0.00079139,6.5835e-05
63.001,-167.67,28.934,84.599,11.838,0,0,0.080208,0.0066724
63,-167.69,27.922,0.46747,15.313,0,0,0.00044633,3.713e-05
63,-167.71,26.698,23.257,2.9513,0,0,0.022479,0.00187
63,-167.73,25.411,2.1041,1.6955,0,0,0.0020059,0.00016687
62.999,-167.74,24.99,1.1848,1.6009,0,0,0.0011264,9.3708e-05
63.002,-167.73,25.632,24.147,4.9095,0,0,0.02328,0.0019366
63.01,-167.73,26.257,0.95487,13.149,0,0,0.00090888,7.5609e-05
63.018,-167.73,26.715,2.41,7.8579,0,0,0.0023221,0.00019317
63.026,-167.72,27.158,0.60176,5.4164,0,0,0.00057442,4.7786e-05
63.034,-167.72,27.791,3.8184,7.157,0,0,0.0036149,0.00030072
63.043,-167.72,28.419,2.971,8.7855,0,0,0.0028359,0.00023592
63,-167.8,21.943,0.22588,2.1033,0,0,0.00021263,1.7688e-05
63,-167.82,21.7,0.53083,5.4375,0,0,0.00050205,4.1765e-05
63,-167.84,21.603,0.33186,5.1199,0,0,0.00031176,2.5935e-05
63,-167.86,21.589,0.66159,5.0957,0,0,0.00062426,5.1932e-05
63,-167.88,21.618,0.4098,4.1512,0,0,0.00038475,3.2007e-05
63,-167.89,21.734,0.58726,3.4498,0,0,0.00055656,4.63e-05
63,-167.91,21.96,0.62184,2.2511,0,0,0.00058482,4.8651e-05
63,-167.93,22.462,1.2729,4.2262,0,0,0.0011988,9.9727e-05
63,-167.95,23.04,0.57174,5.8565,0,0,0.00053843,4.4792e-05
63,-167.97,23.77,0.89569,2.535,0,0,0.00084576,7.0358e-05
63,-167.99,24.592,0.47849,0.79427,0,0,0.0004563,3.7959e-05
63,-168.01,25.4,0.49089,8.3571,0,0,0.00046716,3.8863e-05
63,-168.02,26.376,74.794,7.1788,0,0,0.071514,0.0059492
62.999,-168.04,27.356,34.714,7.027,0,0,0.033554,0.0027913
62.995,-168.06,28.266,0.73139,4.5289,0,0,0.00069461,5.7784e-05
62.989,-168.07,29.189,1.3477,3.4289,0,0,0.0012851,0.0001069
62.983,-168.08,29.945,8.063,2.706,0,0,0.0077885,0.00064792
62.977,-168.1,30.78,0.63264,1.5754,0,0,0.00060094,4.9992e-05
62.972,-168.11,31.451,3.0578,2.6089,0,0,0.0029394,0.00024453
62.966,-168.12,32.302,0.96164,5.144,0,0,0.00091985,7.6522e-05
62.96,-168.14,33.687,1.084,2.2853,0,0,0.001033,8.5936e-05
62.954,-168.15,34.551,5.7541,2.2799,0,0,0.0055556,0.00046217
62.948,-168.16,35.434,11.646,4.0326,0,0,0.011329,0.00094243
62.513,-168.99,32.544,0.9738,10.167,0,0,0.00039925,0
62.519,-168.97,32.471,6.189,6.8466,0,0,0.0025375,0
62.524,-168.96,32.548,4.2038,2.9008,0,0,0.0017235,0
62.53,-168.95,32.707,6.4397,2.4373,0,0,0.0026403,0
62.535,-168.94,32.148,2.4744,5.1034,0,0,0.0010145,0
62.534,-168.94,32.265,3.0765,4.6059,0,0,0.0012613,0
62.528,-168.95,32.459,7.9267,8.7539,0,0,0.0032499,0
62.522,-168.96,32.378,2.6184,2.072,0,0,0.0010735,0
62.516,-168.97,32.385,2.4131,0.80858,0,0,0.00098938,0
62.51,-168.99,32.509,2.6996,1.357,0,0,0.0011068,0
62.504,-169,32.703,34.888,13.97,0,0,0.014304,0
62.502,-169,32.739,0.85177,1.7862,0,0,0.00034922,0
62.472,-169.04,32.931,4.0108,6.0823,0,0,0.0016444,0
62.48,-169.03,32.849,2.9889,1.4434,0,0,0.0012254,0
62.487,-169.03,32.756,4.6524,1.1714,0,0,0.0019074,0
62.495,-169.02,32.571,2.0724,1.6537,0,0,0.00084966,0
62.499,-169.01,32.461,2.6139,2.7997,0,0,0.0010717,0
62.5,-168.99,32.469,3.4365,1.9751,0,0,0.001409,0
62.5,-168.97,32.379,2.6996,1.6554,0,0,0.0011068,0
62.5,-168.95,32.331,2.2157,0.8963,0,0,0.00090843,0
62.5,-168.94,32.316,3.6835,1.199,0,0,0.0015102,0
62.501,-168.92,32.282,1.9657,4.959,0,0,0.00080594,0
62.5,-168.9,32.267,4.5297,0.92268,0,0,0.0018571,0
62.5,-168.88,32.299,1.6337,3.6603,0,0,0.00066983,0
62.5,-168.86,32.188,2.0674,0.35934,0,0,0.00084764,0
62.5,-168.85,32.079,51.576,0.88683,0,0,0.00060926,0.013096
62.501,-168.83,32.07,2.2217,0.32836,0,0,0.00091088,0
62.501,-168.81,32.025,1.7777,0.71855,0,0,0.00072885,0
62.501,-168.79,32.03,4.2039,4.2356,0,0,0.0017236,0
62.501,-168.77,32.242,5.4977,1.7382,0,0,0.002254,0
62.501,-168.76,31.997,25.382,3.535,0,0,0.010407,0
62.501,-168.74,31.98,6.5924,2.9403,0,0,0.0027028,0
62.501,-168.72,32.131,5.4244,2.2508,0,0,0.002224,0
62.501,-168.7,32.337,22.867,4.6573,0,0,0.0093755,0
62.501,-168.68,32.175,15.816,2.0574,0,0,0.0064845,0
62.501,-168.66,32.027,9.993,1.5853,0,0,0.0040971,0
62.501,-168.65,31.959,5.6606,2.0904,0,0,0.0023208,0
62.5,-168.63,31.839,5.1226,1.9651,0,0,0.0021002,0
62.5,-168.61,31.654,9.4132,1.3116,0,0,0.0038593,0
62.5,-168.59,31.319,14.948,1.4133,0,0,0.0061288,0
62.5,-168.57,30.874,12.929,1.7917,0,0,0.0053008,0
62.5,-168.56,30.548,13.701,1.4333,0,0,0.0056175,0
62.5,-168.54,30.415,14.796,1.2813,0,0,0.0060661,0
62.5,-168.52,30.449,12.365,2.9003,0,0,0.0050698,0
62.5,-168.5,30.562,5.7345,5.3817,0,0,0.00031052,1.0393e-05
62.5,-168.48,30.723,9.8427,2.7226,0,0,0.00053304,1.7841e-05
62.5,-168.47,30.908,4.6266,3.6154,0,0,0.00025056,8.3861e-06
62.5,-168.45,31.088,6.9397,2.93,0,0,0.00037587,1.258e-05
62.499,-168.43,31.246,4.3099,1.5509,0,0,0.00023345,7.8134e-06
62.499,-168.41,31.461,2.7135,1.1094,0,0,0.000147,4.9199e-06
62.499,-168.39,31.675,8.2008,0.87424,0,0,0.00044406,1.4863e-05
62.499,-168.38,31.889,58.349,15.315,0,0,0.0031585,0.00010572
62.499,-168.36,32.081,20.328,9.5226,0,0,0.0011019,3.6881e-05
62.499,-168.34,32.204,4.954,10.188,0,0,0.00026839,8.9831e-06
62.499,-168.32,32.263,13.573,4.2649,0,0,0.0007354,2.4614e-05
62.499,-168.3,32.261,7.1495,4.2387,0,0,0.00038735,1.2965e-05
62.499,-168.29,32.243,9.6219,4.8909,0,0,0.00052127,1.7447e-05
62.499,-168.27,32.247,19.26,6.0701,0,0,0.0010434,3.4921e-05
62.499,-168.25,32.146,29.006,8.2792,0,0,0.0015704,5.2562e-05
62.499,-168.23,32.022,18.024,5.5869,0,0,0.00097683,3.2694e-05
62.499,-168.21,31.923,77.155,6.3488,0,0,0.0041799,0.0001399
62.499,-168.2,31.699,32.428,8.4481,0,0,0.0017554,5.8752e-05
62.499,-168.18,31.494,9.0204,10.542,0,0,0.00048863,1.6354e-05
62.499,-168.16,31.23,7.1329,9.3934,0,0,0.00038634,1.2931e-05
62.499,-168.14,30.776,3.5459,14.476,0,0,0.00019205,6.428e-06
62.499,-168.12,30.188,36.133,13.635,0,0,0.00011375,0.0085737
62.499,-168.11,29.466,52.182,19.707,0,0,0.00018255,0.012466
62.499,-168.09,29.173,2.3835,11.121,0,0,3.9866e-05,0.00042219
62.499,-168.07,29.111,162.19,5.3768,0,0,5.8363e-05,0.040384
62.499,-168.05,29.082,1.7047,11.444,0,0,8.8241e-05,2.2375e-05
62.499,-168.03,29.157,319.82,3.9804,0,0,0.00011404,0.082477
62.499,-168.02,29.285,0.96382,24.971,0,0,5.0444e-05,1.0082e-05
62.458,-167.96,30.48,12.324,4.8222,0,0,0.00066744,2.2339e-05
62.467,-167.96,30.438,2.7746,2.5175,0,0,0.00015025,5.0287e-06
62.475,-167.96,30.382,2.0961,1.5504,0,0,0.00011355,3.8005e-06
62.483,-167.96,30.308,2.3913,1.5071,0,0,0.00012954,4.3355e-06
62.492,-167.96,30.259,9.4248,1.7455,0,0,0.00051056,1.7088e-05
62.5,-167.96,30.201,3.9703,1.8134,0,0,0.00021508,7.1988e-06
62.508,-167.96,30.098,0.85139,1.4655,0,0,4.6123e-05,1.5437e-06
62.51,-167.96,30.016,0.77151,1.176,0,0,4.1795e-05,1.3989e-06
62.504,-167.96,30.054,1.451,0.47908,0,0,7.8607e-05,2.631e-06
62.499,-167.96,30.234,6.4795,2.0492,0,0,0.00035102,1.1749e-05
62.498,-167.94,30.409,1.5946,2.275,0,0,8.6379e-05,2.8911e-06
62.498,-167.92,30.514,3.8897,4.0776,0,0,0.00021071,7.0525e-06
62.499,-167.9,30.679,2.9356,8.8371,0,0,0.00015903,5.3227e-06
62.499,-167.89,30.843,2.9602,9.4312,0,0,0.00016037,5.3675e-06
62.499,-167.87,30.932,0.67193,9.6321,0,0,3.6398e-05,1.2183e-06
62.498,-167.85,30.851,1.021,16.579,0,0,5.5316e-05,1.8514e-06
62.498,-167.83,30.843,1.1236,16.443,0,0,6.0852e-05,2.0367e-06
62.498,-167.81,30.739,2.1419,14.681,0,0,0.00011599,3.8822e-06
62.498,-167.79,30.575,4.2212,16.315,0,0,0.00022856,7.65e-06
62.499,-167.78,30.35,2.8269,6.3364,0,0,0.00015313,5.1254e-06
62.499,-167.76,30.091,8.0274,4.3369,0,0,0.00043472,1.455e-05
62.499,-167.74,29.846,3.7142,3.3083,0,0,0.0002012,6.7342e-06
62.499,-167.72,29.576,8.0779,3.38,0,0,0.0004377,1.465e-05
62.499,-167.7,29.304,4.1172,2.6911,0,0,0.00022304,7.465e-06
62.499,-167.69,29.067,7.5521,1.7412,0,0,0.00040911,1.3693e-05
62.499,-167.67,28.85,5.4229,2.4724,0,0,0.00029377,9.8325e-06
62.499,-167.65,28.498,4.5382,1.7197,0,0,0.00024584,8.2284e-06
62.499,-167.63,27.804,3.8265,1.5693,0,0,0.00020729,6.9379e-06
62.499,-167.61,27.339,3.8599,4.1912,0,0,0.0002091,6.9984e-06
62.499,-167.6,27.103,4.481,4.6394,0,0,0.00024274,8.1244e-06
62.499,-167.58,26.997,6.8564,6.5159,0,0,0.00037141,1.2431e-05
62.499,-167.56,27.017,9.3777,25.835,0,0,0.00050807,1.7005e-05
62.499,-167.54,27.121,76.764,4.9515,0,0,0.0041575,0.00013915
62.499,-167.52,27.314,68.348,7.4635,0,0,0.0037035,0.00012395
62.499,-167.51,27.606,2.8332,11.478,0,0,0.00015348,5.1369e-06
62.499,-167.49,27.927,4.6183,9.1457,0,0,0.00025019,8.374e-06
62.499,-167.47,28.278,2.8996,3.1405,0,0,0.00015708,5.2574e-06
62.499,-167.45,28.648,0.92676,3.4673,0,0,5.0205e-05,1.6803e-06
62.499,-167.43,29.046,0.81056,4.1598,0,0,4.3907e-05,1.4696e-06
62.499,-167.42,29.476,0.92523,4.8424,0,0,5.0119e-05,1.6775e-06
62.499,-167.4,29.908,24.556,5.5646,0,0,0.0013308,4.4543e-05
62.499,-167.38,30.291,6.5311,4.8098,0,0,0.0003538,1.1842e-05
62.5,-167.36,30.723,12.391,4.0256,0,0,0.00067123,2.2466e-05
62.5,-167.34,31.189,2.3567,3.2734,0,0,0.00012767,4.2731e-06
62.5,-167.33,31.641,0.87928,3.5624,0,0,4.7632e-05,1.5942e-06
62.5,-167.31,32.091,2.6119,3.0266,0,0,0.00014149,4.7356e-06
62.5,-167.29,32.533,3.4303,2.7858,0,0,0.00018582,6.2195e-06
62.501,-167.27,32.934,5.5357,2.7598,0,0,0.0003,1.0041e-05
62.501,-167.25,33.335,3.3492,2.4011,0,0,0.00018147,6.0739e-06
62.501,-167.24,33.636,2.61,2.0888,0,0,0.00014144,4.734e-06
62.501,-167.22,33.737,6.3875,1.2568,0,0,0.00034608,1.1583e-05
62.501,-167.2,33.765,13.505,0.68183,0,0,3.9195e-05,0.0033136
62.501,-167.18,33.635,25.921,1.4588,0,0,0,0.0067288
62.501,-167.16,33.422,6.0476,0.83835,0,0,0,0.0015619
62.501,-167.15,33.04,10.967,0.56128,0,0,0,0.0028433
62.501,-167.13,32.621,13.173,1.3726,0,0,0,0.0033845
62.501,-167.11,32.172,40.515,1.1621,0,0,0,0.0097839
62.501,-167.09,32.55,8.4561,0.71098,0,0,0,0.0021437
62.502,-167.07,33.177,6.7677,5.1236,0,0,0,0.001738
62.501,-167.06,34.033,12.242,1.6841,0,0,0,0.0031931
62.501,-167.04,34.731,147.42,1.8751,0,0,0,0.037088
62.5,-167.02,35.11,86.669,2.8636,0,0,0,0.0228
62.463,-167.11,32.081,11.578,1.3418,2.3933e-06,0.0014003,0,0.0011183
62.454,-167.11,32.092,2.9991,0.3323,7.3133e-07,0.0004279,0,0.00020643
62.446,-167.11,32.112,19.669,0.67647,5.9252e-06,0.0034668,0,0.00051448
62.438,-167.11,32.081,11.062,0.072019,3.3187e-06,0.0019417,0,0.00029912
62.429,-167.11,32.073,53.101,0.64132,3.0392e-06,0.0017782,0,0.01048
62.421,-167.11,32.042,5.5018,0.2307,1.6491e-06,0.00096488,0,0.00014926
62.413,-167.11,31.983,8.4165,0.12991,2.5402e-06,0.0014862,0,0.00021614
62.404,-167.11,31.915,6.1187,0.0421,1.663e-06,0.00097301,0,0.00029108
62.396,-167.1,31.884,23.318,1.8953,7.2019e-06,0.0042138,0,0.00048036
62.388,-167.1,31.831,17.174,3.426,5.2925e-06,0.0030966,0,0.00036449
62.379,-167.1,31.786,13.564,5.8485,4.2135e-06,0.0024653,0,0.00026201
62.371,-167.1,31.724,7.4138,1.9012,2.3006e-06,0.0013461,0,0.00014456
62.363,-167.1,31.65,16.132,1.253,4.9941e-06,0.0029221,0,0.00032584
62.354,-167.1,31.586,6.9409,1.3609,2.1543e-06,0.0012604,0,0.00013486
62.346,-167.1,31.51,3.0582,1.4389,9.5041e-07,0.00055608,0,5.8577e-05
62.338,-167.1,31.442,8.2461,1.6304,2.5623e-06,0.0014992,0,0.00015845
62.329,-167.1,31.377,27.111,2.9838,8.4215e-06,0.0049274,0,0.00052109
62.321,-167.1,31.269,543.71,43.045,0.00016749,0.097998,0,0.011447
62.313,-167.1,31.151,817.73,238.64,0.00025295,0.148,0,0.016319
62.304,-167.1,31.041,335.03,4.6375,0.00010374,0.060697,0,0.0066252
62.299,-167.09,30.676,187.57,16.996,5.3289e-05,0.031179,0,0.0072747
62.291,-167.09,30.656,75.61,42.927,1.9508e-05,0.011414,0,0.0044059
62.282,-167.09,30.638,45.387,19.484,1.2771e-05,0.0074724,0,0.0018596
62.274,-167.09,30.586,56.541,5.3133,1.7146e-05,0.010032,0,0.0013887
62.266,-167.09,30.538,266.04,51.799,8.0055e-05,0.04684,0,0.0069898
62.258,-167.08,30.555,312.03,2.5393,9.0311e-05,0.052841,0,0.010662
62.249,-167.08,30.554,202.48,39.617,6.0477e-05,0.035385,0,0.0056594
62.241,-167.08,30.55,109.6,41.166,3.2699e-05,0.019132,0,0.003082
62.233,-167.08,30.535,61.527,3.6406,1.8228e-05,0.010665,0,0.0018284
62.225,-167.07,30.489,108.4,27.334,3.104e-05,0.018162,0,0.0040038
62.216,-167.07,30.486,219.42,46.674,6.3425e-05,0.03711,0,0.0076496
62.208,-167.07,30.484,180.96,155.3,5.1268e-05,0.029997,0,0.0070986
62.2,-167.07,30.494,152.08,4.7869,3.858e-05,0.022573,0,0.0092996
62.192,-167.06,30.507,144.16,16.92,4.0904e-05,0.023933,0,0.0056054
62.183,-167.06,30.527,181.48,13.672,5.2325e-05,0.030615,0,0.0064114
62.175,-167.06,30.528,109.76,7.6803,2.5053e-05,0.014659,0,0.0086259
62.167,-167.06,30.511,78.037,11.606,1.3804e-05,0.0080767,0,0.0090188
62.159,-167.05,30.529,32.142,8.4356,4.4036e-06,0.0025765,0,0.0046402
62.15,-167.05,30.535,95.446,0.68906,2.6043e-05,0.015238,0,0.0044099
61.969,-167.02,29.016,2.4919,4.2748,0,1.3128e-06,0,0.0036888
61.978,-167.02,29.114,2.4569,2.5436,0,1.2857e-06,0,0.0036128
61.986,-167.02,29.2,7.2137,1.8323,0,3.8063e-06,0,0.010695
61.994,-167.02,29.345,1.1808,1.2654,0,6.2756e-07,0,0.0017634
62,-167.03,29.454,1.5855,1.5727,0,8.3902e-07,0,0.0023576
62.002,-167.04,29.296,10.514,0.84178,0,5.5904e-06,0,0.015709
62.002,-167.06,29.016,7.3362,2.0145,0,3.9058e-06,0,0.010975
62.002,-167.08,28.683,9.0579,1.1507,0,4.8265e-06,0,0.013562
62.002,-167.1,28.286,3.4933,0.78816,0,1.7988e-06,0,0.0050545
62.002,-167.11,27.795,7.8063,0.43452,0,4.0173e-06,0,0.011288
62.002,-167.13,27.321,0.10577,0.10728,0,5.2567e-08,0,0.00014771
62.002,-167.15,26.874,0.072757,0.059988,0,3.7437e-08,0,0.00010519
62.002,-167.17,26.476,0.43207,0.14707,0,2.0602e-07,0,0.00057891
62.002,-167.18,26.081,0.27129,0.091114,0,1.4027e-07,0,0.00039415
62.002,-167.2,25.843,9.6128,0.12013,0,4.9672e-06,0,0.013957
62.002,-167.22,25.681,0.083274,0.24395,0,3.9679e-08,0,0.0001115
62.002,-167.24,25.728,0.87198,0.20658,0,4.4629e-07,0,0.0012541
62.001,-167.26,25.809,7.4382,0.19238,0,3.8402e-06,0,0.010791
62.001,-167.27,25.97,0.040138,0.13763,0,1.9443e-08,0,5.4634e-05
62.001,-167.29,26.023,0.10322,0.025038,0,5.0543e-08,0,0.00014202
62.001,-167.31,26.037,0.28823,0.029192,0,1.4968e-07,0,0.00042058
62.001,-167.33,26.002,0.083335,0.075237,0,4.0298e-08,0,0.00011323
62.001,-167.34,25.957,0.082548,0.040576,0,4.1004e-08,0,0.00011522
62.001,-167.36,25.878,0.045196,0.032942,0,2.2454e-08,0,6.3095e-05
62.001,-167.38,25.754,0.15587,0.028188,0,7.9101e-08,0,0.00022227
62.001,-167.4,25.653,0.093746,0.03153,0,4.639e-08,0,0.00013035
62.001,-167.42,25.535,0.13358,0.027347,0,6.3617e-08,0,0.00017876
62.001,-167.43,25.435,0.014043,0.009753,0,7.207e-09,0,2.0251e-05
62.001,-167.45,25.338,0.14689,0.02186,0,7.5569e-08,0,0.00021234
62.001,-167.47,25.227,0.1285,0.031034,0,6.587e-08,0,0.00018509
62.001,-167.49,25.094,27.402,0.30958,0,3.6922e-05,0.023294,0.0017204
62.001,-167.5,25.082,0.053552,0.03727,0,7.1804e-08,4.5302e-05,3.3458e-06
62.002,-167.52,25.007,0.12588,0.09781,0,1.6888e-07,0.00010655,7.8692e-06
62.002,-167.54,24.951,4.3381,0.091237,0,5.8417e-06,0.0036856,0.0002722
62.003,-167.56,24.943,8.3935,0.07822,0,1.1284e-05,0.0071194,0.00052581
62.004,-167.57,24.962,0.42288,0.20903,0,5.6893e-07,0.00035894,2.651e-05
62.005,-167.59,24.987,4.5985,0.56606,0,6.1906e-06,0.0039057,0.00028846
62.006,-167.61,25.055,0.19628,0.33476,0,2.6151e-07,0.00016499,1.2185e-05
62.006,-167.63,25.16,0.52385,0.21191,0,7.0143e-07,0.00044254,3.2684e-05
62.007,-167.65,25.288,0.33723,0.36661,0,4.5021e-07,0.00028404,2.0978e-05
62.008,-167.66,25.5,0.48063,0.46245,0,6.4165e-07,0.00040482,2.9899e-05
62.009,-167.68,25.753,0.76419,0.63001,0,1.0236e-06,0.00064581,4.7697e-05
